catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Taiwan,President,Tsai Ing-wen,Q233984,2016-05-20,female,1956-08-31,,蔡英文官方元首肖像照.png,Tsai Ing-wen
Taiwan,Vice President,Lai Ching-te,Q3847080,2020-05-20,male,1959-10-06,,賴清德市長.jpg,Lai Ching-te
Taiwan,Premier,Su Tseng-chang,Q551904,2019-01-14,male,1947-07-28,,Su-DPP-Cropped.png,Su Tseng-chang
Taiwan,Vice Premier,Shen Jong-chin,Q16150359,2020-06-19,male,1951,,Shen Jong-chin 20170919.jpg,Shen Jong-chin
Taiwan,Secretary General,Lee Meng-yen,Q38876935,2019-01-14,male,1966-12-12,,李孟諺之肖像.jpg,Li Meng-yen
Taiwan,Minister of Agriculture,Chen Chi-chung,Q60431375,2019-01-14,male,1966-03-29,,Chen Ji-zhong.jpg,Chen Chi-chung
Taiwan,Minister of Atomic Energy,Hsieh Shou-shing,Q28416621,2016-05-20,male,1950-12-08,,原能會主委謝曉星.jpg,Hsieh Shou-shing
Taiwan,"Minister of Budget, Accounting and Statistics",Chu Tzer-ming,Q24053403,2016-05-20,male,,,,Chu Tzer-ming
Taiwan,Minister of Culture,Lee Yung-te,Q9206928,2020-05-20,male,1955-05-30,,Li Yong-de 2016 (cropped).jpg,Lee Yung-te
Taiwan,Minister of Defence,Chiu Kuo-cheng,Q19825815,2021-02-23,male,1953-04-12,,Army (ROCA) General Chiu Kuo-cheng 陸軍上將邱國正 (03.29 總統主持「中華民國106年向先祖暨忠烈殉職人員致祭」 33328174510 27b5a8e266 o).jpg,Chiu Kuo-cheng
Taiwan,Minister of Digital Affairs,Audrey Tang,Q15025,2022-08-27,nonbinary,1981-04-18,,Audrey tang 089 (25378300354) (cropped).jpg,Audrey Tang
Taiwan,Minister of Economic Affairs,Wang Mei-hua,Q15918515,2020-06-19,female,1958-08-10,,Wang Mei-hua(2020)(cropped).jpg,Wang Mei-hua
Taiwan,Minister of Education,Pan Wen-chung,Q23954823,2019-01-14,male,1962-11-28,,教育部長潘文忠 (cropped).jpg,Pan Wen-chung
Taiwan,Minister of Environmental Protection,Chang Tzi-chin,Q16143196,2019-01,male,1949,,Chang Tzi-Chin official portrait EPA.jpg,Chang Tzi-chin
Taiwan,Minister of Finance,Su Jain-rong,Q9340026,2018-07-16,male,1961-11-12,,"Jain-Rong,Su (cropped).jpg",Su Jain-rong
Taiwan,Minister of Foreign Affairs,Joseph Wu,Q6288088,2018-02-26,male,1954-10-31,,吳釗燮外交部長.jpg,Joseph Wu
Taiwan,Minister of Hakka Affairs,Yiong Con-ziin,Q8350699,2020-05-20,male,1963-04-22,,Yiong Con-ziin (cropped).jpg,Yiong Con-ziin
Taiwan,Minister of Health and Welfare,Hsueh Jui-yuan,Q40272747,2022-07-18,male,,,Hsueh Jui-yuan (cropped).jpg,Hsueh Jui-yuan
Taiwan,Minister of Indigenous Affairs,Icyang Parod,Q8350030,2016-05-20,male,1960-12-02,,Icyang Parod 2018 (cropped).jpg,Icyang Parod
Taiwan,Minister of Interior,Hsu Kuo-yung,Q8348841,2018-07-16,male,1958-06-07,,Hsu Kuo-Yung-02 - by Zil Chang.jpg,Hsu Kuo-yung
Taiwan,Minister of Justice,Tsai Ching-hsiang,Q55505798,2018-07-16,male,1953-01-15,,"Tsai Ching-hsiang, Minister of Justice.jpg",Tsai Ching-hsiang
Taiwan,Minister of Labour,Hsu Ming-chun,Q50170749,2018-02-26,female,,,Hsu Ming-chun.jpg,Hsu Ming-chun
Taiwan,Minister of Mainland Affairs,Chiu Tai-san,Q8357028,2021-02-23,male,1956-08-30,,邱太三.JPG,Chiu Tai-san
Taiwan,Minister of National Development,Kung Ming-hsin,Q27735496,2020-05-20,male,1964-02-03,,Kung Ming-hsin 20171018.jpg,Kung Ming-hsin
Taiwan,Minister of Ocean Affairs,Chou Mei-wu,Q28416486,2022-09-01,male,1958-04-15,,CGA CH 09-01.png,
Taiwan,Minister of Overseas Community Affairs,Tung Chen-yuan,Q9322496,2020-05-20,male,1969-12-07,,Tung Chen-yuan.jpg,
Taiwan,Minister of Personnel Administration,Su Chun-jung,Q27678861,2022-02-11,male,1960,,,Su Chun-jung
Taiwan,Minister of Public Construction,Wu Tze-cheng,Q29952844,2017-11-23,male,1945-12-15,,"Picture of (Wu Ze-cheng, sometimes Wu Tze-cheng) from the website of the Yilan County Government.jpg",Wu Tze-cheng
Taiwan,Minister of Science and Technology,Wu Tsung-tsong,Q26265161,2020-05-20,male,1955,,Wu Cheng-Chung (cropped).jpg,Wu Tsung-tsong
Taiwan,Minister of Transportation and Communications,Wang Kwo-tsai,Q24851744,2021-04-20,male,1959,,20190112王國材jpg.jpg,Wang Kwo-tsai
Taiwan,Minister of Veterans Affairs,Feng Shih-kuan,Q23894469,2019-08-05,male,1945-11-25,,Feng Shih-kuan 馮世寬 (20170308 國家中山科學研究院研發展示館開幕 201703081521581).jpg,Feng Shih-kuan
