catalog,id,name,relationship,relative,relativename
Northern Ireland,Q107345490,Stephen Dunne,father,Q5585084,Gordon Dunne
Northern Ireland,Q116719,Diane Dodds,spouse,Q300243,Nigel Dodds
Northern Ireland,Q16105286,P. J. Bradley,child,Q24083702,Sinéad Bradley
Northern Ireland,Q16114174,Francie Brolly,child,Q6208799,Joe Brolly
Northern Ireland,Q16114174,Francie Brolly,spouse,Q4768185,Anne Brolly
Northern Ireland,Q17306227,Nichola Mallon,spouse,Q112114538,Brendan Scott
Northern Ireland,Q192556,David Trimble,father,Q75532217,William Trimble
Northern Ireland,Q192556,David Trimble,mother,Q75532220,Ivy Trimble
Northern Ireland,Q192556,David Trimble,spouse,Q75532218,Daphne Orr
Northern Ireland,Q194713,"Patricia Scotland, Baroness Scotland of Asthal",spouse,Q76329787,Richard Mawhinney
Northern Ireland,Q24052780,Paula Bradshaw,spouse,Q5982550,Ian Parsley
Northern Ireland,Q24083702,Sinéad Bradley,father,Q16105286,P. J. Bradley
Northern Ireland,Q296597,Ian Paisley,child,Q575881,Ian Paisley Jr
Northern Ireland,Q296597,Ian Paisley,child,Q75969933,James Cassells Kyle Paisley
Northern Ireland,Q296597,Ian Paisley,child,Q75969938,Sharon Kyle Paisley
Northern Ireland,Q296597,Ian Paisley,child,Q75969941,Rhonda Elaine Kyle Paisley
Northern Ireland,Q296597,Ian Paisley,child,Q75969943,Cherith Jane Kyle Paisley
Northern Ireland,Q296597,Ian Paisley,father,Q75969926,J. Kyle Paisley
Northern Ireland,Q296597,Ian Paisley,mother,Q75969929,Isabella Turnbull
Northern Ireland,Q296597,Ian Paisley,spouse,Q1303976,"Eileen Paisley, Baroness Paisley of St George's"
Northern Ireland,Q300243,Nigel Dodds,spouse,Q116719,Diane Dodds
Northern Ireland,Q31373965,Colm Gildernew,sibling,Q337970,Michelle Gildernew
Northern Ireland,Q332994,Dominic Grieve,father,Q7167373,Percy Grieve
Northern Ireland,Q333036,Peter Robinson,spouse,Q333235,Iris Robinson
Northern Ireland,Q333235,Iris Robinson,spouse,Q333036,Peter Robinson
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",child,Q76142244,Jonathan Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",child,Q76185569,Jane Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",child,Q76185573,Rachel Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",child,Q76185619,Rowena Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",child,Q76185623,Alex Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",child,Q76185626,Hannah Nadia Victoria Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",father,Q76185620,George David Taylor
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",mother,Q76185570,Georgina Baird
Northern Ireland,Q333991,"John Taylor, Baron Kilclooney",spouse,Q76185640,Mary Frances Todd
Northern Ireland,Q336390,"John Alderdice, Baron Alderdice",child,Q75407492,Stephen David Alderdice
Northern Ireland,Q336390,"John Alderdice, Baron Alderdice",child,Q75407493,Peter James Alderdice
Northern Ireland,Q336390,"John Alderdice, Baron Alderdice",child,Q75407495,Joanna Margaret Anna Alderdice
Northern Ireland,Q336390,"John Alderdice, Baron Alderdice",father,Q75294044,David Alderdice
Northern Ireland,Q336390,"John Alderdice, Baron Alderdice",mother,Q75294051,Annie Margaret Helena Shields
Northern Ireland,Q336390,"John Alderdice, Baron Alderdice",spouse,Q75294037,Joan Margaret Hill
Northern Ireland,Q337970,Michelle Gildernew,sibling,Q31373965,Colm Gildernew
Northern Ireland,Q428996,Pat Sheehan,spouse,Q7525311,Siobhán O'Hanlon
Northern Ireland,Q5220520,Danny Kinahan,child,Q76245321,Eliza Kinahan
Northern Ireland,Q5220520,Danny Kinahan,child,Q76308421,Tara Kinahan
Northern Ireland,Q5220520,Danny Kinahan,child,Q76308423,Hugo Kinahan
Northern Ireland,Q5220520,Danny Kinahan,child,Q76308424,Mia Kinahan
Northern Ireland,Q5220520,Danny Kinahan,father,Q7352592,Robin Kinahan
Northern Ireland,Q5220520,Danny Kinahan,mother,Q19956627,Coralie de Burgh
Northern Ireland,Q5220520,Danny Kinahan,spouse,Q76008194,Anna Marguerite Bence-Trower
Northern Ireland,Q5346750,Edwin Poots,father,Q5081712,Charles Poots
Northern Ireland,Q5585084,Gordon Dunne,child,Q107345490,Stephen Dunne
Northern Ireland,Q575881,Ian Paisley Jr,father,Q296597,Ian Paisley
Northern Ireland,Q575881,Ian Paisley Jr,mother,Q1303976,"Eileen Paisley, Baroness Paisley of St George's"
Northern Ireland,Q575881,Ian Paisley Jr,spouse,Q75969932,Fiona Margaret Currie
Northern Ireland,Q6210280,Joe Hendron,sibling,Q6195541,Jim Hendron
Northern Ireland,Q6848174,Mike Nesbitt,spouse,Q6708535,Lynda Bryans
