id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q102046160,Brenda King,female,1964-06-13,11,,,Brenda King 2020.jpg,Brenda King
Q105100108,Nicola Brogan,female,,,,,Nicola Brogan 2021 (cropped).jpg,Nicola Brogan
Q107345490,Stephen Dunne,male,,,,,Stephen Dunne (cropped).jpg,Stephen Dunne (politician)
Q107429576,Áine Murphy,female,,,,,,Áine Murphy
Q108464276,Ciara Ferguson,female,,,,,"Ciara Ferguson, 2021.jpg",Ciara Ferguson
Q108464283,Pádraig Delargy,male,,,,,"Pádraig Delargy, 2021.jpg",Pádraig Delargy
Q108939798,Deborah Erskine,female,,,,,,Deborah Erskine
Q108939803,Aisling Reilly,female,,,,,,Aisling Reilly
Q10999286,Paul Berry,male,1976-06-03,11,,,,Paul Berry (politician)
Q111242566,Paul Rankin,male,,,,,,
Q1116655,Alex Maskey,male,1952-01-08,11,,,Alex Maskey.jpg,Alex Maskey
Q111893529,David Honeyford,male,,,,,,David Honeyford
Q116719,Diane Dodds,female,1958-08-16,11,,,"Diane Dodds MEP, Strasbourg - Diliff.jpg",Diane Dodds
Q13586248,Máirtín Ó Muilleoir,male,1959-01-01,11,,,Belfast Lord Mayor Máirtín Ó Muilleoir welcoming participants of the 2013 Horasis Global India Business Meeting.jpg,Máirtín Ó Muilleoir
Q15054230,Ian Milne,male,1954-04-08,11,,,Ian Milne MLA.jpg,Ian Milne
Q16105286,P. J. Bradley,male,1940-04-28,11,2017-03-01,11,,P. J. Bradley
Q16105819,Jim Wilson,male,1941-12-15,11,,,,Jim Wilson (Northern Ireland politician)
Q16106022,Mick Murphy,male,1942-02-06,11,,,,Mick Murphy (Sinn Féin politician)
Q16114174,Francie Brolly,male,1938-01-12,11,2020-02-06,11,Francie Brolly 2012.jpg,Francie Brolly
Q16186261,Tom Hamilton,male,1954-07-08,11,,,,Tom Hamilton (politician)
Q16190807,Gerry McHugh,male,1957-10-09,11,,,"Gerry McHugh Constituency Office, Enniskillen - geograph.org.uk - 1370256.jpg",Gerry McHugh
Q16193334,Mark Robinson,male,1959-05-12,11,,,,Mark Robinson (Northern Ireland politician)
Q16195114,David Hilditch,male,1963-12-11,11,,,,David Hilditch
Q16214843,Paul Frew,male,1974-09-20,11,,,Paul Frew.jpg,Paul Frew
Q16225949,Norman Hillis,male,,7,,,,Norman Hillis
Q16239299,Willie Clarke,male,1966-10-13,11,,,Willie Clarke (cropped).jpg,Willie Clarke (politician)
Q17017215,Jim Speers,male,1946-05-20,11,,,,Jim Speers
Q17017367,Claire Sugden,female,1986-08-07,11,,,Clairesugden.jpeg,Claire Sugden
Q17306227,Nichola Mallon,female,1979-08-23,11,,,Nichola Mallon - SDLP Lord Mayor of Belfast.jpg,Nichola Mallon
Q18358115,Maurice Devenney,male,1959-01-01,11,,,Maurice Devenney.jpg,Maurice Devenney
Q1911383,Maurice Morrow,male,1948-09-27,11,,,"Official portrait of Lord Morrow crop 2, 2022.jpg",Maurice Morrow
Q192556,David Trimble,male,1944-10-15,11,2022-07-25,11,Official portrait of Lord Trimble crop 2.jpg,David Trimble
Q193630,John Hume,male,1937-01-18,11,2020-08-03,11,John Hume.jpg,John Hume
Q194713,"Patricia Scotland, Baroness Scotland of Asthal",female,1955-08-19,11,,,Patricia Scotland 2013 (cropped).jpg,Patricia Scotland
Q20312324,Adrian Cochrane-Watson,male,1967-02-18,11,,,,Adrian Cochrane-Watson
Q20631177,Claire Hanna,female,1980-06-19,11,,,Official portrait of Claire Hanna MP crop 2.jpg,Claire Hanna
Q20675966,Doug Beattie,male,1965-10-13,11,,,Doug Beattie.png,Doug Beattie
Q20713559,Neil Somerville,male,1973-05-15,11,,,,Neil Somerville
Q20966622,Gordon Lyons,male,1986-03-06,11,,,Gordon Lyons 2021.jpg,Gordon Lyons
Q20979148,Andy Allen,male,1988-11-02,11,,,,Andy Allen (politician)
Q20979152,Gerry Carroll,male,1987-04-27,11,,,Gerry Carroll 2016 (cropped).jpg,Gerry Carroll
Q21130106,Gary Middleton,male,1990-06-20,11,,,"Gary Middleton, DUP.jpg",Gary Middleton
Q21234823,Emma Little-Pengelly,female,1979-12-31,11,,,Official portrait of Emma Little Pengelly crop 2.jpg,Emma Little-Pengelly
Q2134210,Raymond McCartney,male,1954-11-29,11,,,RaymondMcCartney.jpg,Raymond McCartney
Q22004073,Gerard Diver,male,1965-01-01,11,,,,Gerard Diver
Q22006766,Daniel McCrossan,male,1988-10-20,11,,,Daniel McCrossan 2021.jpg,Daniel McCrossan
Q22083751,Siobhan Keegan,female,,,,,,Siobhan Keegan
Q22956582,Alastair Patterson,male,1972-12-14,11,,,,Alastair Patterson
Q24052777,Declan Kearney,male,1964-12-19,11,,,Declan Kearney 2015.jpg,Declan Kearney
Q24052778,Christopher Stalford,male,1983-01-17,11,2022-02-19,11,Christopher Stalford at the 2013 Horasis Global India Business Meeting (cropped).jpg,Christopher Stalford
Q24052779,Clare Bailey,female,1970-06-18,11,,,Clare Bailey.png,Clare Bailey
Q24052780,Paula Bradshaw,female,1972-11-01,11,,,Paula Bradshaw 2021.jpg,Paula Bradshaw
Q24052781,Catherine Nelson,female,1987-11-26,11,,,Catherine Seeley 2015.jpg,Catherine Nelson
Q24052782,Carla Lockhart,female,1985-02-28,11,,,Official portrait of Carla Lockhart MP crop 2.jpg,Carla Lockhart
Q24052783,Alan Chambers,male,1947-10-15,11,,,Alan Chambers 2021.jpg,Alan Chambers (Northern Ireland politician)
Q24052784,Caoimhe Archibald,female,1981-02-20,11,,,Caoimhe Archibald 2014.jpg,Caoimhe Archibald
Q24052786,Joanne Bunting,female,1974-06-07,11,,,,Joanne Bunting
Q24052787,Kellie Armstrong,female,1970-09-08,11,,,Kellie Armstrong MLA.png,Kellie Armstrong
Q24052788,Rosemary Barton,female,1957-07-26,11,,,Rosemary Barton 2021.jpg,Rosemary Barton (politician)
Q24052789,Steve Aiken,male,1962-06-16,11,,,Steve Aiken (2020).png,Steve Aiken
Q24083697,Richie McPhillips,male,1957-07-07,11,,,,Richie McPhillips
Q24083699,Maurice Bradley,male,1954-04-05,11,,,,Maurice Bradley
Q24083702,Sinéad Bradley,female,1972-02-17,11,,,,Sinéad Bradley
Q24083703,Colin McGrath,male,1975-10-21,11,,,Colin McGrath MLA.jpg,Colin McGrath
Q24083705,Harold McKee,male,1957-12-28,11,,,,Harold McKee
Q24083706,Phillip Logan,male,1989-07-04,11,,,,Phillip Logan
Q24083708,Linda Dillon,female,1978-08-05,11,,,Linda Dillon 2016.jpg,Linda Dillon
Q24083709,Robbie Butler,male,1972-04-16,11,,,,Robbie Butler
Q24083766,Jennifer Palmer,female,1959-05-01,11,,,,Jenny Palmer
Q24088043,Gerry Mullan,male,1954-09-24,11,,,,Gerry Mullan (politician)
Q24088044,Keith Buchanan,male,1973-05-11,11,,,,Keith Buchanan
Q241830,David Ervine,male,1953-07-21,11,2007-01-08,11,David Ervine.png,David Ervine
Q24205313,Philip Smith,male,1967-11-07,11,,,,Philip Smith (Northern Ireland politician)
Q2542530,"Wallace Browne, Baron Browne of Belmont",male,1947-10-29,11,,,"Official portrait of Lord Browne of Belmont crop 2, 2022.jpg","Wallace Browne, Baron Browne of Belmont"
Q260489,Jeremy Wright,male,1972-10-24,11,,,Jeremy Wright MP.jpg,Jeremy Wright
Q262040,Sammy Wilson,male,1953-04-04,11,,,Official portrait of Sammy Wilson crop 2.jpg,Sammy Wilson (politician)
Q264117,Brian Wilson,male,1943,9,,,Brian wilson 2010.jpg,Brian Wilson (Northern Ireland politician)
Q268465,Gregory Campbell,male,1953-02-15,11,,,GregoryCampell.jpg,Gregory Campbell (politician)
Q27973930,Órlaithí Flynn,female,1988-05-13,11,,,Órlaithí Flynn 2017.jpg,Órlaithí Flynn
Q28867747,Elisha McCallion,female,1982-10-21,11,,,Elisha McCallion 2015.jpg,Elisha McCallion
Q28867758,Sinéad Ennis,female,,,,,Sinéad Ennis 2017.jpg,Sinéad Ennis
Q28867959,Jemma Dolan,female,1990-09-10,11,,,Jemma Dolan 2017.jpg,Jemma Dolan
Q28867994,Jonathan Buckley,male,1991-07-19,11,,,,Jonathan Buckley
Q28868387,John Stewart,male,1983-04-09,11,,,John Stewart 05.04.22.jpg,John Stewart (Northern Ireland politician)
Q28868438,Pat Catney,male,1954-11-11,11,,,,Pat Catney
Q2904605,Eamonn McCann,male,1943-03-10,11,,,Eamonn McCann.jpg,Eamonn McCann
Q291303,Geoffrey Cox,male,1960-04-30,11,,,Official portrait of Mr Geoffrey Cox crop 2.jpg,Geoffrey Cox (British politician)
Q296597,Ian Paisley,male,1926-04-06,11,2014-09-12,11,DrIanPaisley.jpg,Ian Paisley
Q300243,Nigel Dodds,male,1958-08-20,11,,,Official portrait of Nigel Dodds crop 2.jpg,Nigel Dodds
Q300269,Pat Doherty,male,1945-07-18,11,,,Pat Doherty (cropped).jpg,Pat Doherty (politician)
Q300292,Jeffrey Donaldson,male,1962-12-07,11,,,Official portrait of Sir Jeffrey M. Donaldson crop 2.jpg,Jeffrey Donaldson
Q302620,Mark Durkan,male,1960-06-26,11,,,MarkDurkan.jpg,Mark Durkan
Q30582985,Karen Mullan,female,1976-08-18,11,,,Karen Mullan 2017.jpg,Karen Mullan
Q30583110,Catherine Kelly,female,1987-06-27,11,,,,Catherine Kelly
Q31373965,Colm Gildernew,male,1969-06-27,11,,,Colm Gildernew MLA (cropped).jpg,Colm Gildernew
Q3181858,John Kelly,male,1936-04-05,11,2007-09-06,11,,John Kelly (Sinn Féin politician)
Q33088456,Emma Rogan,female,1986-06-27,11,,,Emma Rogan MLA (close cropped).jpg,Emma Rogan
Q332994,Dominic Grieve,male,1956-05-24,11,,,Official portrait of Mr Dominic Grieve crop 2.jpg,Dominic Grieve
Q333036,Peter Robinson,male,1948-12-29,11,,,"Peter Robinson headshot, 2011.jpg",Peter Robinson (Northern Ireland politician)
Q333235,Iris Robinson,female,1949-09-06,11,,,,Iris Robinson
Q333991,"John Taylor, Baron Kilclooney",male,1937-12-24,11,,,"Official portrait of Lord Kilclooney crop 2, 2019.jpg","John Taylor, Baron Kilclooney"
Q336064,Reg Empey,male,1947-10-26,11,,,"John White, Reg Empey, Roy Beggs (cropped Empey).JPG",Reg Empey
Q336390,"John Alderdice, Baron Alderdice",male,1955-05-28,11,,,"Official portrait of Lord Alderdice crop 2, 2022.jpg","John Alderdice, Baron Alderdice"
Q337970,Michelle Gildernew,female,1970-03-28,11,,,Michelle Gildernew Dec 2014.jpg,Michelle Gildernew
Q338273,David Burnside,male,1951-08-24,11,,,David Burnside.JPG,David Burnside
Q3476695,Seamus Mallon,male,1936-08-17,11,2020-01-24,11,Seamus Mallon speaking at John Hewitt International Summer School 2017.png,Seamus Mallon
Q3499853,Jim Allister,male,1953-04-02,11,,,JimAllister.jpg,Jim Allister
Q3807885,Jennifer McCann,female,1960-03-01,11,,,JenniferMcCann.jpg,Jennifer McCann
