catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Transnistria,President,Vadim Krasnoselsky,Q2035881,2016-12-30,male,1970-04-14,,Vadim Krasnoselsky official photo 3.jpg,Vadim Krasnoselsky
Transnistria,Prime Minister,Alexander Vladimirovich Martynov,Q28120974,2016-12-17,male,1981-01-12,,Александр Мартынов.jpg,Aleksandr Martynov (Transnistrian politician)
Transnistria,First Deputy Prime Minister,Tatyana Petrovna Kirova,Q109768648,2018-01-01,female,1983-03-31,,,
Transnistria,Deputy Prime Minister,Stanislav Mikhaylovich Kasap,Q109768432,2017-03-06,male,1983-08-21,,,
Transnistria,Deputy Prime Minister,Sergey Anatolyevich Obolonik,Q109768451,2017-10-04,male,1975-01-03,,,
Transnistria,Minister of Agriculture and Natural Resources,Efimiy Mikhailovich Koval,Q109768647,2016-12-21,male,,,,
Transnistria,Minister of Defence,Oleg Obruchkov,Q109768369,2016-12-26,male,1975-06-04,,,
Transnistria,"Minister of Digital Development, Communications and Mass Media",Sergey Borisovich Babenko,Q109768651,2021-01-22,male,1975-06-10,,,
Transnistria,Minister of Economic Development,Sergey Anatolyevich Obolonik,Q109768451,2017-10-04,male,1975-01-03,,,
Transnistria,Minister of Education,Alla Nikolaevna Nikolyuk,Q109768643,2019-12-23,female,1961-08-05,,,
Transnistria,Minister of Finance,Tatyana Petrovna Kirova,Q109768648,2018-01-01,female,1983-03-31,,,
Transnistria,Minister of Foreign Affairs,Vitaly Ignatyev,Q21099092,2016-08-31,male,1980-07-05,,Виталий Викторович Игнатьев.jpg,
Transnistria,Minister of Health,Albul Kristina Valerievna,Q109768471,2020-07-17,female,1986-12-02,,,
Transnistria,Minister of Internal Affairs,Vitaly Neagu,Q108872339,2021-07-08,male,1976-04-24,,Нягу Виталий Николаевич.jpg,
Transnistria,Minister of Justice,Aleksandra Iosifovna Tumba,Q109493744,2018-03-30,female,1982-06-26,,A.I.Tumba.jpg,
Transnistria,Minister of Social Protection and Labour,Elena Kulichenko,Q22246854,2020-05-19,female,1963-01-17,,,
Transnistria,Minister of State Security,Valery Dmitrievich Gebos,Q109768650,2017-06-01,male,1967-12-25,,,
Transnistria,Chief of Staff of the Government,Stanislav Mikhaylovich Kasap,Q109768432,2017-03-06,male,1983-08-21,,,
Transnistria,Speaker of the Parliament,Alexander Korshunov,Q109490265,2019-02-06,male,1968-04-02,,Alexander Korshunov (2019-02-11).jpg,
Transnistria,Governor of the Transnistrian Republican Bank,Vladislav Tidva,Q109768210,2016-12-17,male,,,,
Transnistria,Chief of the General Staff,Pavel Mikhailov,Q109768978,2020-09-17,male,1963-03-26,,,
