catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
El Salvador,President,Nayib Bukele,Q17712353,2019-06-01,male,1981-07-24,,Presidente Bukele (cropped).jpg,Nayib Bukele
El Salvador,Vice President,"Félix Ulloa, Jr.",Q61022687,2019-06-01,male,1951-04-06,,Felix Ulloa.jpg,Félix Ulloa
El Salvador,Minister of Agriculture and Livestock,David Josué Martínez,Q110164923,2021-04-07,male,,,,
El Salvador,Minister of Culture,Mariemm Eunice Pleitez Quiñonez,Q110165180,2020-07-30,female,,,,
El Salvador,Minister of Economy,Maria Luisa Hayem,Q85191654,2019-06-01,female,,,El Salvador's Minister of Economy Maria Luisa Hayem (cropped).jpg,Maria Luisa Hayem
El Salvador,"Minister of Education, Science and Technology",Carla Evelyn Hananía de Varela,Q110164741,2019-06-01,female,,,,
El Salvador,Minister of Environment and Natural Resources,Fernando Andrés López Larreynaga,Q110165006,2019-06-01,male,,,,
El Salvador,Minister of Finance,Alejandro Zelaya,Q105735880,2020-07-28,male,,,,Alejandro Zelaya
El Salvador,Minister of Foreign Affairs,Alexandra Hill Tinoco,Q63744690,2019-06-01,female,,,John Bolton and Salvadoran FM Hill in San Salvador (1) (cropped).jpg,Alexandra Hill Tinoco
El Salvador,Minister of Health,Francisco José Alabí Montoya,Q110164961,2020-03-27,male,,,,
El Salvador,Minister of Housing,Michelle Sol,Q48688454,2019-06-01,female,1972-12-20,,M-sol-alcaldesa-nuevo-cuscatlan.png,Michelle Sol
El Salvador,Minister of Internal Affairs,Juan Carlos Bidegain Hananía,Q110165116,2020-11-20,male,,,,
El Salvador,Minister of Justice and Public Security,Héctor Gustavo Villatoro,Q110164006,2021-03-26,male,,,,
El Salvador,Minister of Labour and Social Provision,Óscar Rolando Castro,Q110164787,2019-06-01,male,,,,
El Salvador,Minister of Local Development,María Ofelia Navarrete,Q104111057,2019-06-01,female,,,,María Ofelia Navarrete
El Salvador,Minister of National Defence,René Francis Merino Monroy,Q67054108,2019-06-01,male,1963,,,René Merino Monroy
El Salvador,Minister of Public Works,Edgar Romeo Rodríguez Herrera,Q110164989,2019-06-01,male,,,,
El Salvador,Minister of Tourism,Morena Ileana Valdez Vigil,Q110165013,2019-06-01,female,,,,
El Salvador,President of the Legislative Assembly,Ernesto Castro Aldana,Q106918858,2021-05-01,male,1971-05-26,,,Ernesto Castro
El Salvador,Governor of the Central Reserve Bank,Oscar Cabrera Melgar,Q25431533,2014-06,male,,,,
El Salvador,Head of Joint Chiefs,Carlos Alberto Tejada Murcia,Q110165231,2019-06-01,male,,,,
