id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100469635,Ousmane Doré,male,1957,9,,,,
Q102264364,Ibrahima Khalil Kaba,male,1970-01-01,11,,,Dr Ibrahim Khalil KABA MAEGE.jpg,Ibrahima Khalil Kaba
Q106882714,Aissatou Baldé,female,1971,9,,,Aissatou Baldé 03.jpg,
Q106961450,Mohamed Diaré,male,,,,,,
Q106961574,Mamadou Sande,male,,,,,,
Q106961600,Karamokoba Camara,male,,,,,,
Q106961788,Madikaba Camara,male,,,,,,
Q106961880,Cheick Amadou Camara,male,,,,,,
Q107022236,Mandjou Kaké,male,,,,,,
Q107049865,Amara Camara,male,,,,,"President Reuven Rivlin receives the credentials of new ambassadors at an official ceremony held at the Beit HaNassi, August 2017 (5576).jpg",
Q107343007,Jean Delacroix Camara,male,1946-02-12,11,,,Photo de Jean Delacroix Camara.jpg,
Q108125047,Ibrahim Kalil Konaté,male,1977-08-02,11,2021-08-14,11,Ibrahima Kalil Konaté.jpg,Ibrahim Kalil Konaté
Q108418519,Mamadi Doumbouya,male,1980-03-04,11,,,Mamadi Doumbouya 2022.jpg,Mamady Doumbouya
Q108426402,Zainoul Abidine Sanoussi,male,,,,,,
Q108426403,Amadou Lamarana Bah,male,,,,,,
Q108498017,M'Mahawa Sylla,female,,,,,,
Q108498329,Mathurin Bangoura,male,1962,9,,,Mathurin Bangoura.jpg,
Q108510258,Amadou Thierno Diallo guinée,male,,,,,,
Q108762973,Lauriane Darboux,female,,,,,,Lauriane Doumbouya
Q108881130,Sidiba Koulibaly,male,,,,,,
Q108881137,Namory Traoré,male,,,,,,
Q109044655,Aboubacar Sidiki Camara,male,,,,,,
Q109044662,Bachir Diallo,male,,,,,Bachir DIALLO Ministre de la sécurité et de la protection civile.jpg,
Q109044723,Abdourahmane Sikhé Camara,male,,,,,Abdourahmane Sikhé Camara.jpg,
Q109044739,Louopou Lamah,female,,,,,,
Q109252096,Charlotte Daffé,female,,,,,,
Q109252097,Mamadou Péthè Diallo,male,,,,,Pont de Kagbélén.jpg,Mamadou Pathé Diallo
Q109252098,Mory Sandan Kouyaté,male,,,,,FOREIGN MINISTER MORISSANDA KOUYATÉ (cropped).jpg,Morissanda Kouyaté
Q109252099,Julien Yombouno,male,1964-08-02,11,,,,
Q109274627,Yaya Sow,male,,,,,,Yaya Sow
Q109275607,Diaka Sidibe,female,,,,,Docteur Diaka Sidibé 2022.jpg,Diaka Sidibé
Q109275627,Rose Pola Pricemou,female,,,,,Rose Pola Pricemou.jpg,
Q109275632,Aicha Nénette Conté,female,,,,,Aicha Nanette Conté.jpg,
Q109296974,Alpha Bacar Barry,male,1980,9,,,,
Q109296978,Guillaume Hawing,male,,,,,Guillaume Hawing.jpg,
Q109296984,Bernard Goumou,male,1960-09-08,11,,,Bernard Goumou.jpg,Bernard Goumou
Q109296985,Mory Condé,male,,,,,Mory Condé.jpg,
Q109300701,Alhassane Condé,male,,,,,,
Q109375616,Mamoudou Nagnalen Barry,male,,,,,Mamoudou Nagnalen Barry.jpg,
Q109378507,Moussa Cissé,male,,,,,Moussa Cissé.jpg,
Q109378535,Lanciné Condé,male,,,,,Lanciné Condé.jpg,
Q109378682,Fatoumata Yarie Soumah,female,,,,,,
Q109412260,Aminata Kaba,female,,,,,,
Q109413676,Bill de Sam,male,,,,,Alpha Soumah.jpg,
Q109439926,Ibrahima Abé Sylla,male,1951,9,,,,Ibrahima Abé Sylla
Q109512687,Moussa Magassouba,male,,,,,SMD MMG MATD sensibilisation 7.jpg,
Q110340245,Moriba Alain Koné,male,,,,,Chancellerie du Ministère de la Justice et des droits de l'homme république de Guinée 2022.jpg,
