catalog,id,name,relationship,relative,relativename
United States,Q10390,John McCain,child,Q22810646,James R. D. McCain
United States,Q10390,John McCain,child,Q22810647,Sidney McCain
United States,Q10390,John McCain,child,Q22810652,John Sidney McCain IV
United States,Q10390,John McCain,child,Q22810653,Bridget McCain
United States,Q10390,John McCain,child,Q461063,Meghan McCain
United States,Q10390,John McCain,father,Q665850,"John S. McCain, Jr."
United States,Q10390,John McCain,mother,Q4993396,Roberta McCain
United States,Q10390,John McCain,sibling,Q6211184,Joe McCain
United States,Q10390,John McCain,spouse,Q240628,Cindy McCain
United States,Q10390,John McCain,spouse,Q5044466,Carol McCain
United States,Q104076331,Katherine Tai,spouse,Q111399240,Robert Riley Skidmore
United States,Q104841799,Mary Cavanagh,father,Q7181765,Phil Cavanagh
United States,Q105393688,Sarah Fowler,spouse,Q56063613,Isaac Arthur
United States,Q1059265,Chaka Fattah,spouse,Q7312975,Renee Chenault-Fattah
United States,Q105981951,Pat Outman,father,Q7331626,Rick Outman
United States,Q106089241,Julia Letlow,spouse,Q103928233,Luke Letlow
United States,Q106823831,Malika Sanders-Fortier,father,Q5727985,Henry Sanders
United States,Q107178183,Michael Dvorak,child,Q7384032,Ryan Dvorak
United States,Q1077594,Chris Murphy,spouse,Q113683971,Cathy Holahan
United States,Q1077819,Chris Van Hollen,father,Q15993599,Christopher Van Hollen
United States,Q1077819,Chris Van Hollen,mother,Q104036929,Edith Eliza Farnsworth
United States,Q10853588,Kamala Harris,father,Q60894135,Donald J. Harris
United States,Q10853588,Kamala Harris,mother,Q60844968,Shyamala Gopalan
United States,Q10853588,Kamala Harris,relative,Q102055307,Sharada Balachandran Orihuela
United States,Q10853588,Kamala Harris,relative,Q16196331,Tony West
United States,Q10853588,Kamala Harris,relative,Q96224414,Meena Harris
United States,Q10853588,Kamala Harris,relative,Q98382417,Cole Emhoff
United States,Q10853588,Kamala Harris,relative,Q98382515,Ella Emhoff
United States,Q10853588,Kamala Harris,sibling,Q16729668,Maya Harris
United States,Q10853588,Kamala Harris,spouse,Q65029113,Doug Emhoff
United States,Q108548880,James Hageman,child,Q110815967,Harriet Hageman
United States,Q11100,Deval Patrick,spouse,Q110903410,Diane B. Patrick
United States,Q111022376,Patrice McClammy,father,Q20707703,Thad McClammy
United States,Q111156646,Mary Ann Middaugh,spouse,Q111156151,James Mick Middaugh
United States,Q11116,Ruth Bader Ginsburg,child,Q15046892,Jane C. Ginsburg
United States,Q11116,Ruth Bader Ginsburg,child,Q6143596,James Steven Ginsburg
United States,Q11116,Ruth Bader Ginsburg,spouse,Q6775247,Martin D. Ginsburg
United States,Q111175402,Joseph F. Young Jr.,father,Q111175404,Joseph F. Young Sr.
United States,Q111176902,Martin Griffin,father,Q111176899,Michael J. Griffin
United States,Q11124,Stephen Breyer,father,Q75442273,Irving Breyer
United States,Q11124,Stephen Breyer,sibling,Q5081816,Charles R. Breyer
United States,Q11124,Stephen Breyer,spouse,Q75285240,Joanna Freda Hare
United States,Q1112656,Peter Welch,spouse,Q109849079,Margaret Cheney
United States,Q11132,Sandra Day O'Connor,sibling,Q24039859,Ann Day
United States,Q11132,Sandra Day O'Connor,spouse,Q6241719,John Jay O'Connor
United States,Q11142,Clarence Thomas,spouse,Q22910283,Kathy Ambush
United States,Q11142,Clarence Thomas,spouse,Q7934359,Virginia Thomas
United States,Q11153,John Roberts,spouse,Q21551954,Jane Sullivan Roberts
United States,Q11156,Antonin Scalia,child,Q16875330,Eugene Scalia
United States,Q11171,Anthony Kennedy,child,Q110653486,Justin Kennedy
United States,Q11171,Anthony Kennedy,child,Q110653530,Gregory Kennedy
United States,Q1118577,Max Sandlin,spouse,Q267740,Stephanie Herseth Sandlin
United States,Q1124,Bill Clinton,child,Q229671,Chelsea Clinton
United States,Q1124,Bill Clinton,father,Q4112404,"William Jefferson Blythe, Jr."
United States,Q1124,Bill Clinton,mother,Q4112334,Virginia Clinton Kelley
United States,Q1124,Bill Clinton,sibling,Q2161657,"Roger Clinton, Jr."
United States,Q1124,Bill Clinton,sibling,Q27700490,Leon Ritzenthaler
United States,Q1124,Bill Clinton,spouse,Q6294,Hillary Clinton
United States,Q1124,Bill Clinton,stepparent,Q4112506,"Roger Clinton, Sr."
United States,Q1124,Bill Clinton,stepparent,Q4112619,Jeff Dwire
United States,Q1124,Bill Clinton,stepparent,Q75762966,Richard Kelley
United States,Q1147285,Pedro Rosselló,child,Q7332181,Ricardo Rosselló
United States,Q1147285,Pedro Rosselló,spouse,Q6072061,Irma Margarita Neváres
United States,Q1160178,Daniel Brewster,father,Q102395348,"Capt. Daniel Baugh Brewster, Sr."
United States,Q11607,"Jon Huntsman, Jr.",child,Q4664468,Abby Huntsman
United States,Q11607,"Jon Huntsman, Jr.",father,Q327514,Jon Huntsman Sr.
United States,Q11607,"Jon Huntsman, Jr.",mother,Q103812047,Karen Haight
United States,Q11607,"Jon Huntsman, Jr.",spouse,Q6779999,Mary Kaye Huntsman
United States,Q11668,Nikki Haley,spouse,Q22279202,Michael Haley
United States,Q11669,Mark Sanford,spouse,Q6179466,Jenny Sanford
United States,Q11673,Andrew Cuomo,child,Q104127073,Mariah Kennedy Cuomo
United States,Q11673,Andrew Cuomo,child,Q104127085,Cara Kennedy-Cuomo
United States,Q11673,Andrew Cuomo,child,Q104127116,Michaela Kennedy-Cuomo
United States,Q11673,Andrew Cuomo,father,Q521145,Mario Cuomo
United States,Q11673,Andrew Cuomo,mother,Q43900984,Matilda Cuomo
United States,Q11673,Andrew Cuomo,partner,Q15524741,Sandra Lee
United States,Q11673,Andrew Cuomo,sibling,Q16728306,Margaret Cuomo
United States,Q11673,Andrew Cuomo,sibling,Q22996234,Maria Cuomo Cole
United States,Q11673,Andrew Cuomo,sibling,Q5112179,Chris Cuomo
United States,Q11673,Andrew Cuomo,spouse,Q467912,Kerry Kennedy
United States,Q11674,David Paterson,father,Q2886807,Basil A. Paterson
United States,Q11674,David Paterson,spouse,Q6837195,Michelle Paige Paterson
United States,Q11675,Eliot Spitzer,father,Q16089983,Bernard Spitzer
United States,Q11675,Eliot Spitzer,spouse,Q3510804,Silda Wall Spitzer
United States,Q11676,George Pataki,child,Q15991434,Allison Pataki
United States,Q11676,George Pataki,father,Q20177117,Louis P. Pataki
United States,Q11676,George Pataki,spouse,Q6540449,Libby Pataki
United States,Q1167934,Joaquín Castro,mother,Q25353403,Rosie Castro
United States,Q1167934,Joaquín Castro,sibling,Q970720,Julián Castro
United States,Q1176154,David Plouffe,child,Q76104320,Everett Makins Morgan Plouffe
United States,Q1176154,David Plouffe,child,Q76104321,Vivian Carroll Morgan Plouffe
United States,Q1176154,David Plouffe,spouse,Q75602882,Olivia Dudley Morgan
United States,Q1188501,Victoria Nuland,father,Q2278468,Sherwin B. Nuland
United States,Q1188501,Victoria Nuland,spouse,Q711031,Robert Kagan
United States,Q119255,Bill Ritter,spouse,Q6172368,Jeannie Ritter
United States,Q120260,Martin O'Malley,father,Q20155395,Thomas Martin O'Malley
United States,Q120260,Martin O'Malley,mother,Q20155398,Barbara  O'Malley
United States,Q120260,Martin O'Malley,spouse,Q6377526,Katie O'Malley
United States,Q1208992,Diane Sands,spouse,Q22004141,Ann Mary Dussault
United States,Q1209677,Dick Gephardt,child,Q2964908,Chrissy Gephardt
United States,Q1240103,Donaldus Milford Payne,child,Q1240224,"Donald Payne, Jr."
United States,Q1240224,"Donald Payne, Jr.",father,Q1240103,Donaldus Milford Payne
United States,Q1263846,Elliott Abrams,spouse,Q15993411,Rachel Abrams
United States,Q1280288,Joe Scarborough,spouse,Q449013,Mika Brzezinski
United States,Q1281084,Alan Grayson,spouse,Q20758232,Dena Grayson
United States,Q1282411,Ed Markey,spouse,Q18386616,Susan Blumenthal
United States,Q1282477,Ed Royce,spouse,Q55356765,Marie Royce
United States,Q1287554,John Danforth,sibling,Q1643693,William Henry Danforth
United States,Q1288295,Jim Nicholson,sibling,Q6262441,John W. Nicholson
United States,Q1289901,Harold Ford Jr.,father,Q1585826,"Harold Ford, Sr."
United States,Q1290476,John Podesta,sibling,Q7823193,Tony Podesta
United States,Q130024,Johnny Isakson,spouse,Q110200187,Νταϊάν Ντέιβισον
United States,Q13133,Michelle Obama,child,Q15070044,Malia Obama
United States,Q13133,Michelle Obama,child,Q15070048,Sasha Obama
United States,Q13133,Michelle Obama,father,Q15982139,Fraser Robinson III
United States,Q13133,Michelle Obama,mother,Q6761976,Marian Shields Robinson
United States,Q13133,Michelle Obama,relative,Q2895259,Capers Funnye
United States,Q13133,Michelle Obama,sibling,Q2073960,Craig Robinson
United States,Q13133,Michelle Obama,spouse,Q76,Barack Obama
United States,Q1326874,Lincoln Diaz-Balart,father,Q2126946,Rafael Díaz-Balart
United States,Q1326874,Lincoln Diaz-Balart,sibling,Q767270,Mario Díaz-Balart
United States,Q1326874,Lincoln Diaz-Balart,sibling,Q9013810,José Díaz-Balart
United States,Q1344707,John Boozman,sibling,Q5438901,Fay Boozman
United States,Q1344755,Jo Bonner,sibling,Q20683891,Judy L. Bonner
United States,Q134549,Ted Kennedy,child,Q2383370,Kara Kennedy
United States,Q134549,Ted Kennedy,child,Q3048622,Edward M. Kennedy Jr.
United States,Q134549,Ted Kennedy,child,Q948920,Patrick J. Kennedy
United States,Q134549,Ted Kennedy,father,Q313696,Joseph P. Kennedy Sr.
United States,Q134549,Ted Kennedy,godparent,Q9696,John F. Kennedy
United States,Q134549,Ted Kennedy,mother,Q236540,Rose Kennedy
United States,Q134549,Ted Kennedy,sibling,Q25310,Robert F. Kennedy
United States,Q134549,Ted Kennedy,sibling,Q265595,Rosemary Kennedy
United States,Q134549,Ted Kennedy,sibling,Q268799,Kathleen Cavendish
United States,Q134549,Ted Kennedy,sibling,Q272401,Jean Kennedy Smith
United States,Q134549,Ted Kennedy,sibling,Q272908,Eunice Kennedy Shriver
United States,Q134549,Ted Kennedy,sibling,Q432694,Patricia Kennedy Lawford
United States,Q134549,Ted Kennedy,sibling,Q505178,Joseph P. Kennedy Jr.
United States,Q134549,Ted Kennedy,sibling,Q9696,John F. Kennedy
United States,Q134549,Ted Kennedy,spouse,Q441424,Joan Bennett Kennedy
United States,Q134549,Ted Kennedy,spouse,Q7926996,Victoria Reggie Kennedy
United States,Q1345537,Jim Ryun,child,Q6986091,Ned Ryun
United States,Q13562283,Kelli Stargel,spouse,Q6242405,John K. Stargel
United States,Q13562486,Charlotte Burks,spouse,Q7819266,Tommy Burks
United States,Q1362004,Peter Schoomaker,sibling,Q5387463,Eric Schoomaker
United States,Q13628723,Jared Kushner,child,Q23000820,Arabella Rose Kushner
United States,Q13628723,Jared Kushner,child,Q23000821,Joseph Frederick Kushner
United States,Q13628723,Jared Kushner,child,Q23647575,Theodore James Kushner
United States,Q13628723,Jared Kushner,father,Q5079897,Charles Kushner
United States,Q13628723,Jared Kushner,relative,Q22686,Donald Trump
United States,Q13628723,Jared Kushner,relative,Q242351,Ivana Trump
United States,Q13628723,Jared Kushner,relative,Q24456699,Murray Kushner
United States,Q13628723,Jared Kushner,sibling,Q6289985,Joshua Kushner
United States,Q13628723,Jared Kushner,spouse,Q239411,Ivanka Trump
United States,Q1363468,Mike DeWine,child,Q7143357,Pat DeWine
United States,Q1363468,Mike DeWine,spouse,Q111903125,Fran DeWine
United States,Q1370400,William M. Daley,father,Q295267,Richard J. Daley
United States,Q1370400,William M. Daley,mother,Q5354208,"Eleanor ""Sis"" Daley"
United States,Q1370400,William M. Daley,sibling,Q16107270,John P. Daley
United States,Q1370400,William M. Daley,sibling,Q539814,Richard M. Daley
United States,Q1370968,John Conyers,spouse,Q6899925,Monica Conyers
United States,Q1386836,Jim Jeffords,father,Q19974758,Olin M. Jeffords
United States,Q1387868,Kurt Schrader,spouse,Q6774554,Martha Schrader
United States,Q1400609,William V. Roth,spouse,Q6152658,Jane Richards Roth
United States,Q1415243,Tom Price,spouse,Q28382598,Betty Price
United States,Q1431576,Joe Kernan,spouse,Q28102365,Maggie Kernan
United States,Q145193,Zalmay Khalilzad,spouse,Q89891,Cheryl Benard
United States,Q14525857,Avril Haines,father,Q56280048,Thomas H. Haines
United States,Q14593411,John B. Emerson,child,Q266109,Jacqueline Emerson
United States,Q14593411,John B. Emerson,spouse,Q104907762,Kimberly Marteau Emerson
United States,Q150851,Colin Powell,spouse,Q4733589,Alma Powell
United States,Q151891,Rod Blagojevich,spouse,Q7145474,Patricia Blagojevich
United States,Q152019,Laura Bush,child,Q153481,Jenna Bush Hager
United States,Q152019,Laura Bush,child,Q153730,Barbara Bush
United States,Q152019,Laura Bush,father,Q18844162,Harold Welch
United States,Q152019,Laura Bush,mother,Q18844164,Jenna Welch
United States,Q152019,Laura Bush,spouse,Q207,George W. Bush
United States,Q152451,Jerry Brown,father,Q724121,Pat Brown
United States,Q152451,Jerry Brown,mother,Q4894292,Bernice Layne Brown
United States,Q152451,Jerry Brown,spouse,Q16192730,Anne Gust Brown
United States,Q15257,Ron Paul,child,Q463557,Rand Paul
United States,Q1525924,Roy Blunt,child,Q881141,Matt Blunt
United States,Q1525924,Roy Blunt,father,Q18684855,Leroy Blunt
United States,Q154743,Theodore Olson,spouse,Q2590988,Barbara Olson
United States,Q15488345,Neil Gorsuch,mother,Q565342,Anne Gorsuch Burford
United States,Q15488345,Neil Gorsuch,spouse,Q111338070,Louise Gorsuch
United States,Q155125,Scott Brown,child,Q4357472,Ayla Brown
United States,Q155125,Scott Brown,spouse,Q5517100,Gail Huff
United States,Q1555314,Gus Bilirakis,father,Q1885893,Michael Bilirakis
United States,Q155649,Richard Holbrooke,spouse,Q454987,Kati Marton
United States,Q155985,Rick Santorum,father,Q20177209,Aldo Santorum
United States,Q155985,Rick Santorum,spouse,Q20176752,Karen Garver Santorum
United States,Q1567016,Carl T.C. Gutierrez,spouse,Q109095336,Geri T. Gutierrez
United States,Q158813,Mike Huckabee,child,Q27986907,Sarah Sanders
United States,Q158813,Mike Huckabee,child,Q5235201,David Huckabee
United States,Q158813,Mike Huckabee,father,Q20177225,Dorsey Wiles Huckabee
United States,Q158813,Mike Huckabee,mother,Q99911610,Mae Huckabee
United States,Q158813,Mike Huckabee,spouse,Q6153404,Janet Huckabee
United States,Q15972549,Bruce Rauner,spouse,Q20710108,Diana Rauner
United States,Q15993009,Hugh Gillis,sibling,Q17037420,"Jim L. Gillis, Jr."
United States,Q160157,Joe Lieberman,spouse,Q5637601,Hadassah Lieberman
United States,Q160181,Tim Pawlenty,spouse,Q13560980,Mary Pawlenty
United States,Q160582,Michele Bachmann,spouse,Q21552248,Marcus Bachmann
United States,Q160717,Tom Lantos,child,Q6377978,Katrina Swett
United States,Q160717,Tom Lantos,relative,Q1274294,Richard Swett
United States,Q16104615,Robert Bloxom,child,Q16199598,"Robert Bloxom, Jr."
United States,Q16146870,Steve Bannon,spouse,Q28587005,Cathleen Houff
United States,Q16146870,Steve Bannon,spouse,Q28587346,Mary Piccard
United States,Q16146870,Steve Bannon,spouse,Q28587586,Diane Clohesy
United States,Q16148997,Bernie Hunhoff,child,Q38195469,Katie Hunhoff
United States,Q16150298,Loranne Ausley,father,Q5309988,DuBose Ausley
United States,Q16185594,Steve Sisolak,spouse,Q107157828,Kathleen Sisolak
United States,Q16189318,David Ige,spouse,Q29452590,Dawn Ige
United States,Q16193904,Steve Toth,spouse,Q787863,Babette
United States,Q16194408,Peter Wirth,father,Q6264663,John Wirth
United States,Q16195097,Gwen Graham,father,Q578102,Bob Graham
United States,Q16195097,Gwen Graham,mother,Q4681891,Adele Khoury Graham
United States,Q16195595,Karin Housley,spouse,Q722956,Phil Housley
United States,Q16195612,Andy Josephson,father,Q112466590,Joseph Josephson
United States,Q16196379,Greg Bonnen,relative,Q100979578,Clarence A. Bonnen
United States,Q16196379,Greg Bonnen,relative,Q64019898,James T. Bonnen
United States,Q16196379,Greg Bonnen,sibling,Q16213876,Dennis Bonnen
United States,Q16197260,Donna Soucy,mother,Q72102494,Lillian Soucy
United States,Q16204936,Rufus Gifford,father,Q5079649,Charles K. Gifford
United States,Q16215583,Chris Sununu,father,Q887489,John H. Sununu
United States,Q16215583,Chris Sununu,sibling,Q1699908,John E. Sununu
United States,Q16221257,Lee Zeldin,relative,Q47507410,Isaiah Zeldin
United States,Q16221742,Matt Gaetz,father,Q5292650,Don Gaetz
United States,Q16240798,Michael Brady,sibling,Q95886226,Robert F. Brady Jr.
United States,Q1667920,Russ Carnahan,mother,Q448619,Jean Carnahan
United States,Q1667920,Russ Carnahan,relative,Q279153,A. S. J. Carnahan
United States,Q166928,Chris Cannon,sibling,Q6280774,Joseph A. Cannon
United States,Q16728774,Neil Eggleston,spouse,Q16734365,Penda Hair
United States,Q16729797,Curtis Hertel Jr.,father,Q5195759,Curtis Hertel
United States,Q16730829,Rusty Kidd,father,Q96026796,Culver Kidd Jr.
United States,Q16730829,Rusty Kidd,sibling,Q515981,Tillie K. Fowler
United States,Q16731303,Larry Hogan,father,Q2045555,Lawrence J. Hogan
United States,Q16731303,Larry Hogan,sibling,Q7147309,Patrick N. Hogan
United States,Q16731303,Larry Hogan,spouse,Q19880284,Yumi Hogan
United States,Q1683881,Jason Chaffetz,father,Q108002677,John Chaffetz
United States,Q1683881,Jason Chaffetz,relative,Q6230322,John Dukakis
