catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
United States,President,Joe Biden,Q6279,2021-01-20,male,1942-11-20,,Joe Biden presidential portrait.jpg,Joe Biden
United States,Vice President,Kamala Harris,Q10853588,2021-01-20,female,1964-10-20,,Kamala Harris official photo.jpg,Kamala Harris
United States,Secretary of Agriculture,Tom Vilsack,Q353826,2021-02-24,male,1950-12-13,,20210427-OSEC-TEW-001 Agriculture Secretary Tom Vilsack (51148817903).jpg,Tom Vilsack
United States,Secretary of Commerce,Gina Raimondo,Q5562913,2021-03-03,female,1971-05-17,,Gina Raimondo (cropped 2).jpg,Gina Raimondo
United States,Secretary of Defence,Lloyd Austin,Q941013,2021-01-22,male,1953-08-08,,Defense Secretary Lloyd J. Austin III (50885754687).jpg,Lloyd Austin
United States,Secretary of Education,Miguel Cardona,Q104244043,2021-03-02,male,1975-07-11,,"Secretary of Education Miguel Cardona, official portrait.jpg",Miguel Cardona
United States,Secretary of Energy,Jennifer Granholm,Q234994,2021-02-25,female,1959-02-05,,Secretary Jennifer Granholm (cropped).jpg,Jennifer Granholm
United States,Secretary of Health and Human Services,Xavier Becerra,Q1855840,2021-03-19,male,1958-01-26,,HHS Xavier Becerra.jpg,Xavier Becerra
United States,Secretary of Homeland Security,Alejandro Mayorkas,Q4714600,2021-02-02,male,1959-11-24,,Secretary Mayorkas Official Photo.jpg,Alejandro Mayorkas
United States,Secretary of Housing and Urban Development,Marcia Fudge,Q461746,2021-03-10,female,1952-10-29,,Secretary Fudge official photo.png,Marcia Fudge
United States,Secretary of Labor,Marty Walsh,Q15126384,2021-03-23,male,1967-04-10,,Secretary Marty Walsh official portrait.jpg,Marty Walsh
United States,Secretary of State,Antony Blinken,Q7821917,2021-01-26,male,1962-04-16,,Secretary Blinken's Official Department Photo.jpg,Antony Blinken
United States,Secretary of the Air Force,Frank Kendall III,Q5487663,2021-07-28,male,1949-01-26,,Frank Kendall III (2).jpg,Frank Kendall III
United States,Secretary of the Army,Christine Wormuth,Q18684137,2021-05-28,female,1969-04-19,,Christine Wormuth official portrait.jpg,Christine Wormuth
United States,Secretary of the Interior,Deb Haaland,Q54860790,2021-03-16,female,1960-12-02,,"Deb Haaland, official portrait, 116th Congress (cropped).jpg",Deb Haaland
United States,Secretary of the Navy,Carlos Del Toro,Q107195317,2021-08-09,male,1961,,Carlos Del Toro SECNAV portrait.jpg,Carlos Del Toro
United States,Secretary of the Treasury,Janet Yellen,Q263725,2021-01-26,female,1946-08-13,,Secretary Janet Yellen portrait (cropped).jpg,Janet Yellen
United States,Secretary of Transportation,Pete Buttigieg,Q7173106,2021-02-03,male,1982-01-19,,Pete Buttigieg official photo.jpg,Pete Buttigieg
United States,Secretary of Veterans Affairs,Denis McDonough,Q3702047,2021-02-09,male,1969-12-02,,"Secretary McDonough, official photo.jpg",Denis McDonough
United States,Chief Justice,John Roberts,Q11153,2005-09-29,male,1955-01-27,,Official roberts CJ.jpg,John Roberts
United States,Attorney General,Merrick Garland,Q1922011,2021-03-11,male,1952-11-13,,2016 March 16 Merrick Garland profile by The White House.jpg,Merrick Garland
United States,Chairman of the Joint Chiefs of Staff,Mark A. Milley,Q6766465,2019-10-01,male,1958-06-20,,General Mark A. Milley.jpg,Mark Milley
United States,Chief of Staff of the Army,James C. McConville,Q20707727,2019-08-09,male,1959-03-16,,McConville as CSA.jpg,James C. McConville
United States,National Security Advisor,Jake Sullivan,Q16730147,2021-01-20,male,1976-11-28,,Jake-Sullivan-WH.png,Jake Sullivan
United States,Director of National Intelligence,Avril Haines,Q14525857,2021-01-21,female,1969-08-27,,Avril-Haines.jpg,Avril Haines
United States,United States Trade Representative,Katherine Tai,Q104076331,2021-03-18,female,1974-03-18,,"Katherine Tai, official portrait.jpg",Katherine Tai
United States,Administrator of the Environmental Protection Agency,Michael S. Regan,Q104224230,2021-03-11,male,1976-08-06,,Michael S. Regan official photo (cropped).jpg,Michael S. Regan
United States,Administrator of the Small Business Administration,Isabel Guzman,Q104717188,2021-03-17,female,1971,,Isabel-Guzman.jpg,Isabel Guzman
United States,Ambassador to the United Nations,Linda Thomas-Greenfield,Q19920980,2021-02-25,female,1952-11,,Linda-Thomas-Greenfield-v1-8x10-1.jpg,Linda Thomas-Greenfield
United States,Chair of the Council of Economic Advisers,Cecilia Rouse,Q616305,2021-03-12,female,1963-12-18,,"Cecilia Rouse, CEA Chair.png",Cecilia Rouse
United States,White House Chief of Staff,Ron Klain,Q649898,2021-01-20,male,1961-08-08,,"Ron Klain, White House Chief of Staff.jpg",Ron Klain
United States,Presidential Science Advisor and Director of the Office of Science and Technology Policy,Arati Prabhakar,Q4784423,2022-10-03,female,1959-02-02,,Arati Prabhakar DARPA Aug 2012.jpg,Arati Prabhakar
United States,Director of the Office of Management and Budget,Shalanda Young,Q104835199,2022-03-17,female,1977-08-29,,"Shalanda Young, OMB Deputy Director.jpg",Shalanda Young
United States,Speaker of the House of Representatives,Nancy Pelosi,Q170581,2019-01-03,female,1940-03-26,,Official photo of Speaker Nancy Pelosi in 2019.jpg,Nancy Pelosi
