id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q105864285,Choe Kang Il,male,1959-09-17,11,,,,
Q10665,Kim Jong-il,male,1941-02-16,11,2011-12-17,11,"Kim Jong-il on August 24, 2011.jpg",Kim Jong-il
Q10855116,Kang Nung-su,male,1930-02-21,11,2015-07-21,11,,Kang Nung-su
Q10855805,Kim Rak-hui,female,1933-11-11,11,2013-02,10,,Kim Rak-hui
Q110456,Kim Yong-nam,male,1928-02-04,11,,,Kim Yong-nam in Moscow (cropped).jpg,Kim Yong-nam
Q11261360,O Su-yong,male,1944-07-20,11,,,,O Su-yong
Q12593548,Tong Jong-ho,male,1956,9,,,,Tong Jong-ho
Q12594370,Ri Mu-yong,male,1948-04-08,11,,,,Ri Mu-yong
Q12594422,Ri Yong-ho,male,1956-07-10,11,,,Ri Yong-ho.jpg,Ri Yong-ho (diplomat)
Q16177115,Kim Yong-jin,male,1953-02-23,11,2016-07,10,,Kim Yong-jin (politician)
Q16181667,Ri Ryong-nam,male,1960-08-08,11,,,,Ri Ryong-nam
Q16905281,Pak Thae-song,male,1955,9,,,Chairman of the Supreme People’s Assembly of the DPRK Pak Thae-song.jpg,Pak Thae-song
Q16905320,Ri Chol-man,male,1968,9,,,,Ri Chol-man
Q2194140,Han Kwang-bok,female,1946-03-18,11,,,,Han Kwang-bok
Q25035961,Kim Tok-hun,male,1961,9,,,,Kim Tok-hun
Q29841145,Kim Kwang-sop,male,1952-01-15,11,,,"2014-DG LI-Amb. Kwang Sop Kim, Permanent Rep of Korea (cropped).jpg",
Q30436217,Choe Son-hui,female,1958-02-09,11,,,Choe Son-hui.jpg,Choe Son-hui
Q310875,Kim Yong-il,male,1944-05-02,11,,,,Kim Yong-il
Q310889,Choe Yong-rim,male,1930-11-20,11,,,,Choe Yong-rim
Q31180000,Im Chol-ung,male,1961-10-27,11,,,,Im Chol-ung
Q3183240,Jon Sung-hun,male,1951,9,,,,Jon Sung-hun
Q335164,Hong Song-nam,male,1929-10-02,11,2009-03-31,11,,Hong Song-nam
Q3434055,Ro Tu-chol,male,1944,9,,,,Ro Tu-chol
Q447898,Kwak Pom-gi,male,1939,9,,,,Kwak Pom-gi
Q494061,Paek Nam-sun,male,1929-03-13,11,2007-01-02,11,,Paek Nam-sun
Q494800,Pak Pong-ju,male,1939-04-10,11,,,,Pak Pong-ju
Q55708195,Ri Son-gwon,male,,8,,,Ri Son-gwon.jpg,Ri Son-gwon
Q56226,Kim Jong-un,male,1984-01-08,11,,,Kim Jong-un April 2019 (cropped).jpg,Kim Jong-un
Q56818689,Kim Jae-ryong,male,1939,9,,,,Kim Jae-ryong
Q56825043,Jon Kwang-ho,male,,,,,,Jon Kwang-ho
Q58214,Pak Ui-chun,male,1932-08-15,11,,,,Pak Ui-chun
Q705608,Kang Sok-ju,male,1939-08-29,11,2016-05-20,11,Kang Sok-ju.jpg,Kang Sok-ju
Q710692,Choe Thae-bok,male,1930-12-01,11,,,,Choe Thae-bok
Q714509,Choe Ryong-hae,male,1950-01-15,11,,,18th Summit of Non-Aligned Movement gets underway in Baku 005 (cropped).jpg,Choe Ryong-hae
Q9310191,Ri Su-yong,male,1940-06-15,11,,,Ri Su-yong.jpg,Ri Su-yong
Q9310192,Ri Thae-nam,male,1938-03-26,11,2013,9,,Ri Thae-nam
Q9353635,Thae Jong-su,male,1936-03-20,11,,,,Thae Jong-su
