catalog,id,name,relationship,relative,relativename
North Korea,Q1062006,Kim Yong-ju,father,Q489279,Kim Hyŏng-jik
North Korea,Q1062006,Kim Yong-ju,mother,Q709975,Kang Pan-sŏk
North Korea,Q1062006,Kim Yong-ju,sibling,Q41117,Kim Il-sung
North Korea,Q1062006,Kim Yong-ju,sibling,Q4991767,Kim Chol-ju
North Korea,Q10665,Kim Jong-il,child,Q317824,Kim Jong-nam
North Korea,Q10665,Kim Jong-il,child,Q385795,Kim Jong-chul
North Korea,Q10665,Kim Jong-il,child,Q4330912,Kim Yo-jong
North Korea,Q10665,Kim Jong-il,child,Q56226,Kim Jong-un
North Korea,Q10665,Kim Jong-il,child,Q705218,Kim Sul-song
North Korea,Q10665,Kim Jong-il,child,Q77561335,Kim Chun-song
North Korea,Q10665,Kim Jong-il,father,Q41117,Kim Il-sung
North Korea,Q10665,Kim Jong-il,mother,Q463949,Kim Jong-suk
North Korea,Q10665,Kim Jong-il,partner,Q263732,Ko Yong-hui
North Korea,Q10665,Kim Jong-il,partner,Q487289,Song Hye-rim
North Korea,Q10665,Kim Jong-il,partner,Q705212,Kim Ok
North Korea,Q10665,Kim Jong-il,sibling,Q271067,Kim Kyong-hui
North Korea,Q10665,Kim Jong-il,sibling,Q710805,Kim Pyong-il
North Korea,Q10665,Kim Jong-il,sibling,Q840719,Kim Man-il
North Korea,Q10665,Kim Jong-il,spouse,Q263732,Ko Yong-hui
North Korea,Q10665,Kim Jong-il,spouse,Q487289,Song Hye-rim
North Korea,Q10665,Kim Jong-il,spouse,Q705212,Kim Ok
North Korea,Q10665,Kim Jong-il,spouse,Q714481,Kim Young-sook
North Korea,Q110456,Kim Yong-nam,father,Q53679453,Kim Thaek-se
North Korea,Q29841145,Kim Kwang-sop,child,Q76657833,Kim Jung-min
North Korea,Q29841145,Kim Kwang-sop,child,Q76658133,Kim Tong-min
North Korea,Q29841145,Kim Kwang-sop,spouse,Q76650924,Kim Kyong-chin
North Korea,Q56226,Kim Jong-un,child,Q14864448,Kim Ju-ae
North Korea,Q56226,Kim Jong-un,child,Q96276527,first born of  Kim Jong-un
North Korea,Q56226,Kim Jong-un,father,Q10665,Kim Jong-il
North Korea,Q56226,Kim Jong-un,mother,Q263732,Ko Yong-hui
North Korea,Q56226,Kim Jong-un,sibling,Q317824,Kim Jong-nam
North Korea,Q56226,Kim Jong-un,sibling,Q385795,Kim Jong-chul
North Korea,Q56226,Kim Jong-un,sibling,Q4330912,Kim Yo-jong
North Korea,Q56226,Kim Jong-un,sibling,Q705218,Kim Sul-song
North Korea,Q56226,Kim Jong-un,spouse,Q714658,Ri Sol-ju
North Korea,Q56818408,Kim Kyong-jun,father,Q47670274,Kim Si-hak
North Korea,Q714509,Choe Ryong-hae,father,Q8287842,Choe Hyon
North Korea,Q9353635,Thae Jong-su,relative,Q15941566,Jong Il-ryong
