catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Eswatini,Ngwenyama (King),Mswati III,Q57340,1986-04-25,male,1968-04-19,,King Mswati III with Obamas cropped.jpg,Mswati III
Eswatini,Prime Minister,Cleopas Dlamini,Q107600891,2021-07-16,male,,,Cleopas Dlamini (cropped).jpg,Cleopas Dlamini
Eswatini,Deputy Prime Minister,Themba Nhlanganiso Masuku,Q16973942,2018-11-06,male,1950-07-07,,Themba Nhlanganiso Masuku.jpg,Themba Masuku
Eswatini,Minister of Agriculture,Jabulani Mabuza,Q114515670,2018-11-02,male,,,,
Eswatini,"Minister of Commerce, Industry and Trade",Manqoba Khumalo,Q114515137,2018-11-02,male,,,,
Eswatini,Minister of Economic Planning,Tambo Gina,Q114515144,2018-11-02,,,,,
Eswatini,Minister of Education and Training,Lady Howard Mabuza,Q114515136,2018-11-02,,,,,
Eswatini,Minister of Finance,Neal Rijkenberg,Q86753035,2018-11,male,,,,Neal Rijkenberg
Eswatini,Minister of Foreign Affairs,Thuli Dladla,Q64747413,2018-11-02,female,,,02.26 總統接見「史瓦帝尼王國外交暨國際合作部札杜莉部長」 (40252301413).jpg,Thuli Dladla
Eswatini,Minister of Health,Lizzy Nkosi,Q97156196,2018-11-06,female,,,,Lizzy Nkosi
Eswatini,Minister of Home Affairs,Princess Lindiwe,Q114515143,2018-11-02,,,,,
Eswatini,Minister of Housing and Urban Development,Prince Simelane,Q114515142,2018-11-02,,,,,
Eswatini,"Minister of Information, Communications and Technology",Sikhanyiso Dlamini,Q467866,2018-11-03,female,1987-09-01,,Princess Sikhanyiso Dlamini-001.jpg,Sikhanyiso Dlamini
Eswatini,Minister of Justice,Pholile Dlamini,Q114515141,2018-11-02,,,,,
Eswatini,Minister of Labour and Social Security,Phila Buthelezi,Q114515573,2021-08-12,male,,,,
Eswatini,Minister of Natural Resources and Energy,Jabulani Mabuza,Q114515670,2022-02,male,,,,
Eswatini,Minister of Public Service,Mabulala Maseko,Q114515571,2021-08-12,male,,,,
Eswatini,Minister of Public Works and Transport,Ndlaluhlaza Ndwandwe,Q114515139,2018-11-02,,,,,
Eswatini,"Minister of Sports, Culture and Youth Affairs",Harries Madze Bulunga,Q114515133,2018-11-02,,,,,
Eswatini,Minister of Tinkhundla Administration and Development,David Ngcamphalala,Q114515132,2018-11-02,male,,,,
Eswatini,Minister of Tourism and Environmental Affairs Affairs,Moses Vilakati,Q114515138,2018-11-02,,,,,
