catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Patrick Manning,Q365206,1971,2015,male,1946-08-17,2016-07-02,Patrick Manning 2008.jpg,Patrick Manning
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Jack Warner,Q1567272,2007-11-05,2015-09-07,male,1943-01-26,,Jack warner football executive.jpg,Jack Warner (football executive)
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Mustapha Abdul-Hamid,Q115286743,2007-11-08,2010-05-25,male,1969-06-09,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Stuart Young,Q107657431,2015-09-07,,male,,,,Stuart Young (politician)
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Faris Al-Rawi,Q22279937,2015-09-07,2020-07-03,male,1971-05-02,,"Faris Al-Rawi, 2017.png",Faris Al-Rawi
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Vandana Mohit,Q107504616,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Terrence Deyalsingh,Q107504625,2020-08-28,,male,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Symon de Nobriga,Q107504628,2020-08-28,,male,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Stuart Young,Q107504646,2020-08-28,,male,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Stephen Mc Clashie,Q107504654,2020-08-28,,male,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Shamfa Cudjoe,Q107504665,2020-08-28,,female,1982,,,Shamfa Cudjoe
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Saddam Hosein,Q107504675,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Rushton Paray,Q107504686,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Rudranath Indarsingh,Q107504691,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Roger Monroe,Q107504698,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Rodney Charles,Q107504700,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Rishad Seecheran,Q107504701,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Ravi Ratiram,Q107504704,2020-08-28,,male,,,,Ravi Ratiram
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Rai Ragbir,Q107504706,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Nyan Gadsby-Dolly,Q107504727,2020-08-28,,female,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Michelle Benjamin,Q107504739,2020-08-28,,female,,,,Michelle Benjamin (politician)
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Marvin Gonzales,Q107504750,2020-08-28,,male,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Lisa Morris-Julian,Q107504770,2020-08-28,,female,,,,Lisa Morris-Julian
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Lackram Bodoe,Q107504779,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Khadijah Ameen,Q107504781,2020-08-28,,female,,,,Khadijah Ameen
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Kennedy Richards,Q107504783,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Keith Scotland,Q107504785,2020-08-28,,,,,,
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Foster Cummings,Q107504794,2020-08-28,,male,,,FosterCummings.jpg,Foster Cummings
Trinidad and Tobago,Member of the House of Representatives of Trinidad and Tobago,Fitzgerald Hinds,Q107504795,2020-08-28,,male,,,,
