id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q107504616,Vandana Mohit,,,,,,,
Q107504625,Terrence Deyalsingh,male,,,,,,
Q107504628,Symon de Nobriga,male,,,,,,
Q107504646,Stuart Young,male,,,,,,
Q107504654,Stephen Mc Clashie,male,,,,,,
Q107504665,Shamfa Cudjoe,female,1982,9,,,,Shamfa Cudjoe
Q107504675,Saddam Hosein,,,,,,,
Q107504686,Rushton Paray,,,,,,,
Q107504691,Rudranath Indarsingh,,,,,,,
Q107504698,Roger Monroe,,,,,,,
Q107504700,Rodney Charles,,,,,,,
Q107504701,Rishad Seecheran,,,,,,,
Q107504704,Ravi Ratiram,male,,,,,,Ravi Ratiram
Q107504706,Rai Ragbir,,,,,,,
Q107504727,Nyan Gadsby-Dolly,female,,,,,,
Q107504739,Michelle Benjamin,female,,,,,,Michelle Benjamin (politician)
Q107504750,Marvin Gonzales,male,,,,,,
Q107504770,Lisa Morris-Julian,female,,,,,,Lisa Morris-Julian
Q107504779,Lackram Bodoe,,,,,,,
Q107504781,Khadijah Ameen,female,,,,,,Khadijah Ameen
Q107504783,Kennedy Richards,,,,,,,
Q107504785,Keith Scotland,,,,,,,
Q107504794,Foster Cummings,male,,,,,FosterCummings.jpg,Foster Cummings
Q107504795,Fitzgerald Hinds,male,,,,,,
Q107504912,Esmond Forde,male,,,,,,Esmond Forde
Q107504919,Dinesh Rambally,,,,,,,
Q107504931,David Lee,,,,,,,
Q107504936,Davendranath Tancoo,,,,,,,
Q107504941,Brian Manning,male,,,,,,Brian Manning (politician)
Q107504943,Barry Padarath,,,,,,,
Q107504944,Ayanna Webster-Roy,female,,,,,,Ayanna Webster-Roy
Q107504945,Arnold Ram,,,,,,,
Q107504947,Anita Haynes,female,,,,,,Anita Haynes
Q107504948,Adrian Leonce,male,,,,,,
Q107657431,Stuart Young,male,,,,,,Stuart Young (politician)
Q107861200,Amery Browne,male,,,,,Amery Browne.jpg,
Q107861221,Rohan Sinanan,male,,,,,,
Q107861223,Renuka Sagramsingh-Sooklal,female,,,,,,
Q107861234,Randall Mitchell,male,,,,,,
Q107861248,Kazim Hosein,male,,,,,,
Q107861251,Hassel Bacchus,male,,,,,,
Q107861268,Donna Cox,female,,,,,,
Q107861273,Clarence Rambharat,male,,,,,,
Q107861281,Avinash Singh,male,,,,,,
Q107861285,Allyson West,female,,,,,,
Q108461989,Mervyn Assam,male,,,,,,
Q109538422,Alvin Hilaire,male,,,,,,
Q109538432,Darryl Daniel,male,,,,,,
Q111826462,Reginald Armour,male,,,,,,
Q111826578,Nigel de Freitas,male,,,,,,
Q115286743,Mustapha Abdul-Hamid,male,1969-06-09,11,,,,
Q115292290,Joy Abdul-Mohan,female,,,,,,
Q115295264,David Abdulah,male,,,,,,
Q115653395,Junia Regrello,male,,,,,,
Q1567272,Jack Warner,male,1943-01-26,11,,,Jack warner football executive.jpg,Jack Warner (football executive)
Q16097327,Jean Ramjohn-Richards,female,1936,9,,,,Jean Ramjohn-Richards
Q16196609,Roodal Moonilal,male,1966-12-02,11,,,,Roodal Moonilal
Q16211399,Reema Harrysingh-Carmona,female,1970-11-22,11,,,Reema Harrysingh-Carmona (cropped).jpg,Reema Harrysingh-Carmona
Q1673889,Paula Gopee-Scoon,female,1958-04-18,11,,,Barack Obama & Paula Gopee-Scoon at Piarco International Airport 4-19-09.JPG,Paula Gopee-Scoon
Q22279937,Faris Al-Rawi,male,1971-05-02,11,,,"Faris Al-Rawi, 2017.png",Faris Al-Rawi
Q22958412,Bridgid Annisette-George,female,1958,9,,,Sen The Hon Mrs. Bridgid Annisette-George.jpg,Bridgid Annisette-George
Q365206,Patrick Manning,male,1946-08-17,11,2016-07-02,11,Patrick Manning 2008.jpg,Patrick Manning
Q37294256,Pennelope Beckles,female,1961-09-12,11,,,Pennelope Beckles-Robinson (cropped).jpg,Pennelope Beckles
Q43901152,Camille Robinson-Regis,female,1958-05-12,11,,,,Camille Robinson-Regis
Q45363686,Ivor Archie,male,,,,,IvorArchie.jpg,Ivor Archie
Q47461098,Paula-Mae Weekes,female,1958-12-23,11,,,Paula-Mae Weekes 2019.jpg,Paula-Mae Weekes
Q4751274,Anand Ramlogan,male,1972-08-26,11,,,,Anand Ramlogan
Q4772220,Anthony Carmona,male,1953-03-07,11,,,Anthony Carmona.jpg,Anthony Carmona
Q5147678,Colm Imbert,male,1957-07-30,11,,,Colm Imbert.jpg,Colm Imbert
Q57532,George Maxwell Richards,male,1931-12-01,11,2018-01-08,11,Professor George Maxwell Richards 1 (cropped 2).jpg,George Maxwell Richards
Q57712,Kamla Persad-Bissessar,female,1952-04-22,11,,,Kamla Persad-Bissesar 2013.jpg,Kamla Persad-Bissessar
Q59729895,Roger Gaspard,male,,,,,,
Q634551,A. N. R. Robinson,male,1926-12-16,11,2014-04-09,11,A. N. R. Robinson.jpg,A. N. R. Robinson
Q6384971,Keith Rowley,male,1949-10-24,11,,,KeithRowley.jpg,Keith Rowley
Q7145811,Patricia Robinson,female,1930-03-31,11,2009-09-10,11,,Patricia Robinson
Q7289419,Ramesh Maharaj,male,,,,,,Ramesh Maharaj
Q93312900,Garvin Nicholas,male,1967-01-24,11,,,,Garvin Nicholas
Q93313439,John Jeremie,male,,,,,,
Q93398652,Glenda Morean-Phillip,female,,,,,,
Q96791863,Dennis Moses,male,,7,,,Dennis Moses (cropped).jpg,
Q97400315,Christine Kangaloo,female,,,,,The Hon Christine Kangaloo.jpg,Christine Kangaloo
