catalog,id,name,relationship,relative,relativename
Trinidad and Tobago,Q115295264,David Abdulah,father,Q5134471,Clive Abdulah
Trinidad and Tobago,Q115295264,David Abdulah,mother,Q115296134,Mariko Abdulah
Trinidad and Tobago,Q1567272,Jack Warner,child,Q61927821,Daryll Warner
Trinidad and Tobago,Q1567272,Jack Warner,child,Q61927840,Daryan Warner
Trinidad and Tobago,Q16097327,Jean Ramjohn-Richards,relative,Q1397957,Noor Hassanali
Trinidad and Tobago,Q16097327,Jean Ramjohn-Richards,relative,Q16014163,Manny Ramjohn
Trinidad and Tobago,Q16097327,Jean Ramjohn-Richards,spouse,Q57532,George Maxwell Richards
Trinidad and Tobago,Q16211399,Reema Harrysingh-Carmona,spouse,Q4772220,Anthony Carmona
Trinidad and Tobago,Q365206,Patrick Manning,spouse,Q5687959,Hazel Manning
Trinidad and Tobago,Q4772220,Anthony Carmona,spouse,Q16211399,Reema Harrysingh-Carmona
Trinidad and Tobago,Q57532,George Maxwell Richards,spouse,Q16097327,Jean Ramjohn-Richards
Trinidad and Tobago,Q7145811,Patricia Robinson,spouse,Q634551,A. N. R. Robinson
