catalog,id,name,relationship,relative,relativename
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",child,Q311308,"Alois, Hereditary Prince of Liechtenstein"
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",child,Q5428603,Prince Constantin of Liechtenstein
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",child,Q5428633,Princess Tatjana of Liechtenstein
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",child,Q877624,Prince Maximilian of Liechtenstein
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",father,Q165674,"Franz Joseph II, Prince of Liechtenstein"
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",mother,Q255679,Countess Georgina von Wilczek
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",sibling,Q2054781,Prince Philipp of Liechtenstein
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",sibling,Q2564880,Prince Wenzel of Liechtenstein
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",sibling,Q453463,"Princess Nora, Marchioness of Mariño"
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",sibling,Q676450,Prince Nikolaus of Liechtenstein
Liechtenstein,Q57454,"Hans-Adam II, Prince of Liechtenstein",spouse,Q238233,"Marie-Aglaë, Princess of Lichtenstein"
Liechtenstein,Q76598032,Katrin Eggenberger,relative,Q9106974,Josef Biedermann
