catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Sierra Leone,President,Julius Maada Bio,Q283829,2018-04-04,male,1964-05-12,,Julius Maada Bio USDA 2021.jpg,Julius Maada Bio
Sierra Leone,Vice President,Mohamed Juldeh Jalloh,Q50242006,2018-04-04,male,1970,,Mark Green and Mohamed Juldeh Jalloh at USAID HQ (1) (cropped).jpg,Mohamed Juldeh Jalloh
Sierra Leone,Chief Minister,Jacob Jusu Saffa,Q107067181,2021-04-30,male,,,,Jacob Jusu Saffa
Sierra Leone,Minister of Agriculture,Abu Bakarr Karim,Q113976801,2021-04-30,male,,,,
Sierra Leone,Minister of Defence,Kellie Conteh,Q113976508,2019-11-20,male,,,,
Sierra Leone,Minister of Education,David Sengeh,Q23728768,2019-11-20,male,,,David Moinina Sengeh in Boston in 2013.jpg,David Moinina Sengeh
Sierra Leone,Minister of Energy,Kanja Ibrahim Sesay,Q6363364,2018-05-04,male,1955,,,Kanja Sesay
Sierra Leone,Minister of the Environment,Foday Jaward,Q113976499,2019-11-20,,,,,
Sierra Leone,Minister of Finance,Denis Vandi,Q113976495,2021-05-07,,,,,
Sierra Leone,Minister of Foreign Affairs,David J. Francis,Q53863493,2021-04-30,male,1965-10-05,,David J. Francis.jpg,David J. Francis (politician)
Sierra Leone,Minister of Gender and Child Welfare,Manti Tarawalli,Q113976509,2019-11-20,,,,,
Sierra Leone,Minister of Health,Austin Demby,Q105725171,2021-01-18,male,,,,
Sierra Leone,Minister of Information and Communication,Mohamed Rahman Swaray,Q104603374,2018-05-04,male,,,Mohamed Rahman Swaray 2018 (cropped).jpg,
Sierra Leone,Minister of Internal Affairs,David Panda-Noah,Q113976492,2020-05,,,,,
Sierra Leone,Minister of Justice,Mohamed Lamin Tarawalley,Q113976511,2022-01-18,,,,,
Sierra Leone,Minister of Labour and Social Security,Alpha Timbo,Q4735136,2019-11,male,1961-04-27,,,Alpha Timbo
Sierra Leone,Minister of Lands and Country Planning,Turad Senesie,Q113976854,2021-01-18,male,,,,
Sierra Leone,Minister of Local Government and Rural Development,Tamba Lamina,Q80050898,2019-07,male,,,,Tamba Lamina
Sierra Leone,Minister of Marine Resources,Emma Kowa-Jalloh,Q113976498,2018-05-04,female,,,,
Sierra Leone,Minister of Mineral Resources,Musa Timothy Kabba,Q113976513,2020-08,,,,,
Sierra Leone,Minister of Planning and Economic Development,Francis Kaikai,Q113976502,2019-06-20,,,,,
Sierra Leone,Minister of Political and Public Affairs,Foday Yumkella,Q113976501,2018-05-07,,,,,
Sierra Leone,Minister of Social Welfare,Baindu Dassama,Q113976491,2019-11-08,,,,,
Sierra Leone,Minister of Sport,Ibrahim Nyelenkeh,Q113976503,2018-05-07,,,,,
Sierra Leone,Minister of Technical and Higher Education,Alpha Wurie,Q113976490,2021-01-18,,,,,
Sierra Leone,Minister of Tourism and Cultural Affairs,Memunatu Pratt,Q111522183,2018-05-04,female,,,World Travel and Tourism Council - 0400-WTTC-2.11.21 (51652517100).jpg,
Sierra Leone,Minister of Trade and Industry,Edward Sandy,Q113976496,2019-05-31,,,,,
Sierra Leone,Minister of Transport and Aviation,Kabineh Kallon,Q113976507,2018-05-04,,,,,
Sierra Leone,Minister of Water Resources,Philip Lansana,Q113976516,2019-11-20,,,,,
Sierra Leone,Minister of Works and Public Assets,Peter Bayuku Conteh,Q113976514,2019-05-22,male,,,,
Sierra Leone,Minister of Youth,Mohamed Bangura,Q113976510,2018-05-04,,,,,
Sierra Leone,Speaker of the House of Parliament,Abass Bundu,Q4663554,2018-04-25,male,1948-06-03,,,Abass Bundu
