catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Isle of Man,Lord of Mann,Elizabeth II,Q9682,1952-02-06,female,1926-04-21,,Queen Elizabeth II of New Zealand (cropped).jpg,Elizabeth II
Isle of Man,Chief Minister,Alfred Cannan,Q25752002,2021-10-12,male,,,Alfred Cannan.jpg,Alfred Cannan
Isle of Man,Lieutenant Governor,John Lorimer,Q6245279,2021-09-29,male,1962-11-27,,John G. Lorimer.jpg,John Lorimer (British Army officer)
Isle of Man,Minister for Cabinet Office,Kate Lord-Brennan,Q50676528,2021-10-12,female,,,,Kate Lord-Brennan
Isle of Man,Minister for Education,Julie Edge,Q106808901,2021-10-12,female,,,,Julie Edge
Isle of Man,Minister for Enterprise,Alfred Cannan,Q25752002,2022-07-19,male,,,Alfred Cannan.jpg,Alfred Cannan
Isle of Man,"Minister for Environment, Food and Agriculture",Clare Barber,Q108933969,2021-10-12,female,,,,
Isle of Man,Minister for Health,Lawrie Hooper,Q106808905,2021-10-12,male,,,,Lawrie Hooper
Isle of Man,Minister for Infrastructure,Chris Thomas,Q112577965,2022-06-14,male,,,,
Isle of Man,Minister for Justice and Home Affairs,Jane Poole-Wilson,Q43549347,2021-10-12,female,,,,Jane Poole-Wilson
Isle of Man,Minister for the Treasury,Alexander J Allinson,Q107833017,2022-05-20,male,,,,
Isle of Man,President of Tynwald,Laurence Skelly,Q24852556,2021-07-20,male,,,,Laurence Skelly
Isle of Man,Speaker of the House of Keys,Juan Watterson,Q6301157,2016,male,1980-07-04,,,Juan Watterson
