catalog,id,name,relationship,relative,relativename
Isle of Man,Q3529060,Timothy Daunt,child,Q6132358,James Daunt
Isle of Man,Q3529060,Timothy Daunt,child,Q75884242,unknown daughter Daunt
Isle of Man,Q3529060,Timothy Daunt,child,Q75884244,unknown daughter Daunt
Isle of Man,Q3529060,Timothy Daunt,father,Q75311582,Leslie Henry Graeme Daunt
Isle of Man,Q3529060,Timothy Daunt,mother,Q75884238,Margery Mary Kenny Jones
Isle of Man,Q3529060,Timothy Daunt,spouse,Q75311580,Patricia Knight
Isle of Man,Q43274,Charles III,child,Q152316,"Prince Harry, Duke of Sussex"
Isle of Man,Q43274,Charles III,child,Q36812,"William, Prince of Wales"
Isle of Man,Q43274,Charles III,father,Q80976,"Prince Philip, Duke of Edinburgh"
Isle of Man,Q43274,Charles III,godparent,Q153815,"Princess Margaret, Countess of Snowdon"
Isle of Man,Q43274,Charles III,godparent,Q154927,Haakon VII of Norway
Isle of Man,Q43274,Charles III,godparent,Q170396,Prince George of Greece and Denmark
Isle of Man,Q43274,Charles III,godparent,Q259488,"Nadejda Mountbatten, Marchioness of Milford Haven"
Isle of Man,Q43274,Charles III,godparent,Q280856,George VI
Isle of Man,Q43274,Charles III,godparent,Q336691,"Patricia Knatchbull, 2nd Countess Mountbatten of Burma"
Isle of Man,Q43274,Charles III,godparent,Q5231604,David Bowes-Lyon
Isle of Man,Q43274,Charles III,godparent,Q76927,Mary of Teck
Isle of Man,Q43274,Charles III,mother,Q9682,Elizabeth II
Isle of Man,Q43274,Charles III,relative,Q3736070,Tom Parker Bowles
Isle of Man,Q43274,Charles III,relative,Q3743314,Laura Lopes
Isle of Man,Q43274,Charles III,sibling,Q151754,"Anne, Princess Royal"
Isle of Man,Q43274,Charles III,sibling,Q153330,"Prince Andrew, Duke of York"
Isle of Man,Q43274,Charles III,sibling,Q154920,"Prince Edward, Earl of Wessex"
Isle of Man,Q43274,Charles III,spouse,Q152239,"Camilla, Queen Consort of the United Kingdom"
Isle of Man,Q43274,Charles III,spouse,Q9685,"Diana, Princess of Wales"
Isle of Man,Q9682,Elizabeth II,child,Q151754,"Anne, Princess Royal"
Isle of Man,Q9682,Elizabeth II,child,Q153330,"Prince Andrew, Duke of York"
Isle of Man,Q9682,Elizabeth II,child,Q154920,"Prince Edward, Earl of Wessex"
Isle of Man,Q9682,Elizabeth II,child,Q43274,Charles III
Isle of Man,Q9682,Elizabeth II,father,Q280856,George VI
Isle of Man,Q9682,Elizabeth II,mother,Q10633,Queen Elizabeth The Queen Mother
Isle of Man,Q9682,Elizabeth II,sibling,Q153815,"Princess Margaret, Countess of Snowdon"
Isle of Man,Q9682,Elizabeth II,spouse,Q80976,"Prince Philip, Duke of Edinburgh"
