catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Congo-Kinshasa,President,Félix Tshisekedi,Q29032770,2019-01-25,male,1963-06-13,,Félix Tshisekedi - 2019 (cropped).jpg,Félix Tshisekedi
Congo-Kinshasa,Prime Minister,Jean-Michel Sama Lukonde,Q105523479,2021-04-26,male,1977-08-04,,"Jean-Michel Sama Lukonde, premier ministre de la RDC (cropped).png",Jean-Michel Sama Lukonde
Congo-Kinshasa,Minister of Agriculture,Désire Nzinga Bilihanzi,Q106905065,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Budget,Aimé Boji,Q18353237,2021-04-26,male,,,,Aimé Boji
Congo-Kinshasa,Minister of Civil Service,Jean-Pierre Lihau,Q106884074,2021-04-26,male,1975-01-20,,,
Congo-Kinshasa,Minister of Communications,Patrick Muyaya Katembwe,Q30118210,2021-04-26,male,1982-07-10,,Patrick Muyaya 2017.jpg,Patrick Muyaya Katembwe
Congo-Kinshasa,Minister of Culture,Catherine Katumbu Furaha,Q109017944,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Defence,Gilbert Kabanda Rukemba,Q106912758,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Digital Technology,Désiré Cashmir Eberande Kolongele,Q106656042,2021-04-26,male,1972,,,
Congo-Kinshasa,Minister of Economy,Jean-Marie Kalumba Yuma,Q106676222,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Environment,Ève Bazaiba,Q3577297,2021-04-26,female,1966-08-12,,Eve Bazaiba à Kisangani.jpg,Ève Bazaiba
Congo-Kinshasa,Minister of Family,Gisèle Ndaya Luseba,Q106905203,2021-04-26,female,,,,Gisèle Ndaya Luseba
Congo-Kinshasa,Minister of Finance,Nicolas Kazadi,Q62066858,2021-04-26,male,1966-01,,Nicolas Kazadi at home.jpg,Nicolas Kazadi
Congo-Kinshasa,Minister of Fishing,Adrien Bokele Djema,Q106777922,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Foreign Affairs,Christophe Lutundula,Q5111780,2021-04-26,male,,,Christophe Lutundula (profile).jpg,Christophe Lutundula
Congo-Kinshasa,Minister of Foreign Trade,Jean-Lucien Bussa,Q56515694,2019-08-26,male,1962-03-26,,JLB Final.png,
Congo-Kinshasa,Minister of Health,Jean-Jacques Bungani Mbanda,Q106912955,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Higher Education,Muhindo Nzangi,Q106913386,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Human Rights,Albert Fabrice Puela,Q106905141,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Hydrocarbons,Didier Budimbu Ntubuanga,Q106905153,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Industry,Julien Paluku Kahongya,Q469286,2019-08-26,male,1968-12-13,,Julien Paluku - Radio Okapi - 2010-07-21 (cropped).jpg,Julien Paluku Kahongya
Congo-Kinshasa,Minister of Infrastructure,Alexis Gizaro Muvuni,Q106912607,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Interior,Daniel Asselo Okito Wankoy,Q106913507,2021-04-26,male,,,,Daniel Aselo Okito
Congo-Kinshasa,Minister of Justice,Rose Mutombo Kiese,Q106912571,2021-04-26,female,1960-03-19,,,Rose Mutombo
Congo-Kinshasa,Minister of Labour,Ndusi Ntembe,Q106598531,2021-04-26,female,,,,
Congo-Kinshasa,Minister of Lands,Aimé Sakombi Molendo,Q96210398,2019-08-26,female,,,,
Congo-Kinshasa,Minister of Mines,Antoinette Nsamba Kalambayi,Q106598422,2021-04-26,female,,,,
Congo-Kinshasa,Minister of Parastatals,Adèle Kayinda Mahina,Q96439880,2021-04-26,female,,,,Adèle Kahinda
Congo-Kinshasa,Minister of Physical Planning,Guy Loando Mboyo,Q104600997,2021-04-26,male,1983-02-05,,Guy Loando (Politician).jpg,Guy Loando Mboyo
Congo-Kinshasa,Minister of Planning,Christian Mwando Nsimba,Q109018476,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Posts and Telecommunications,Augustin Kibassa,Q97464659,2019-08-26,male,1971-11-30,,,
Congo-Kinshasa,Minister of Primary and Secondary Education,Tony Mwaba Kazadi,Q106588674,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Regional Integration,Didier Mazengu Mukanzu,Q97163169,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Relations with the Parliament,Anne-Marie Karume Bakaneme,Q106913451,2021-04-26,female,,,,
Congo-Kinshasa,Minister of Rural Development,François Rubota Masumbuko,Q106912703,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Scientific Research,José Mpanda Kabangu,Q105798778,2019-08-26,male,1971-08-31,,José Mpanda Kabangu - 2020 (cropped).jpg,
Congo-Kinshasa,Minister of Small and Medium Enterprises,Eustache Muhanzi Mubembe,Q96464551,2021-04-26,male,,,Eustache Muhanzi Mubembe - 2020 (cropped).jpg,
Congo-Kinshasa,Minister of Social Affairs,Modeste Mutinga,Q3317910,2021-04-26,male,,,,Modeste Mutinga
Congo-Kinshasa,Minister of Sports,Serge Tshembo Nkonde,Q109044269,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Tourism,Modero Nsimba Matondo,Q106905169,2021-04-26,male,,,,
Congo-Kinshasa,Minister of Transport,Cherubin Okende Senga,Q106905178,2021-04-26,male,1961-05-05,,,
Congo-Kinshasa,Minister of Urban Development,Pius Muabilu Mbayu Mukala,Q99851849,2019-08-26,male,,,,
Congo-Kinshasa,Minister of Vocational Training,Antoinette Kipulu Kabenga,Q106598129,2021-04-26,female,,,,
Congo-Kinshasa,Minister of Water Resources and Electricity,Olivier Mwenze Mukaleng,Q109040411,2021-04-26,male,,,,
