catalog,id,name,relationship,relative,relativename
Sweden,Q105928301,Markus Kallifatides,father,Q2031528,Theodor Kallifatides
Sweden,Q108281858,Charlotte von Essen,spouse,Q39160642,Ulrik von Essen
Sweden,Q114031230,Peter Ollén,father,Q6025308,Gunnar Ollén
Sweden,Q114031230,Peter Ollén,sibling,Q34036434,Theresa Benér
Sweden,Q114031230,Peter Ollén,sibling,Q6025320,Joakim Ollén
Sweden,Q1232072,Jan O. Karlsson,child,Q5901962,Peder Karlsson
Sweden,Q1232072,Jan O. Karlsson,father,Q5901426,Hans Karlsson
Sweden,Q129454,Peter Egardt,mother,Q16594631,Brita Egardt
Sweden,Q1357206,Gunnar Hökmark,father,Q5821186,Gösta Hökmark
Sweden,Q1357206,Gunnar Hökmark,spouse,Q4956643,Isabella Hökmark
Sweden,Q15695147,Christian Sonesson,father,Q15695150,Carl Sonesson
Sweden,Q15695147,Christian Sonesson,sibling,Q6183816,Carl-Johan Sonesson
Sweden,Q16633060,Gunnar Holmgren,spouse,Q4945934,Ingrid Eiken
Sweden,Q1780398,Ulf Kristersson,spouse,Q4945658,Birgitta Ed
Sweden,Q18177071,Åsa Regnér,spouse,Q18245295,Håkan Regnér
Sweden,Q18202361,Sofia Fölster,father,Q5748358,Stefan Fölster
Sweden,Q182050,Anders Borg,spouse,Q2587680,Dominika Peczynski
Sweden,Q18238235,Nooshi Dadgostar,sibling,Q112107573,Alice Dadgostar
Sweden,Q18243853,Rasmus Ling,sibling,Q65197476,David Ling
Sweden,Q18244900,Magnus Oscarsson,sibling,Q6030080,Mikael Oscarsson
Sweden,Q18649282,Johanna Jönsson,spouse,Q63344500,Niels Paarup-Petersen
Sweden,Q2029704,Jonas Sjöstedt,spouse,Q82459143,Ann Måwe
Sweden,Q20560471,Malena Mård,child,Q177232,son
Sweden,Q20652801,Magnus Ek,mother,Q535342,Lena Ek
Sweden,Q20652801,Magnus Ek,sibling,Q100324313,Jenny Elander Ek
Sweden,Q208591,Anna Lindh,father,Q16633216,Staffan Lindh
Sweden,Q208591,Anna Lindh,spouse,Q887398,Bo Holmberg
Sweden,Q231413,Mona Sahlin,father,Q5554706,Hans Andersson
Sweden,Q231413,Mona Sahlin,sibling,Q30106598,Jan Andersson
Sweden,Q231413,Mona Sahlin,spouse,Q6088436,Bo Sahlin
Sweden,Q241208,Isabella Lövin,father,Q5970029,Björn Lövin
Sweden,Q241851,Nyamko Sabuni,relative,Q84852578,Fatima Doubakil
Sweden,Q241851,Nyamko Sabuni,sibling,Q18245578,Kitimbwa Sabuni
Sweden,Q24303858,Lars K. Beckman,father,Q16649052,Nils Beckman
Sweden,Q271230,Åsa Romson,sibling,Q6077976,Lukas Romson
Sweden,Q2740012,Stefan Löfven,father,Q86837400,Karl Hedberg
Sweden,Q2740012,Stefan Löfven,spouse,Q18137449,Ulla Löfven
Sweden,Q28653936,Johan Lind,father,Q24681310,Gösta Lind
Sweden,Q297821,Lena Adelsohn Liljeroth,spouse,Q3431988,Ulf Adelsohn
Sweden,Q3141607,Thomas Bodström,father,Q4098206,Lennart Bodström
Sweden,Q3141607,Thomas Bodström,sibling,Q4939750,Cecilia Bodström
Sweden,Q320842,Pär Nuder,spouse,Q4941838,Ingrid Carlberg
Sweden,Q3358782,Barbro Holmberg,child,Q2320780,Elin Nordegren
Sweden,Q3358782,Barbro Holmberg,spouse,Q6014415,Thomas Nordegren
Sweden,Q3369258,Ylva Johansson,spouse,Q5388933,Erik Åsbrink
Sweden,Q3369258,Ylva Johansson,spouse,Q5786495,Bo Hammar
Sweden,Q3372917,Mikael Damberg,father,Q5616336,Nils-Gösta Damberg
Sweden,Q3375050,Anders Ygeman,father,Q6249425,Ingvar Ygeman
Sweden,Q3430022,Margareta Winberg,spouse,Q6198714,Jörn Svensson
Sweden,Q3431988,Ulf Adelsohn,father,Q64818394,Oskar Adelsohn
Sweden,Q3431988,Ulf Adelsohn,spouse,Q297821,Lena Adelsohn Liljeroth
Sweden,Q3504785,Sven Otto Littorin,sibling,Q5960313,Sverker Littorin
Sweden,Q3544279,Karin Enström,sibling,Q6146756,Henrik Landerholm
