catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Sweden,monarch,Carl XVI Gustaf of Sweden,Q45068,1973-09-15,male,1946-04-30,,Crafoord Prize D81 9141 (42282165922) (cropped).jpg,Carl XVI Gustaf
Sweden,Prime Minister,Ulf Kristersson,Q1780398,2022-10-18,male,1963-12-29,,"Ulf Kristersson in 2018 Swedish general election, 2018 (cropped).jpg",Ulf Kristersson
Sweden,Vice Prime Minister of Sweden,Ebba Busch,Q4941329,2022-10-18,female,1987-02-11,,"Ebba Busch - Into the Woods - November 24, 2022 (52520720684) (cropped).jpg",Ebba Busch
Sweden,Minister of Civil Affairs,Erik Slottner,Q6181121,2022-10-18,male,1980-04-16,,Erik Slottner 2014.jpg,Erik Slottner
Sweden,Minister for Civil Defence,Carl-Oskar Bohlin,Q5580727,2022-10-18,male,1986-01-08,,Carl-Oskar Bohlin in 2022.jpg,Carl-Oskar Bohlin
Sweden,Minister for the Climate,Romina Pourmokhtari,Q66493422,2022-10-18,female,1995-11-12,,Romina Pourmokhtari 2019 (cropped).jpg,Romina Pourmokhtari
Sweden,Minister for Culture,Parisa Liljestrand,Q40321803,2022-10-18,female,1983-03-15,,Parisa Liljestrand in 2022.jpg,Parisa Liljestrand
Sweden,Minister for Defence,Pål Jonson,Q27299991,2022-10-18,male,1972-05-30,,Pål Jonson in 2022 (1 av 5).jpg,Pål Jonson
Sweden,Minister for EU Affairs,Jessika Roswall,Q4984640,2022-10-18,female,1972-12-18,,Jessika Roswall in 2022.jpg,Jessika Roswall
Sweden,Minister for Education and Science,Mats Persson,Q6043377,2022-10-18,male,1980-11-27,,Mats Persson.png,Mats Persson (politician)
Sweden,Minister for the Elderly,Anna Tenje,Q4767537,2022-10-18,female,1977-10-22,,Anna tenje.22g405.1322363.jpg,Anna Tenje
Sweden,Minister of Employment,Johan Pehrson,Q6039678,2022-10-18,male,1968-05-08,,Johan Pehrson 2022 Stockholm 04 (cropped).jpg,Johan Pehrson
