id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q108810590,Tekena Toroa,,,,,,,
Q108810595,Kautu Tenaua,,,,,,,
Q108810763,Tibanga Taratai,,,,,,,
Q108810765,England Iuta,,,,,,,
Q108810766,Tetabo Nakara,,,,,,,
Q108810768,Ioteba Redfern,,,,,,,
Q108810772,Tinian Reiher,,,,,,,
Q108810773,Alexander Teabo,male,,,,,,
Q108810781,Mikarite Temari,male,,,,,,
Q108810790,Ruateki Tekaiara,male,,,,,,
Q108810793,Boutu Bateriki,male,,,,,,
Q108810795,Emil Urii Tuuti,,,,,,,
Q108810796,Atarake Natara,,,,,,,
Q108810798,Kouraiti Beniato,,,,,,,
Q108810800,Titabu Tabane,,,,,,,
Q108810801,Tewaaki Kobae,,,,,,,
Q108810803,Waysang Kum Kee,,,,,,,
Q108810806,Bonteman Tabera,,,,,,,
Q108810807,Taoaba Kaiea,,,,,,,
Q109237242,Taabeta Teakai,female,,,,,,Taabeta Teakai
Q109715074,Ribwanataake Awira,male,,,,,,
Q109715109,Booti Nauan,male,,,,,,
Q109715114,Martin Moreti,male,,,,,,
Q109715128,Tarakabu Tofinga,,,,,,,
Q109715329,Tetiro Semilota,female,,,,,,
Q11249896,Tewareka Tentoa,male,,7,2000-11-03,11,,Tewareka Tentoa
Q11790051,Natan Teewe,male,,,,,,
Q1268309,Teima Onorio,female,1963,9,,,Teima Onorio.jpg,Teima Onorio
Q1299331,Ieremia Tabai,male,1950-12-16,11,,,Ieremia Tabai.png,Ieremia Tabai
Q20675892,Tekiau Aretaateta,male,,,,,,Tekiau Aretaateta
Q21063377,Matiota Kairo,male,,,2019,9,,Matiota Kairo
Q21063380,Kirata Temamaka,male,,,,,,Kirata Temamaka
Q23034482,Taneti Maamau,male,1960-09-16,11,,,Taneti Maamau (27208262585).jpg,Taneti Maamau
Q23771906,Kourabi Nenem,male,,7,,,10.28 副總統迎接「吉里巴斯共和國副總統暨公共工程部長芮南閣下伉儷」一行 (30613558115).jpg,Kourabi Nenem
Q23885045,Tianeti Ioane,male,,,,,,
Q27056256,Tebao Awerika,male,,,,,Tebao Awerika and Anton Bakov.jpg,Tebao Awerika
Q3432103,Rimeta Beniamina,male,1960-12-29,11,,,Rimeta Beniamina 2014.jpg,Rimeta Beniamina
Q35382382,Teuea Toatu,male,,,,,Teuea Toatu.jpg,Teuea Toatu
Q3560981,Taomati Iuta,male,1939-05-02,11,2016-06-05,11,Таомати Иута.png,Taomati Iuta
Q40773814,Tinte Itinteang,male,,,,,,
Q4250160,Tion Otang,male,,7,,,,Tion Otang
Q4887927,Beniamina Tinga,male,,,,,,Beniamina Tinga
Q5230836,David Christopher,male,,,,,,David Christopher
Q55364066,David Collins,male,1972-06-02,11,,,,David Collins (politician)
Q57456,Anote Tong,male,1952-06-11,11,,,Anote Tong (1) (cropped).jpg,Anote Tong
Q65373765,Tangariki Reete,female,1967,9,,,,Tangariki Reete
Q65548388,Shiu-Fung Jong,female,,,,,,Shiu-Fung Jong
Q65552899,Uriam Iabeta,male,,,2019-06-04,11,,Uriam Iabeta
Q73675623,Banuera Berina,male,1962-11-03,11,,,,Banuera Berina
Q965155,Teburoro Tito,male,1953-08-25,11,,,Teburoro Tito in Maldives (cropped).jpg,Teburoro Tito
Q97626692,Taberannang Timeon,male,,,,,,Taberannang Timeon
Q98086217,Kobebe Taitai,male,,,,,,Kobebe Taitai
Q98118396,Tekeeua Tarati,male,1971-04-12,11,,,Tekeeua Tarati.png,Tekeeua Tarati
Q98122545,Willie Tokataake,male,,,,,,Willie Tokataake
