catalog,id,name,relationship,relative,relativename
Zimbabwe,Q10707,Robert Mugabe,child,Q106342677,Michael Nhamodzenyika Mugabe
Zimbabwe,Q10707,Robert Mugabe,child,Q106342682,Chatunga Bellarmine Mugabe
Zimbabwe,Q10707,Robert Mugabe,child,Q106342688,Robert Peter Mugabe Jr.
Zimbabwe,Q10707,Robert Mugabe,child,Q16233420,Bona Mugabe
Zimbabwe,Q10707,Robert Mugabe,father,Q106342703,Gabriel Mugabe Matibiri
Zimbabwe,Q10707,Robert Mugabe,mother,Q106342702,Amai Bona Mugabe
Zimbabwe,Q10707,Robert Mugabe,relative,Q7167845,Perence Shiri
Zimbabwe,Q10707,Robert Mugabe,sibling,Q2209549,Sabina Mugabe
Zimbabwe,Q10707,Robert Mugabe,spouse,Q453364,Grace Mugabe
Zimbabwe,Q10707,Robert Mugabe,spouse,Q465908,Sally Mugabe
Zimbabwe,Q107491736,Peter Haritatos,child,Q94973458,Vangelis Haritatos
Zimbabwe,Q111281765,Tongai Muzenda,father,Q2287723,Simon Muzenda
Zimbabwe,Q111281765,Tongai Muzenda,sibling,Q111283594,Tsitsi Veronica Muzenda
Zimbabwe,Q111281765,Tongai Muzenda,sibling,Q111995670,Ignatius Dewa Muzenda
Zimbabwe,Q111283594,Tsitsi Veronica Muzenda,father,Q2287723,Simon Muzenda
Zimbabwe,Q111283594,Tsitsi Veronica Muzenda,sibling,Q111281765,Tongai Muzenda
Zimbabwe,Q111283594,Tsitsi Veronica Muzenda,sibling,Q111995670,Ignatius Dewa Muzenda
Zimbabwe,Q111313054,Peter Chanetsa,spouse,Q111317499,Beatrice Chanetsa
Zimbabwe,Q16732124,Muchadeyi Masunda,child,Q50396635,Sindisiwe van Zyl
Zimbabwe,Q2209549,Sabina Mugabe,child,Q43402860,Patrick Zhuwao
Zimbabwe,Q2209549,Sabina Mugabe,father,Q106342703,Gabriel Mugabe Matibiri
Zimbabwe,Q2209549,Sabina Mugabe,mother,Q106342702,Amai Bona Mugabe
Zimbabwe,Q2209549,Sabina Mugabe,relative,Q63456225,Jason Zhuwao
Zimbabwe,Q2209549,Sabina Mugabe,sibling,Q10707,Robert Mugabe
Zimbabwe,Q2287723,Simon Muzenda,child,Q111281765,Tongai Muzenda
Zimbabwe,Q2287723,Simon Muzenda,child,Q111283594,Tsitsi Veronica Muzenda
Zimbabwe,Q2287723,Simon Muzenda,child,Q111995670,Ignatius Dewa Muzenda
Zimbabwe,Q2287723,Simon Muzenda,spouse,Q112842631,Maud Muzenda
Zimbabwe,Q274009,Kirsty Coventry,spouse,Q111328523,Tyrone Seward
Zimbabwe,Q381334,Constantine Chiwenga,spouse,Q111328335,Jocelyn Jacobsen
Zimbabwe,Q381334,Constantine Chiwenga,spouse,Q111328338,Marry Mubaiwa
Zimbabwe,Q43266691,Christopher Mutsvangwa,spouse,Q85118775,Monica Mutsvangwa
Zimbabwe,Q43402860,Patrick Zhuwao,child,Q63456225,Jason Zhuwao
Zimbabwe,Q43402860,Patrick Zhuwao,mother,Q2209549,Sabina Mugabe
Zimbabwe,Q43402860,Patrick Zhuwao,relative,Q106342702,Amai Bona Mugabe
Zimbabwe,Q43402860,Patrick Zhuwao,relative,Q106342703,Gabriel Mugabe Matibiri
Zimbabwe,Q43402860,Patrick Zhuwao,relative,Q10707,Robert Mugabe
Zimbabwe,Q43402860,Patrick Zhuwao,spouse,Q43711491,Beauty Zhuwao
