catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Tonga,monarch,Tupou VI of Tonga,Q208497,2012-03-18,male,1959-07-12,,Ulukalala Lavaka Ata.jpg,Tupou VI
Tonga,Prime Minister,Hu'akavameiliku,Q19631293,2021-12-27,male,1970-02-28,,Siaosi Sovaleni 2017.jpg,Siaosi Sovaleni
Tonga,"Minister for Agriculture, Food, and Forests",Sione Siale Fohe,Q31827675,2022-07-29,male,,,,Sione Siale Fohe
Tonga,Minister of Defence,Hu'akavameiliku,Q19631293,2021-12-28,male,1970-02-28,,Siaosi Sovaleni 2017.jpg,Siaosi Sovaleni
Tonga,Minister for Education and Training,Hu'akavameiliku,Q19631293,2019-10-10,male,1970-02-28,,Siaosi Sovaleni 2017.jpg,Siaosi Sovaleni
Tonga,Minister of Finance,Samiu Vaipulu,Q3470867,2022-03-28,male,1952-12-24,,,Samiu Vaipulu
Tonga,Minister of Foreign Affairs,Fekitamoeloa 'Utoikamanu,Q5441615,2021-12-28,female,1959,,Fekitamoeloa Katoa 'Utoikamanu - 2017 (36374935674) (cropped).jpg,Fekitamoeloa ʻUtoikamanu
Tonga,Minister of Health,Saia Piukala,Q96278954,2021-12-28,male,,,Saia Piukala 2018.jpg,Saia Piukala
Tonga,Minister of Infrastructure,Sevenitini Toumoʻua,Q110243150,2021-12-28,male,,,,Sevenitini Toumoʻua
Tonga,Minister of Justice,Fekitamoeloa 'Utoikamanu,Q5441615,2022-03-28,female,1959,,Fekitamoeloa Katoa 'Utoikamanu - 2017 (36374935674) (cropped).jpg,Fekitamoeloa ʻUtoikamanu
Tonga,Minister for Lands and Natural Resources,Tonga Tuʻiʻafitu,Q16194844,2021-12-28,male,1962-10-03,,Lord Tu’i’afitu.svg,Tonga Tuʻiʻafitu
Tonga,Minister of Police,Hu'akavameiliku,Q19631293,2021-12-28,male,1970-02-28,,Siaosi Sovaleni 2017.jpg,Siaosi Sovaleni
Tonga,Minister of Tourism,Fekitamoeloa 'Utoikamanu,Q5441615,2021-12-28,female,1959,,Fekitamoeloa Katoa 'Utoikamanu - 2017 (36374935674) (cropped).jpg,Fekitamoeloa ʻUtoikamanu
Tonga,Minister for Trade and Economic Development,Viliami Latu,Q7930213,2021-12-28,male,,,Viliami Uasike Latu (cropped).jpg,Viliami Latu
Tonga,Speaker of the Legislative Assembly,Viliami Tangi,Q7930216,2021-11-20,male,,,,Viliami Tangi
Tonga,Governor of the National Reserve Bank,Sione Ngongo Kioa,Q7525389,2013-08-21,male,1959-04-14,,Dr.Sione Ngongo Kioa (cropped).jpg,Sione Ngongo Kioa
Tonga,Chief of Defence Staff,Tupou Tongapoʻuli Aleamotuʻa,Q25701935,2014-12-21,male,1966,,Tupou Tongapoʻuli Aleamotuʻa.jpg,Tupou Tongapoʻuli Aleamotuʻa
