catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Malaysia,member of the Sabah State Legislative Assembly,Jasnih Daya,Q100158674,2020-09-26,,male,1974-09-14,,,Jasnih Daya
Malaysia,member of the Sabah State Legislative Assembly,Wetrom Bahanda,Q100158700,2020-09-26,,male,1969-05-24,,,Wetrom Bahanda
Malaysia,member of the Sabah State Legislative Assembly,Abidin Madingkir,Q100158712,2020-09-26,,male,,,,Abidin Madingkir
Malaysia,member of the Sabah State Legislative Assembly,Limus Jury,Q100163497,2020-09-26,,male,1961-07-24,,,Limus Jury
Malaysia,member of the Sabah State Legislative Assembly,Robert Tawik,Q100165974,2020-09-26,,male,1963-09-01,,,Robert Tawik
Malaysia,member of the Sabah State Legislative Assembly,Yakubah Khan,Q100189870,2020-09-26,,male,1962-11-24,,,Yakubah Khan
Malaysia,member of the Sabah State Legislative Assembly,Jafry Arifin,Q100193554,2020-09-26,,male,1963-10-26,,,Jafry Ariffin
Malaysia,member of the Sabah State Legislative Assembly,Shahelmey Yahya,Q100195394,2020-09-26,,male,1973-02-19,,,Shahelmey Yahya
Malaysia,member of the Sabah State Legislative Assembly,Hendrus Anding,Q100233540,2020-09-26,,male,1971-07-09,,,Hendrus Anding
Malaysia,member of the Sabah State Legislative Assembly,James Ratib,Q100233542,2020-09-26,,male,1966-10-07,,,James Ratib
Malaysia,member of the Sabah State Legislative Assembly,Mohd. Tamin Zainal,Q100233633,2020-09-26,,male,1970-01-30,,,Mohd. Tamin Zainal
Malaysia,member of the Sabah State Legislative Assembly,Samad Jambri,Q100233995,2020-09-26,,male,,,,Samad Jambri
Malaysia,member of the Sabah State Legislative Assembly,Mohamad Hamsan Awang Supian,Q100233996,2020-09-26,,male,,,,Mohamad Hamsan Awang Supain
Malaysia,member of the Sabah State Legislative Assembly,Joniston Bangkuai,Q100234469,2020-09-26,,male,1962-04-17,,,Joniston Bangkuai
Malaysia,member of the Sabah State Legislative Assembly,Harun Durabi,Q100234483,2020-09-26,,male,1963-11-01,,,Harun Durabi
Malaysia,member of the Sabah State Legislative Assembly,Julita Mojungki,Q100235037,2020-09-26,,female,,,,Julita Majungki
Malaysia,member of the Sabah State Legislative Assembly,Ruddy Awah,Q100235258,2020-09-26,,male,1969,,Ruddy Awah.jpg,Ruddy Awah
Malaysia,member of the Sabah State Legislative Assembly,Flovia Ng,Q100235262,2020-09-26,,male,,,,Flovia Ng
Malaysia,member of the Sabah State Legislative Assembly,Andi Muhammad Suryandy Bandy,Q100235410,2020-09-26,,male,1981-06-29,,,Andi Muhammad Suryady Bandy
Malaysia,member of the Sabah State Legislative Assembly,Jannie Lasimbang,Q100320043,2020-09-26,,female,1962-11-29,,,Jannie Lasimbang
