catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Montenegro,President of Montenegro,Milo Đukanović,Q200305,1998-01-15,2002-11-25,male,1962-02-15,,Milo Đukanović at the Enthronement of Naruhito (1).jpg,Milo Đukanović
Montenegro,President of Montenegro,Filip Vujanović,Q57542,2002-11-25,2003-05-19,male,1954-09-01,,F Vujanovic (crop).jpg,Filip Vujanović
Montenegro,President of Montenegro,Rifat Rastoder,Q16085544,2003-05-19,2003-05-22,male,1950-07-11,,,Rifat Rastoder
Montenegro,President of Montenegro,Filip Vujanović,Q57542,2003-05-22,2018-05-20,male,1954-09-01,,F Vujanovic (crop).jpg,Filip Vujanović
Montenegro,President of Montenegro,Milo Đukanović,Q200305,2018-05-20,,male,1962-02-15,,Milo Đukanović at the Enthronement of Naruhito (1).jpg,Milo Đukanović
Montenegro,Prime Minister of Montenegro,Filip Vujanović,Q57542,1998-01-05,2003-01-08,male,1954-09-01,,F Vujanovic (crop).jpg,Filip Vujanović
Montenegro,Prime Minister of Montenegro,Milo Đukanović,Q200305,2003-01-08,2006-11-10,male,1962-02-15,,Milo Đukanović at the Enthronement of Naruhito (1).jpg,Milo Đukanović
Montenegro,Prime Minister of Montenegro,Željko Šturanović,Q356556,2006-11-10,2008-02-29,male,1960-01-31,2014-06-30,Желько Штуранович (cropped).jpg,Željko Šturanović
Montenegro,Prime Minister of Montenegro,Milo Đukanović,Q200305,2008-02-29,2010-12-29,male,1962-02-15,,Milo Đukanović at the Enthronement of Naruhito (1).jpg,Milo Đukanović
Montenegro,Prime Minister of Montenegro,Igor Lukšić,Q57746,2010-12-29,2012-12-04,male,1976-06-14,,Luksic portrait.jpg,Igor Lukšić
Montenegro,Prime Minister of Montenegro,Milo Đukanović,Q200305,2012-12-04,2016-11-28,male,1962-02-15,,Milo Đukanović at the Enthronement of Naruhito (1).jpg,Milo Đukanović
Montenegro,Prime Minister of Montenegro,Duško Marković,Q27941657,2016-11-28,2020-12-04,male,1958-07-06,,Душко Маркович (13-07-2020) (cropped).jpg,Duško Marković
Montenegro,Prime Minister of Montenegro,Zdravko Krivokapić,Q97999161,2020-12-04,,male,1958-09-02,,"Zdravko Krivokapić, June 2021.jpg",Zdravko Krivokapić
Montenegro,Deputy Prime Minister of Montenegro,Dritan Abazović,Q16353146,2020-12-04,,male,1985-12-25,,Dritan Abazović 2016.jpg,Dritan Abazović
