id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q105755868,Antoinette Tielé Gambia Olou,female,,,,,,Antoinette Tielé Gambia Olou
Q105756339,Charlotte Opimbat,female,,,,,,Charlotte Opimbat
Q105763582,Blandine Nianga,female,,,,,,Blandine Nianga
Q106366290,Honoré Sayi,male,1960-09-04,11,,,Honoré Sayi - 2017 (cropped).jpg,
Q106516524,Pascal Mouassiposso,male,1934-04-22,11,2015-01-05,11,,
Q108601356,Irène Mboukou,female,1962,9,,,,
Q110387906,Joseph Yedikissa-Dhadié,,,,,,,
Q112321240,Alphonse Gando,,,,,,,
Q112321242,Alphonse Mbama,,,,,,,
Q112321245,Andre Okombi Salissan,,,,,,,
Q112321246,Ange Antoine Abena,,,,,,,
Q112321247,Catherine Embondza,,,,,,,
Q112321248,Emile Mabonzot,,,,,,,
Q112321249,Fulmin Ayessa,,,,,,,
Q112321250,Gabriel Longombe,,,,,,,
Q112321251,Itihi Lekounzou Ossetoumba,,,,,,,
Q112321252,Jean-Felix Demba Delo,,,,,,,
Q112321253,Jeanne Francoise Lekomba,,,,,,,
Q112321254,Louis-Marie Nombo Mavoungou,,,,,,,
Q112321255,Madeleine Yila Boumpoto,,,,,,,
Q112321257,Mambou Elie Niamy,,,,,,,
Q112321258,Marcel Mbani,,,,,,,
Q112321259,Michel Mampoya,,,,,,,
Q112321260,Nkoua Celestin Gongara,,,,,,,
Q112321261,Paul Mbot,,,,,,,
Q112321262,Philippe Mvouo,,,,,,,
Q112321264,Rigobert Maboundou,,,,,,,
Q112321265,Rosalie Kama Niamayoua,,,,,,,
Q112321266,Serge Michel Odzocki,male,,,,,,
Q112321267,Simon Mfoutou,male,,,,,,
Q112321268,Thomas Dello,,,,,,,
Q112321269,Zacharie Kimpomi,,,,,,,
Q112326537,Delphine Edith Emmanuel,female,1961-08-29,11,,,,
Q112399,Joseph Kignoumbi Kia Mboungou,male,1952-10-10,11,,,,Joseph Kignoumbi Kia Mboungou
Q112568203,AKOUALA GAMBOU Francis Rivelin,,,,,,,
Q112568204,ALONTSAMI Raymond,,,,,,,
Q112568207,ANDAMOUI Raphael,,,,,,,
Q112568208,AVOUNGOU Georges,,,,,,,
Q112568209,BALOKI Gisèle,,,,,,,
Q112568210,BAMBA Octave,,,,,,,
Q112568211,BANDANGOYI YANDOT Claude Juet,,,,,,,
Q112568212,BANGA Antoine,,,,,,,
Q112568213,BANZANI Sébastien Rigobert,,,,,,,
Q112568214,BANZOULOU KANI Honorat,,,,,,,
Q112568215,BASSAFOULA Emile,,,,,,,
Q112568216,BASSEGELA née BIANFOUANA Albertine,,,,,,,
Q112568217,BATANGOUNA MOUNDA Bienvenu,,,,,,,
Q112568218,BEH Jean Claude,,,,,,,
Q112568219,BELEMBO Auguste,,,,,,,
Q112568220,BELEMENE DZAMOND Hilaire,,,,,,,
Q112568221,BELI Victor,,,,,,,
Q112568222,BINISSA François,,,,,,,
Q112568223,BIRANGUE Aloise,,,,,,,
Q112568224,BOBOT Pascal Edmond,,,,,,,
Q112568225,BOKAMBISSA Prudent,,,,,,,
Q112568226,BONGO Emilon Patrick,,,,,,,
Q112568227,BONGO-SAMBY IBOMBO Louise,,,,,,,
Q112568228,BOSSA Fidèle,,,,,,,
Q112568229,BOUBITA MBOMO,,,,,,,
Q112568230,BOUITY Berthe,,,,,,,
Q112568231,DANGUIME Martial,,,,,,,
Q112568233,DASSIA Robert,,,,,,,
Q112568234,DOLOBO BOKOCKOU Gabriel,,,,,,,
Q112568235,DOUMA Boniface,,,,,,,
Q112568236,EBARA Fidèle,,,,,,,
Q112568237,EDJO Jean Robert,,,,,,,
Q112568239,EKONGO Adolphe,,,,,,,
Q112568240,ELAULT Bello Belard,,,,,,,
Q112568241,ETOUA Claver David,,,,,,,
Q112568242,EZOUNA NGUIMBI Laure Jeremih,,,,,,,
Q112568243,FOUNGUI Athanase,,,,,,,
Q112568244,GAMPFINA BAMPE Bory,,,,,,,
Q112568245,GANAO NGASSEBE Marc Aurèle,,,,,,,
Q112568246,GOMA Antoine,,,,,,,
Q112568247,IBARA Jean,,,,,,,
Q112568248,IBELA Abraham,,,,,,,
Q112568249,IBINGOU KOUASSI Gaëtan,,,,,,,
Q112568250,IBOUANGA Jean Pierre,,,,,,,
Q112568251,IKANI OBAMBI Maurice,,,,,,,
Q112568252,INKARI Benoit,,,,,,,
Q112568253,KAMARA BANDHIOUGOU Hilley,,,,,,,
Q112568254,KANGA Philipe,,,,,,,
Q112568255,KAYA Jean,,,,,,,
Q112568256,KAYA MVOULA Brice,,,,,,,
Q112568257,KESSALE Prosper,,,,,,,
Q112568258,KIBA Jean Paul,,,,,,,
Q112568259,KIBA Salomon,,,,,,,
Q112568260,KIBOYI Omer,,,,,,,
Q112568261,KOMBILA Michel Roger,,,,,,,
Q112568262,KOUAZAU MAU Yvon Brice,,,,,,,
Q112568263,KOUKA Jeanne Rose,,,,,,,
Q112568264,KOUMBA BALOLA Gaston,,,,,,,
Q112568265,LABIMEBOU Timothé,,,,,,,
Q112568266,LEKAKA Nadège Carole,,,,,,,
Q112568267,LEKOUNDZOU TSATSA Avanke,,,,,,,
Q112568268,LENGA Isidore,,,,,,,
Q112568269,LIMBOULA Bruno,,,,,,,
Q112568270,LOKO Etienne,,,,,,,
Q112568271,LOUBANGASSOU Daniel,,,,,,,
Q112568272,LOUEMEBET Landry Autria Fabrice,,,,,,,
Q112568273,LOUVOUNOU Alphonse,,,,,,,
Q112568274,MABIALA Alain Roger,,,,,,,
Q112568275,MAFIMBA BOUYA Jean Raoul,,,,,,,
Q112568276,MAKASSELA EWHAKOU Herdy,,,,,,,
Q112568277,MAKASSO Fils Basile,,,,,,,
