catalog,id,name,relationship,relative,relativename
Hong Kong,Q1026921,Lee Wing-tat,spouse,Q7198891,Josephine Chan Shu-ying
Hong Kong,Q1026921,Lee Wing-tat,spouse,Q7198891,Josephine Chan Shu-ying
Hong Kong,Q12117369,Gordon Siu,spouse,Q7422535,Sarah Liao
Hong Kong,Q15023,CY Leung,child,Q17499916,Leung Chai Yan
Hong Kong,Q15023,CY Leung,father,Q21192355,Leung Zung-Jan
Hong Kong,Q15023,CY Leung,spouse,Q16078037,Regina Tong
Hong Kong,Q15024,Donald Tsang,sibling,Q7849368,Tsang Yam-pui
Hong Kong,Q15024,Donald Tsang,spouse,Q4120744,Selina Tsang
Hong Kong,Q15027,Tung Chee Hwa,child,Q15076607,Tung Lieh Sing
Hong Kong,Q15027,Tung Chee Hwa,father,Q2220909,Tung Chao Yung
Hong Kong,Q15027,Tung Chee Hwa,mother,Q10566149,Gu Lizhen
Hong Kong,Q15027,Tung Chee Hwa,sibling,Q17074989,Jin Dong Jianping
Hong Kong,Q15027,Tung Chee Hwa,sibling,Q7852971,Tung Chee-chen
Hong Kong,Q15027,Tung Chee Hwa,spouse,Q4120751,Betty Tung
Hong Kong,Q16336528,James Lau,spouse,Q21292834,Stella Lau Kun Lai-kuen
Hong Kong,Q163404,Jasper Tsang,sibling,Q4559782,Tsang Tak-sing
Hong Kong,Q163457,Rita Fan,child,Q16075970,Fan Junhua
Hong Kong,Q163457,Rita Fan,father,Q4603094,Hsu Ta Tung
Hong Kong,Q19217,Carrie Lam,father,Q97325255,Cheng Ah-mo
Hong Kong,Q19217,Carrie Lam,spouse,Q30947265,Siu-Por Lam
Hong Kong,Q19220,Henry Tang,father,Q7682690,Tang Hsiang Chien
Hong Kong,Q19220,Henry Tang,mother,Q10922716,Tang You Shuqi
Hong Kong,Q19225,John Tsang,spouse,Q30947272,Tsang Wong Lynn-wah
Hong Kong,Q20091635,Vincent Cheng,father,Q15913109,Eric Cheng
Hong Kong,Q217239,Ambrose Lee,child,Q7225718,Glen Lee
Hong Kong,Q3040547,Ann Chiang,father,Q9182115,Chiang Chen
Hong Kong,Q3040547,Ann Chiang,sibling,Q2494688,Agnes Chiang
Hong Kong,Q3040547,Ann Chiang,sibling,Q7211688,Lily Chiang
Hong Kong,Q3040547,Ann Chiang,sibling,Q7211701,Chiang Lai Yuen
Hong Kong,Q3040547,Ann Chiang,spouse,Q11114188,Raymond Hai Ming Leung
Hong Kong,Q30825347,Erick Tsang,spouse,Q109072069,Louise Ho
Hong Kong,Q3479098,Paul Tse,spouse,Q7129235,Pamela Peck
Hong Kong,Q4368021,James Tien,father,Q15969689,Francis Tien
Hong Kong,Q4368021,James Tien,sibling,Q80332,Michael Tien
Hong Kong,Q4559782,Tsang Tak-sing,sibling,Q163404,Jasper Tsang
Hong Kong,Q47073007,Teresa Cheng Yeuk-wah,spouse,Q15920199,Otto Poon Lok To
Hong Kong,Q4757753,Andrew Leung,child,Q28146999,Clarence Leung
Hong Kong,Q4799521,Arthur Li,sibling,Q5236581,David Li
Hong Kong,Q4820120,Audrey Eu,sibling,Q27691300,Benjamin Yu
Hong Kong,Q4892988,Bernard Charnwut Chan,father,Q7352315,Robin Chan
Hong Kong,Q4892988,Bernard Charnwut Chan,sibling,Q7610653,Stephen Tan
Hong Kong,Q50838,Anson Chan,mother,Q177588,Fang Zhaoling
Hong Kong,Q50838,Anson Chan,relative,Q698775,Fang Zhenwu
Hong Kong,Q50838,Anson Chan,sibling,Q15903102,Philip Fang
Hong Kong,Q50838,Anson Chan,sibling,Q19854395,David Fong
Hong Kong,Q50838,Anson Chan,sibling,Q9146035,John Fang Meng-sang
Hong Kong,Q50838,Anson Chan,spouse,Q7198954,Archibald Chan Tai-wing
Hong Kong,Q5236581,David Li,child,Q11097156,Brian David Li Man-bun
Hong Kong,Q5236581,David Li,child,Q9206830,Adrian Li
Hong Kong,Q5236581,David Li,sibling,Q4799521,Arthur Li
Hong Kong,Q5236581,David Li,spouse,Q96480462,Penny Poon Kam-chui
Hong Kong,Q5434051,Fanny Law,sibling,Q5721095,Henry Fan
Hong Kong,Q5534758,Geoffrey Ma,spouse,Q8004419,Yuen Ka Ling
Hong Kong,Q6497659,Lau Wong-fat,child,Q20065300,Kenneth Lau
Hong Kong,Q7146739,Patrick Ho,spouse,Q7506997,Sibelle Hu
Hong Kong,Q7184580,Philip Wong,father,Q11176019,Wong Ker-lee
Hong Kong,Q7184580,Philip Wong,spouse,Q9298156,Leung Fung Yee
Hong Kong,Q7245609,Priscilla Leung,spouse,Q8464458,Wang Guiguo
Hong Kong,Q7422535,Sarah Liao,spouse,Q12117369,Gordon Siu
Hong Kong,Q7807201,Timothy Fok,child,Q8958593,Kenneth Fok
Hong Kong,Q7807201,Timothy Fok,father,Q3236818,Henry Fok
Hong Kong,Q7807201,Timothy Fok,sibling,Q9372313,Ian Fok
Hong Kong,Q7807201,Timothy Fok,spouse,Q6668898,Loletta Chu
Hong Kong,Q7849368,Tsang Yam-pui,sibling,Q15024,Donald Tsang
Hong Kong,Q80332,Michael Tien,father,Q15969689,Francis Tien
Hong Kong,Q80332,Michael Tien,sibling,Q4368021,James Tien
Hong Kong,Q835316,Antony Leung,spouse,Q234415,Fu Mingxia
Hong Kong,Q8421813,Howard Young,child,Q9186395,Jeremy Young Chit-on
