id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q107422711,Bajram Begaj,male,1967-03-20,11,,,Major General Bajram Begaj.png,Bajram Begaj
Q108597695,Frida Krifca,female,1978-03-20,11,,,,Frida Krifca
Q108698181,Delina Ibrahimaj,female,1983-12-23,11,,,,Delina Ibrahimaj
Q108709737,Arian Spasse,male,1971-08-16,11,,,,
Q109179095,Edona Bilali,female,1989-06-13,11,,,,Edona Bilali
Q109524653,Bora Muzhaqi,female,1990-03-11,11,,,,Bora Muzhaqi
Q10953116,Gent Strazimiri,male,1972-10-06,11,,,,Gent Strazimiri
Q113394271,Arben Kingji,male,,,,,,
Q13037063,Arben Ahmetaj,male,1969-06-28,11,,,Επίσκεψη Υπουργού Εξωτερικών Ν. Κοτζιά στην Αλβανία (14-16.07.2015) (19719282911) (cropped).jpg,Arben Ahmetaj
Q13037656,Blendi Klosi,male,1971-01-17,11,,,Takada Mitsuyki and Blendi Klosi (cropped).jpg,Blendi Klosi
Q13038081,Dashamir Shehi,male,1957,9,,,,
Q13038485,Edmond Spaho,male,1958-11-14,11,,,Edmond Spaho.jpg,Edmond Spaho
Q13038498,Eduard Shalsi,male,1968,9,,,Eduard Shalsi.jpg,Eduard Shalsi
Q13038521,Eglantina Gjermeni,female,1968-11-24,11,,,Eglantina Gjermeni (sq cropped).jpg,Eglantina Gjermeni
Q13038669,Erion Braçe,male,1972-04-02,11,,,,Erion Braçe
Q13038930,Fidel Ylli,male,,,,,,
Q13040130,Ilir Gjoni,male,1962-04-20,11,,,Ilir Gjoni (portret).jpg,Ilir Gjoni
Q13040243,Ismail Lleshi,male,1947-10-02,11,,,,Ismail Lleshi
Q13040364,Jeronim Bazo,male,1960,9,,,Jeronim Bazo NJNJ Graduation Ceremony 29 July 2014 v2.jpg,Jeronim Bazo
Q13042223,Luan Hajdaraga,male,1948-08-02,11,2018-07-30,11,,
Q13042437,Maksim Malaj,male,1958,9,,,Karl Heinz Lather (cropped).jpg,
Q13043483,Niko Peleshi,male,1970-11-11,11,,,Evangelos Venizelos and Niko Peleshi 2013.jpg,Niko Peleshi
Q13043722,Olta Xhaçka,female,1979-12-25,11,,,Olta Xhaçka in 2018.jpg,Olta Xhaçka
Q13045346,Saimir Tahiri,male,1979-10-30,11,,,Saimir Tahiri (portret).jpg,Saimir Tahiri
Q13046645,Taulant Balla,male,1977-08-12,11,,,Taulant-Balla Foto.jpg,Taulant Balla
Q13046875,Tom Doshi,male,1966-06-06,11,,,Tom-Doshi-2021.jgp.jpg,Tom Doshi
Q13047375,Vasilika Hysi,female,,,,,,
Q13047584,Viktor Tushaj,male,1962-01-01,11,,,,
Q13047931,Xhemal Qefalia,male,,,,,,
