catalog,id,name,relationship,relative,relativename
Albania,Q13040130,Ilir Gjoni,father,Q1694920,Xhelil Gjoni
Albania,Q13043722,Olta Xhaçka,spouse,Q19931525,Artan Gaçi
Albania,Q16350979,Bledi Çuçi,spouse,Q109564030,Delina Fico
Albania,Q19931525,Artan Gaçi,spouse,Q13043722,Olta Xhaçka
Albania,Q316901,Edi Rama,father,Q3301037,Kristaq Rama
Albania,Q316901,Edi Rama,mother,Q110835051,Aneta Rama
Albania,Q316901,Edi Rama,spouse,Q109562957,Linda Basha
Albania,Q316901,Edi Rama,spouse,Q109564030,Delina Fico
Albania,Q316901,Edi Rama,spouse,Q11771521,Matilda Makoçi
Albania,Q31965890,Rudina Hajdari,father,Q793657,Azem Hajdari
Albania,Q57625,Sali Berisha,spouse,Q11757807,Liri Berisha
Albania,Q6900200,Monika Kryemadhi,spouse,Q727132,Ilir Meta
Albania,Q727132,Ilir Meta,spouse,Q6900200,Monika Kryemadhi
Albania,Q980323,Namik Dokle,sibling,Q3299797,Zehrudin Dokle
