catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Jordan,senator of Jordan,Marwan al-Hamoud,Q99670529,1993,2020-09-27,male,1942,2022-07-05,,
Jordan,senator of Jordan,Nabil Al Mashini,Q12247924,2003,2019-03-02,male,1939-07-22,2019-03-02,,
Jordan,senator of Jordan,Abdul Majid Thuneibat,Q12223757,2007-11-29,2012-01-13,male,1945-10-05,2022-11-16,,
Jordan,senator of Jordan,Farouq Qasrawi,Q5436181,2007-11-29,2009-12-17,male,1942-02-12,2021-11-10,,Farouq Qasrawi
Jordan,senator of Jordan,Talal Abu-Ghazaleh,Q265812,2010-11-25,,male,1938-04-22,,Talal Abu-Ghazaleh.jpg,Talal Abu-Ghazaleh
Jordan,senator of Jordan,Haifa Najjar,Q54875250,2013-10,2015-10,female,1959-03-01,,,Haifa Najjar
Jordan,senator of Jordan,Asma Khader,Q25450877,2014-04-23,2015-10-25,female,1952-01-25,2021-12-20,,Asma Khader
Jordan,Member of the Parliament of Jordan,Ahmed Al Khattab,Q99670168,1997,2001,male,1942,2021-05-09,,Ahmed Al Khattab
Jordan,Member of the Parliament of Jordan,Yahia Al-Saud,Q101110495,2010-11-24,2012-10-04,male,1965-07-17,2020-11-03,,
Jordan,Member of the Parliament of Jordan,Yahia Al-Saud,Q101110495,2013-01-29,2016-05-29,male,1965-07-17,2020-11-03,,
Jordan,Member of the Parliament of Jordan,Yahia Al-Saud,Q101110495,2016-09-28,2020-09-27,male,1965-07-17,2020-11-03,,
