catalog,id,name,relationship,relative,relativename
Mali,Q110655841,Assitan Diallo,spouse,Q6891137,Mohamed Djila
Mali,Q1362358,Younoussi Touré,spouse,Q85984197,Touré Alimata Traoré
Mali,Q16267917,Diallo Madeleine Bâ,spouse,Q100250567,Ousmane Mohamed Diallo
Mali,Q2066240,Mandé Sidibé,sibling,Q445841,Modibo Sidibé
Mali,Q2066240,Mandé Sidibé,sibling,Q85983913,Sy Oumou Louise Sidibé
Mali,Q313239,Alpha Oumar Konaré,spouse,Q2824061,Adame Ba Konaré
Mali,Q324108,Ibrahim Boubacar Keïta,spouse,Q62112291,Keïta Aminata Maiga
Mali,Q3530016,Tiéman Hubert Coulibaly,father,Q80259480,Moussa Balla Coulibaly
Mali,Q445841,Modibo Sidibé,sibling,Q2066240,Mandé Sidibé
Mali,Q445841,Modibo Sidibé,sibling,Q85983913,Sy Oumou Louise Sidibé
