catalog,id,name,relationship,relative,relativename
Papua New Guinea,Q2003366,Rabbie Namaliu,spouse,Q108858380,Margaret Nakikus
Papua New Guinea,Q27975449,Charles Kauvu Abel,father,Q104708540,Christopher Abel
Papua New Guinea,Q316264,Michael Somare,child,Q104832026,Bertha Somare
Papua New Guinea,Q316264,Michael Somare,child,Q104832043,Dulciana Somare-Brash
Papua New Guinea,Q316264,Michael Somare,child,Q104832089,Michael Maiwa Somare
Papua New Guinea,Q316264,Michael Somare,child,Q104832196,Sana Somare
Papua New Guinea,Q316264,Michael Somare,child,Q711564,Arthur Somare
Papua New Guinea,Q316264,Michael Somare,spouse,Q104832042,Veronica Somare
Papua New Guinea,Q57892,Peter O'Neill,spouse,Q106006165,Lynda May Babao
Papua New Guinea,Q58169,Sam Abal,father,Q87848310,Tei Abal
Papua New Guinea,Q9682,Elizabeth II,child,Q151754,"Anne, Princess Royal"
Papua New Guinea,Q9682,Elizabeth II,child,Q153330,"Prince Andrew, Duke of York"
Papua New Guinea,Q9682,Elizabeth II,child,Q154920,"Prince Edward, Earl of Wessex"
Papua New Guinea,Q9682,Elizabeth II,child,Q43274,"Charles, Prince of Wales"
Papua New Guinea,Q9682,Elizabeth II,father,Q280856,George VI
Papua New Guinea,Q9682,Elizabeth II,mother,Q10633,Queen Elizabeth The Queen Mother
Papua New Guinea,Q9682,Elizabeth II,sibling,Q153815,"Princess Margaret, Countess of Snowdon"
Papua New Guinea,Q9682,Elizabeth II,spouse,Q80976,"Prince Philip, Duke of Edinburgh"
