catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Papua New Guinea,monarch,Charles III,Q43274,2022-09-08,male,1948-11-14,,Prince Charles in Aotearoa (cropped).jpg,Charles III
Papua New Guinea,Governor-General,Bob Dadae,Q28647870,2017-02-28,male,1961-03-08,,Sir Bob Dadae (cropped).jpg,Bob Dadae
Papua New Guinea,Prime Minister,James Marape,Q6138903,2019-05-30,male,1971-04-24,,Marape 190614 Haus Lotu (2) (cropped).jpg,James Marape
Papua New Guinea,Deputy Prime Minister,John Rosso,Q80070005,2022-05-25,male,,,John Rosso 2023.jpg,John Rosso
Papua New Guinea,Minister for Agriculture and Livestock,Aiye Tambua,Q113833332,2022-08,male,,,,
Papua New Guinea,Minister for Bougainville Affairs,Manasseh Quiz Makiba,Q92784969,2022-08-20,male,,,,
Papua New Guinea,Minister for Civil Aviation,Walter Schnaubelt,Q35498105,2022-01,male,1966-10-04,,,Walter Schnaubelt
Papua New Guinea,Minister of Coffee,Joe Kuli,Q90126334,2022-08-23,male,,,,
Papua New Guinea,Minister for Commerce and Industry,Henry Amuli,Q112729047,2022-04,male,,,,Henry Amuli
Papua New Guinea,Minister for Communication and ICT,Timothy Masiu,Q29650223,2020-12-20,male,1964-11-25,,,Timothy Masiu
Papua New Guinea,Minister for Community Development,Jason Peter,Q114497171,2022-08,male,,,,
Papua New Guinea,Minister for Defence,Win Bakri Daki,Q96655331,2022-01-11,male,,,,
Papua New Guinea,Minister of Education,Jimmy Uguro,Q89995729,2020-12-20,male,,,,
Papua New Guinea,"Minister for Environment, Conservation and Climate Change",Simon Kilepa,Q114497727,2022-08,male,,,,
Papua New Guinea,Minister of Finance,Rainbo Paita,Q96054319,2022-08-23,male,,,,
Papua New Guinea,Minister for Fisheries and Marine Resources,Jelta Wong,Q89992188,2022-08,male,,,,Jelta Wong
Papua New Guinea,Minister of Foreign Affairs,Justin Tkachenko,Q85991458,2022-08-24,male,,,,Justin Tkatchenko
Papua New Guinea,Minister for Forestry,Salio Waipo,Q114497404,2022-08,male,,,,
Papua New Guinea,Minister for Health and HIV/AIDS,Lino Tom,Q89782078,2022-08,male,,,,
Papua New Guinea,Minister for Higher Education,Don Polye,Q1239419,2022-08,male,1967-02-01,,Don Polye.jpg,Don Polye
Papua New Guinea,Minister for Housing and Urban Development,Kobby Bomareo,Q87476701,2022-08-23,male,,,,
Papua New Guinea,Minister for Immigration and Border Security,Bryan Jared Kramer,Q56043281,2022-04,male,1974,,Bryan Jared Kramer MP.jpg,Bryan Jared Kramer
Papua New Guinea,Minister for Inter-Government Relations,Soroi Eoe,Q64747295,2022-08,male,1954-12-24,,Soroi Eoe.jpg,Soroi Eoe
Papua New Guinea,Minister of International Trade,Richard Maru,Q64746863,2022-08-23,male,,,Min. Richard Maru (cropped).jpg,Richard Maru
Papua New Guinea,Minister for Justice,Pila Kole Niningi,Q64495984,2022-04-13,male,,,Pila Niningi 2018.jpg,Pila Niningi
Papua New Guinea,Minister for Lands and Physical Planning,John Rosso,Q80070005,2020-12-20,male,,,John Rosso 2023.jpg,John Rosso
Papua New Guinea,Minister of Livestock,Sekie Agisa,Q86450088,2022-08,male,,,,
Papua New Guinea,Minister for Mining,Ano Pala,Q567469,2022-08,male,,,,Ano Pala
Papua New Guinea,Minister of Palm Oil,Francis Galia Maneke,Q89817169,2022-08-23,male,,,,
Papua New Guinea,Minister for Petroleum,Kerenga Kua,Q113838856,2020-12-20,male,,,,
Papua New Guinea,Minister of Planning,James Marape,Q6138903,2022-08-11,male,1971-04-24,,Marape 190614 Haus Lotu (2) (cropped).jpg,James Marape
Papua New Guinea,Minister for Police,Peter Tsiamalili Jnr,Q114498141,2022-08-23,male,,,,
Papua New Guinea,Minister for Public Service,Joe Sungi,Q90144728,2020-12-20,male,,,,
Papua New Guinea,Minister for Religion,Jason Peter,Q114497171,2022-08,male,,,,
Papua New Guinea,Minister for Research,Don Polye,Q1239419,2022-08,male,1967-02-01,,Don Polye.jpg,Don Polye
Papua New Guinea,Minister for Science and Technology,Don Polye,Q1239419,2022-08,male,1967-02-01,,Don Polye.jpg,Don Polye
Papua New Guinea,Minister for Sports and National Gaming,Don Polye,Q1239419,2022-08,male,1967-02-01,,Don Polye.jpg,Don Polye
Papua New Guinea,Minister for State Enterprises,William Marra Duma,Q93348468,2020-12-20,male,,,,
Papua New Guinea,"Minister for Tourism, Arts and Culture",Isi Henry Leonard,Q89921206,2020-12-20,male,,,,
Papua New Guinea,Minister for Treasury,Ian Ling-Stuckey,Q5959129,2019-08-27,male,1959-12-27,,Ian Ling-Stuckey 2023.jpg,Ian Ling-Stuckey
Papua New Guinea,Minister for Works and Implementation,Solan Mirisim,Q96059149,2022-08,male,,,,
Papua New Guinea,Minister for Youth,Jason Peter,Q114497171,2022-08,male,,,,
Papua New Guinea,President of Bougainville,Ishmael Toroama,Q99525723,2020-09-25,male,1969-02-28,,,Ishmael Toroama
Papua New Guinea,Speaker of the National Parliament,Job Pomat,Q90000254,2017-08-02,male,1960,,,Job Pomat
