catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Italy,President,Sergio Mattarella,Q3956186,2015-02-03,male,1941-07-23,,Sergio Mattarella Presidente della Repubblica Italiana.jpg,Sergio Mattarella
Italy,Prime Minister,Giorgia Meloni,Q451791,2022-10-22,female,1977-01-15,,Giorgia Meloni 2018.jpg,Giorgia Meloni
Italy,Deputy Prime Minister,Matteo Salvini,Q1055449,2022-10-22,male,1973-03-09,,Matteo Salvini Sept 2021 3 (cropped).jpg,Matteo Salvini
Italy,Deputy Prime Minister,Antonio Tajani,Q440710,2022-10-22,male,1953-08-04,,2018-07-04 President Antonio Tajani-0548.jpg,Antonio Tajani
Italy,Minister of Agriculture,Francesco Lollobrigida,Q56433809,2022-10-22,male,1972-03-21,,Francesco Lollobrigida daticamera 2018.jpg,Francesco Lollobrigida
Italy,Minister of Cultural Heritage and Activities,Gennaro Sangiuliano,Q3759845,2022-10-22,male,1962-06-06,,Gennaro Sangiuliano.JPG,
Italy,Minister of Defence,Guido Crosetto,Q3119423,2022-10-22,male,1963-09-19,,Guido Crosetto daticamera 2018.jpg,Guido Crosetto
Italy,Minister for Disabilities,Alessandra Locatelli,Q52990196,2022-10-22,female,1976-09-24,,Alessandra Locatelli giuramento 2019 (cropped).jpg,Alessandra Locatelli
Italy,Minister of Economic Development,Adolfo Urso,Q2824733,2022-10-22,male,1957-07-12,,Adolfo Urso datisenato 2018.jpg,Adolfo Urso
Italy,Minister of Economy and Finance,Giancarlo Giorgetti,Q659163,2022-10-22,male,1966-12-16,,Giorgetti Quirinale.png,Giancarlo Giorgetti
Italy,Minister of Education,Giuseppe Valditara,Q3771578,2022-10-22,male,1961-01-12,,Valditara Giuseppe.jpg,Giuseppe Valditara
Italy,Minister of the Environment,Gilberto Pichetto Fratin,Q3764245,2022-10-22,male,1954-01-04,,Gilberto Pichetto Fratin datisenato 2018.jpg,
Italy,Minister for EU Affairs,Raffaele Fitto,Q1060314,2022-10-22,male,1969-08-28,,Welcome speech of Raffaele Fitto on behalf of the European Conservatives and Reformists (ECR) group (48188712901) (cropped).jpg,Raffaele Fitto
Italy,Minister of Family,Eugenia Roccella,Q3059585,2022-10-22,female,1953-11-15,,Eugenia Roccella daticamera.jpg,
Italy,Minister of Foreign Affairs,Antonio Tajani,Q440710,2022-10-22,male,1953-08-04,,2018-07-04 President Antonio Tajani-0548.jpg,Antonio Tajani
Italy,Minister of Health,Orazio Schillaci,Q57615236,2022-10-22,male,1966-04-27,,,
Italy,Minister of Infrastructure and Transport,Matteo Salvini,Q1055449,2022-10-22,male,1973-03-09,,Matteo Salvini Sept 2021 3 (cropped).jpg,Matteo Salvini
Italy,Minister for Institutional Reforms,Elisabetta Casellati,Q930967,2022-10-22,female,1946-08-12,,Elisabetta Alberti Casellati cropped.jpg,Elisabetta Casellati
Italy,Minister of the Interior,Matteo Piantedosi,Q114796723,2022-10-22,male,1963-04-20,,Matteo Piantedosi Quirinale.jpg,Matteo Piantedosi
Italy,Minister of Justice,Carlo Nordio,Q19357364,2022-10-22,male,1947-02-06,,Carlo Nordio daticamera 2022.jpg,Carlo Nordio
Italy,Minister of Labour and Social Affairs,Marina Elvira Calderone,Q114796202,2022-10-22,female,1965-07-30,,Marina Elvra Calderone.jpeg,
Italy,Minister for Parliamentary Relations,Luca Ciriani,Q52420316,2022-10-22,male,1967-01-26,,Luca Ciriani datisenato 2018.jpg,Luca Ciriani
Italy,Minister of Public Administration,Paolo Zangrillo,Q61014728,2022-10-22,male,1961-12-03,,Paolo Zangrillo.jpg,
Italy,Minister of Regional Affairs and Autonomies,Roberto Calderoli,Q530825,2022-10-22,male,1956-04-18,,Calderoli1.jpg,Roberto Calderoli
Italy,Minister for the South and Territorial Cohesion,Nello Musumeci,Q2002390,2022-10-22,male,1955-01-21,,Nello Musumeci stampa estera.jpg,Nello Musumeci
Italy,Minister for Sport,Andrea Abodi,Q14633628,2022-10-22,male,1960-03-07,,Andrea Abodi 2016.jpg,
Italy,Minister of Tourism,Daniela Santanché,Q181794,2022-10-22,female,1961-04-07,,Daniela Santanchè datisenato 2018.jpg,Daniela Santanchè
Italy,"Minister of Universities, Science and Technology",Anna Maria Bernini,Q2850556,2022-10-22,female,1965-08-17,,Anna Maria Bernini 2019.jpg,Anna Maria Bernini
Italy,Secretary of the Council of Ministers,Alfredo Mantovano,Q3611432,2022-10-22,male,1958-01-14,,Alfredo Mantovano - XV Legislatura Senato.jpg,
Italy,President of the Chamber of Deputies,Lorenzo Fontana,Q6680716,2022-10-14,male,1980-04-10,,Lorenzo Fontana - Quirinale 2022 (cropped).jpg,Lorenzo Fontana
Italy,President of the Senate,Ignazio La Russa,Q1394411,2022-10-13,male,1947-07-18,,Ignazio La Russa Quirinale 2022 (cropped).jpg,Ignazio La Russa
Italy,Governor of the Banca d'Italia,Ignazio Visco,Q984461,2011-11-01,male,1949-11-21,,"Ignazio Visco at the Rebuilding Europe’s Competitiveness Meeting, Villa Madama, Rome 30th October 2012.jpg",Ignazio Visco
Italy,Chief of the Defence Staff,Giuseppe Cavo Dragone,Q18603939,2021-10-19,male,1957-02-28,,Giuseppe Cavo Dragone 2020 (cropped).jpg,Giuseppe Cavo Dragone
