id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100292854,Michele Cappella,male,1953-10-23,11,,,,
Q100315526,Giovanni Battista Caruano,male,1955-06-20,11,,,,
Q100487161,Erik Lavévaz,male,1980-02-15,11,,,Erik Lavevaz.jpg,Erik Lavévaz
Q101139128,Mauro Lucentini,male,1973-04-03,11,,,,
Q101439107,Argia Valeria Albanese,female,1960-08-05,11,,,Argia Valeria Albanese XIII.jpg,
Q10270506,Edoardo Pollastri,male,1932-08-27,11,2017-01-21,11,,
Q10279154,Fabio Porta,male,1963-11-05,11,,,Fabio Porta daticamera.jpg,
Q10359276,Renata Bueno,female,1979-11-10,11,,,Renata Bueno daticamera.jpg,
Q104150973,Giuseppe Rossetto,male,1959-12-08,11,,,On. Rossetto.jpg,
Q1041835,Carlo Andreotti,male,1943-05-21,11,,,,Carlo Andreotti
Q1041908,Carlo Bo,male,1911-01-25,11,2001-07-21,11,"Paolo Monti - Servizio fotografico (Italia, 1954) - BEIC 6341421.jpg",Carlo Bo
Q104530083,Teo Luzi,male,1959-11-14,11,,,Comandante Generale Gen.C.A.Teo Luzi.jpg,
Q104599786,Maria Cristina Messa,female,1961-10-08,11,,,Maria Cristina Messa (cropped).jpg,Maria Cristina Messa
Q105007549,Paolo Tringali,male,1925-08-31,11,2022-09-26,11,Paolo Tringali (XIII).jpg,Paolo Tringali
Q105093285,Domenico Izzo,male,1948-11-14,11,,,,
Q1051169,Catia Polidori,female,1967-07-03,11,,,Catia Polidori daticamera 2018.jpg,
Q105125790,Sandra Fei,female,1957-10-27,11,,,,
Q105271741,Iacopo Melio,male,1992-04-28,11,,,Sergio Mattarella nomina Iacopo Melio Cavaliere OMRI.jpg,Iacopo Melio
Q105296748,Daniele Franco,male,1953-06-07,11,,,Daniele Franco 2021 (cropped).jpg,Daniele Franco
Q105320865,Patrizio Bianchi,male,1952-05-28,11,,,Patrizio Bianchi 2018.jpg,Patrizio Bianchi
Q105403414,Giacomo Archiutti,male,1941-07-25,11,,,,
Q1054714,Sergio Chiamparino,male,1948-09-01,11,,,Chiamparino.jpg,Sergio Chiamparino
Q1055104,Pietro Lunardi,male,1939-07-19,11,,,Pietro Lunardi.jpg,Pietro Lunardi
Q1055165,Giuseppe Castiglione,male,1963-10-05,11,,,Giuseppe Castiglione daticamera.jpg,Giuseppe Castiglione (politician)
Q1055183,Carlo Fatuzzo,male,1944-03-14,11,,,Carlo Fatuzzo daticamera 2018.jpg,Carlo Fatuzzo
Q1055202,Lapo Pistelli,male,1964-06-20,11,,,Lapo Pistelli daticamera.jpg,Lapo Pistelli
Q1055212,Demetrio Volcic,male,1931-11-22,11,2021-12-05,11,Demetrio Volcic datisenato.jpg,Demetrio Volcic
Q1055262,Salvatore Tatarella,male,1947-10-11,11,2017-01-28,11,,Salvatore Tatarella
Q1055449,Matteo Salvini,male,1973-03-09,11,,,Matteo Salvini Sept 2021 3 (cropped).jpg,Matteo Salvini
Q1055461,Armando Dionisi,male,1949-10-11,11,,,,Armando Dionisi
Q1055474,Riccardo Ventre,male,1944-06-20,11,,,,Riccardo Ventre
Q105552357,Matteo Micheli,male,1979-07-28,11,,,,
Q1055575,Raffaele Costa,male,1936-09-08,11,,,Raffaele Costa 1992.jpg,Raffaele Costa
Q1055587,Mario Mantovani,male,1950-07-28,11,,,Mario Mantovani datisenato 2013.jpg,Mario Mantovani
Q105620847,Silvana Snider,female,1964-05-15,11,,,,
Q105627129,Luca Attanasio,male,1977-05-23,11,2021-02-22,11,,Luca Attanasio
Q1056330,Franco Giordano,male,1957-08-26,11,,,Franco Giordano Roma 2010.JPG,Franco Giordano
Q1056548,Augusto Rollandin,male,1949-06-13,11,,,Augusto Rollandin.jpg,Augusto Rollandin
Q105672730,Andrea Costa,male,1970-10-14,11,,,"Andrea Costa, Sottosegretario di Stato al Ministero della Salute.jpg",
Q10578186,Claudio Broglia,male,1961-06-28,11,,,Claudio Broglia datisenato 2013.jpg,
Q10579018,Monica Cirinnà,female,1963-02-15,11,,,Monica Cirinnà datisenato 2018.jpg,Monica Cirinnà
Q105799430,Leonardo Tricarico,male,1942-09-09,11,,,,Leonardo Tricarico
Q1058130,Gianfranco Miglio,male,1918-01-11,11,2001-08-10,11,Gianfranco Miglio 1960s.jpg,Gianfranco Miglio
Q105945228,Eva Avossa,female,1952-05-16,11,,,,
Q1060314,Raffaele Fitto,male,1969-08-28,11,,,Welcome speech of Raffaele Fitto on behalf of the European Conservatives and Reformists (ECR) group (48188712901) (cropped).jpg,Raffaele Fitto
Q1060462,Antonio De Poli,male,1960-10-04,11,,,Antonio De Poli datisenato 2018.jpg,Antonio De Poli
Q106095970,Silvestro Terzi,male,1951-05-09,11,,,,
Q106097487,Francesco Formenti,male,1947-01-09,11,2021-03-13,11,,
Q106436510,Andrea Ulmi,male,1957-03-04,11,,,,
Q106436511,Donatella Spadi,female,1959-09-04,11,,,,
Q106437193,Gianni Anselmi,male,1967-06-18,11,,,,
Q106438185,Luciana Bartolini,female,1953-01-11,11,,,,
Q106438236,Cristiano Benucci,male,1975-03-30,11,,,,
Q106446,Laura Garavini,female,1966-07-23,11,,,Laura Garavini datisenato 2018.jpg,
Q106447975,Andrea Fornasiero,male,,,,,Andrea Fornasiero 1.jpg,
Q106641227,Vincenzo Cerulli Irelli,male,1947-03-28,11,,,Vincenzo Cerulli Irelli (1947).jpg,
Q106690741,Umberto Giovine,male,1941-10-16,11,,,,
Q106884076,Daniele Apolloni,male,1961,9,,,Daniele Apolloni2.jpg,
Q107095459,Alessia Ballini,female,1969-06-11,11,2011-02-02,11,,
Q1071031,Paolo Gentiloni,male,1954-11-22,11,,,Paolo Gentiloni EP Parliament (cropped).jpg,Paolo Gentiloni
Q1071053,Cesare Damiano,male,1948-06-15,11,,,Primo piano di Cesare Damiano.jpg,Cesare Damiano
Q1071082,Barbara Pollastrini,female,1947-09-30,11,,,Barbara Maria Simonetta Pollastrini daticamera 2018.jpg,Barbara Pollastrini
Q107147751,Andrea Quartini,male,1960-03-21,11,,,,
Q107149476,Maria Flavia Timbro,female,1980-04-22,11,,,,
