catalog,id,name,relationship,relative,relativename
Italy,Q1041908,Carlo Bo,relative,Q108936371,Vincenzo Bo
Italy,Q1041908,Carlo Bo,spouse,Q3849340,Marise Ferro
Italy,Q1055202,Lapo Pistelli,father,Q3876321,Nicola Pistelli
Italy,Q1055449,Matteo Salvini,spouse,Q29580180,Fabrizia Ieluzzi
Italy,Q1055575,Raffaele Costa,child,Q3725703,Enrico Costa
Italy,Q10579018,Monica Cirinnà,spouse,Q3733432,Esterino Montino
Italy,Q1060314,Raffaele Fitto,father,Q3946056,Salvatore Fitto
Italy,Q1071031,Paolo Gentiloni,relative,Q4013441,Ottorino Gentiloni
Italy,Q1071082,Barbara Pollastrini,spouse,Q3932705,Renato Mannheimer
Italy,Q1071082,Barbara Pollastrini,spouse,Q58036409,Pietro Modiano
Italy,Q109570358,Andrea Gentile,father,Q3619638,Antonio Gentile
Italy,Q1098169,Claudio Scajola,father,Q105711966,Ferdinando Scajola
Italy,Q1098169,Claudio Scajola,mother,Q105715694,Maria Vittoria Truini
Italy,Q1098169,Claudio Scajola,relative,Q105715849,Ferdinando Truini
Italy,Q1098169,Claudio Scajola,sibling,Q105715654,Maria Teresa Scajola
Italy,Q1098169,Claudio Scajola,sibling,Q105715655,Maurizio Scajola
Italy,Q1098169,Claudio Scajola,sibling,Q18812258,Alessandro Scajola
Italy,Q11860,Silvio Berlusconi,child,Q18235147,Luigi Berlusconi
Italy,Q11860,Silvio Berlusconi,child,Q25210469,Eleonora Berlusconi
Italy,Q11860,Silvio Berlusconi,child,Q3634593,Barbara Berlusconi
Italy,Q11860,Silvio Berlusconi,child,Q468797,Marina Berlusconi
Italy,Q11860,Silvio Berlusconi,child,Q940243,Pier Silvio Berlusconi
Italy,Q11860,Silvio Berlusconi,father,Q15291073,Luigi Berlusconi
Italy,Q11860,Silvio Berlusconi,mother,Q15291074,Rosa Bossi
Italy,Q11860,Silvio Berlusconi,partner,Q55281541,Marta Fascina
Italy,Q11860,Silvio Berlusconi,sibling,Q15291085,Maria Antonietta Berlusconi
Italy,Q11860,Silvio Berlusconi,sibling,Q2050307,Paolo Berlusconi
Italy,Q11860,Silvio Berlusconi,spouse,Q15291055,Carla Dall'Oglio
Italy,Q11860,Silvio Berlusconi,spouse,Q268099,Veronica Lario
Italy,Q1220,Giorgio Napolitano,spouse,Q18785847,Clio Bittoni
Italy,Q122345,Ombretta Colli,child,Q3701047,Dalia Gaberščik
Italy,Q122345,Ombretta Colli,spouse,Q1010602,Giorgio Gaber
Italy,Q1224,Carlo Azeglio Ciampi,spouse,Q3080523,Franca Pilla
Italy,Q1225624,Gianni Letta,child,Q16559055,Giampaolo Letta
Italy,Q1225624,Gianni Letta,sibling,Q17285072,Cesare Letta
Italy,Q1225624,Gianni Letta,sibling,Q28922825,Giorgio Letta
Italy,Q1228,Oscar Luigi Scalfaro,child,Q97461162,Marianna Scalfaro
Italy,Q1228,Oscar Luigi Scalfaro,spouse,Q108701087,Maria Inzitari
Italy,Q1230,Francesco Cossiga,child,Q767345,Giuseppe Cossiga
Italy,Q1230,Francesco Cossiga,spouse,Q94666406,Giuseppa Sigurani
Italy,Q1235,Giovanni Leone,child,Q75497034,Gian Carlo Leone
Italy,Q1235,Giovanni Leone,child,Q76254944,Mauro Leone
Italy,Q1235,Giovanni Leone,child,Q76254946,Giulio Leone
Italy,Q1235,Giovanni Leone,child,Q76254948,Paolo Leone
Italy,Q1235,Giovanni Leone,father,Q102066963,Mauro Leone
Italy,Q1235,Giovanni Leone,mother,Q102067047,Maria Gioffredi
Italy,Q1235,Giovanni Leone,sibling,Q101086002,Carlo Leone
Italy,Q1235,Giovanni Leone,spouse,Q69881499,Vittoria Michitto
Italy,Q1246500,Gianrico Carofiglio,sibling,Q5479275,Francesco Carofiglio
Italy,Q12467437,Carlo Calenda,father,Q65127229,Fabio Calenda
Italy,Q12467437,Carlo Calenda,mother,Q449801,Cristina Comencini
Italy,Q12467437,Carlo Calenda,relative,Q3893543,Paola Comencini
Italy,Q12467437,Carlo Calenda,relative,Q457170,Francesca Comencini
Italy,Q12467437,Carlo Calenda,relative,Q53015,Luigi Comencini
Italy,Q1332769,Nicola Zingaretti,sibling,Q1374312,Luca Zingaretti
Italy,Q1379919,Francesco De Martino,child,Q23047393,Guido De Martino
Italy,Q1394411,Ignazio La Russa,father,Q3619074,Antonino La Russa
Italy,Q1394411,Ignazio La Russa,sibling,Q1055437,Romano Maria la Russa
Italy,Q1394411,Ignazio La Russa,sibling,Q4013330,Vincenzo La Russa
Italy,Q1394911,Clemente Mastella,spouse,Q3948159,Sandra Lonardo
Italy,Q1439643,Giovanni Kessler,father,Q993405,Bruno Kessler
Italy,Q1439643,Giovanni Kessler,spouse,Q18325706,Daria de Pretis
Italy,Q1459321,Vittorio Cecchi Gori,father,Q712878,Mario Cecchi Gori
Italy,Q1459321,Vittorio Cecchi Gori,partner,Q1608028,Valeria Marini
Italy,Q1459321,Vittorio Cecchi Gori,partner,Q293117,Maria Grazia Buccella
Italy,Q1459321,Vittorio Cecchi Gori,spouse,Q3937247,Rita Rusić
Italy,Q15074414,Arno Kompatscher,father,Q498919,Andreas Kompatscher
Italy,Q15142811,Maria Burani Procaccini,child,Q64585327,Nicola Procaccini
Italy,Q15143059,Maria Elena Boschi,partner,Q1117917,Giulio Berruti
Italy,Q15143059,Maria Elena Boschi,partner,Q3615550,Andrea Bruno Savelli
Italy,Q151608,Claudio Abbado,child,Q3701853,Daniele Abbado
Italy,Q151608,Claudio Abbado,father,Q1850160,Michelangelo Abbado
Italy,Q151608,Claudio Abbado,sibling,Q1641210,Marcello Abbado
Italy,Q15303869,Patrizia Paoletti Tangheroni,spouse,Q3846513,Marco Tangheroni
Italy,Q15401878,Patrizia Bisinella,partner,Q976712,Flavio Tosi
Italy,Q15535578,Rosanna Scopelliti,father,Q3619125,Antonio Scopelliti
Italy,Q15589948,Sandro Delmastro delle Vedove,child,Q55282045,Andrea Delmastro Delle Vedove
Italy,Q15631879,Stefania Covello,father,Q17490253,Francesco Alberto Covello
Italy,Q15791588,Francesco Scoma,father,Q106686910,Carmelo Scoma
Italy,Q15829777,Marcello Pittella,father,Q16550409,Domenico Pittella
Italy,Q15829777,Marcello Pittella,sibling,Q971234,Gianni Pittella
Italy,Q15931520,Flavia Piccoli Nardelli,father,Q1426951,Flaminio Piccoli
Italy,Q15967959,Cristian Iannuzzi,mother,Q16039360,Ivana Simeoni
Italy,Q15975933,Cosimo Ferri,father,Q3054632,Enrico Ferri
Italy,Q16039360,Ivana Simeoni,child,Q15967959,Cristian Iannuzzi
Italy,Q16525385,Alfredo Bazoli,relative,Q3972369,Stefano Bazoli
Italy,Q16530425,Azzurra Cancelleri,sibling,Q67501575,Giancarlo Cancelleri
Italy,Q16540320,Claudio Borghi,spouse,Q104494995,Giorgia Fantin Borghi
Italy,Q16561995,Gregorio Gitti,father,Q19060501,Tarcisio Gitti
Italy,Q16572359,Lia Quartapelle,father,Q26253787,Luigi Quartapelle Procopio
Italy,Q16572359,Lia Quartapelle,spouse,Q1098092,Claudio Martelli
Italy,Q16576916,Massimiliano Manfredi,sibling,Q45359418,Gaetano Manfredi
Italy,Q1803484,Oskar Peterlini,sibling,Q1580682,Hans Karl Peterlini
Italy,Q185007,Rita Levi-Montalcini,relative,Q3734270,Eugenia Sacerdote de Lustig
Italy,Q185007,Rita Levi-Montalcini,sibling,Q2164235,Gino Levi-Montalcini
Italy,Q185007,Rita Levi-Montalcini,sibling,Q3893578,Paola Levi-Montalcini
Italy,Q18674897,Eugenio Jannelli,father,Q18758645,Gabriele Jannelli
Italy,Q202209,Giuliano Amato,spouse,Q114559586,Diana Vincenzi Amato
Italy,Q2246709,Bobo Craxi,father,Q192818,Bettino Craxi
Italy,Q2246709,Bobo Craxi,sibling,Q390378,Stefania Craxi
Italy,Q2246844,Alfonso Andria,sibling,Q64857343,Marcello Andria
Italy,Q2246855,Paolo Cirino Pomicino,sibling,Q3645695,Bruno Cirino
Italy,Q2247371,Irene Pivetti,relative,Q3609217,Aldo Gabrielli
Italy,Q2247371,Irene Pivetti,sibling,Q4010194,Veronica Pivetti
Italy,Q230046,Gianni Rivera,child,Q14753732,Nicole
Italy,Q230046,Gianni Rivera,child,Q18393856,Gianni
Italy,Q230046,Gianni Rivera,child,Q3666236,Chantal
Italy,Q23047393,Guido De Martino,father,Q1379919,Francesco De Martino
Italy,Q239024,Letizia Moratti,spouse,Q3762696,Gian Marco Moratti
Italy,Q2426702,Vittorio Sgarbi,sibling,Q16268759,Elisabetta Sgarbi
Italy,Q2428130,Thomas Widmann,father,Q1449444,Franz Widmann
Italy,Q2460954,Giorgio La Malfa,father,Q1248333,Ugo La Malfa
Italy,Q248926,Josefa Idem,spouse,Q3778930,Guglielmo Guerrini
Italy,Q255788,Fiamma Nirenstein,mother,Q54811144,Wanda Lattes
Italy,Q266651,Mara Carfagna,spouse,Q3610270,Alessandro Ruben
Italy,Q26805762,Luigi Follieri,father,Q26770222,Mario Follieri
Italy,Q268801,Manuela Di Centa,sibling,Q379569,Giorgio Di Centa
Italy,Q268801,Manuela Di Centa,spouse,Q5427843,Fabio Meraldi
Italy,Q2710513,Haidi Giuliani,child,Q164791,Carlo Giuliani
Italy,Q285543,Alessandra Mussolini,child,Q105268643,Romano Floriani Mussolini
Italy,Q285543,Alessandra Mussolini,father,Q446421,Romano Mussolini
Italy,Q285543,Alessandra Mussolini,mother,Q3847521,Anna Maria Villani Scicolone
Italy,Q285543,Alessandra Mussolini,relative,Q259934,Edda Mussolini
Italy,Q285543,Alessandra Mussolini,relative,Q2665964,Bruno Mussolini
Italy,Q285543,Alessandra Mussolini,relative,Q3617765,Anna Maria Mussolini
Italy,Q285543,Alessandra Mussolini,relative,Q43252,Sophia Loren
Italy,Q285543,Alessandra Mussolini,relative,Q640292,Vittorio Mussolini
Italy,Q285543,Alessandra Mussolini,sibling,Q42759545,Rachele Mussolini
Italy,Q286469,Sergio Pininfarina,child,Q3894381,Paolo Pininfarina
Italy,Q286469,Sergio Pininfarina,child,Q494753,Andrea Pininfarina
Italy,Q286469,Sergio Pininfarina,father,Q551406,Battista Farina
Italy,Q286469,Sergio Pininfarina,relative,Q2040,Giuseppe Farina
Italy,Q294460,Mario Draghi,child,Q105315400,Federica Draghi
Italy,Q294460,Mario Draghi,child,Q107604158,Giacomo Draghi
Italy,Q294460,Mario Draghi,sibling,Q105283563,Andreina Draghi
Italy,Q3080973,Francesco Giro,sibling,Q3293449,Mario Giro
Italy,Q312058,Emilio Colombo,sibling,Q112184698,Pasquale Colombo
Italy,Q319547,Walter Veltroni,father,Q4015575,Vittorio Veltroni
Italy,Q319547,Walter Veltroni,mother,Q15310642,Ivanka Kotnik
Italy,Q319547,Walter Veltroni,relative,Q3678133,Ciril Kotnik
Italy,Q327879,Luigi Berlinguer,sibling,Q3956028,Sergio Berlinguer
Italy,Q3289628,Marcello De Angelis,sibling,Q3870133,Nanni De Angelis
Italy,Q3311251,Michela Marzano,father,Q87400566,Ferruccio Marzano
Italy,Q3311251,Michela Marzano,sibling,Q105128088,Arturo Marzano
Italy,Q3311251,Michela Marzano,spouse,Q3160339,Jacques de Saint Victor
Italy,Q3362638,Paolo Guzzanti,child,Q1050695,Caterina Guzzanti
Italy,Q3362638,Paolo Guzzanti,child,Q1052910,Corrado Guzzanti
Italy,Q3362638,Paolo Guzzanti,child,Q772416,Sabina Guzzanti
Italy,Q340239,Achille Occhetto,spouse,Q3629789,Aureliana Alberici
