catalog,id,name,relationship,relative,relativename
China,Q1006996,Fu Ying,spouse,Q16907516,Hao Shiyuan
China,Q10414618,Peter Wong Man-kong,father,Q9316158,王華生
China,Q10414618,Peter Wong Man-kong,sibling,Q9314718,Ronnie Wong
China,Q1045031,Liu Chuanzhi,child,Q25007174,Liu Qing
China,Q1069897,Cheng Siwei,father,Q11074611,Cheng Shewo
China,Q1069897,Cheng Siwei,sibling,Q15240320,Cheng Youshu
China,Q1069897,Cheng Siwei,sibling,Q15908154,Cheng Zhifan
China,Q1069897,Cheng Siwei,sibling,Q16075610,Cheng Jialing
China,Q1069897,Cheng Siwei,sibling,Q47520139,Lucie Cheng
China,Q11067710,,mother,Q22812876,张稻香
China,Q12117497,Raymond Wu,father,Q28411516,邬志豪
China,Q12117497,Raymond Wu,sibling,Q15925031,鄔顯庭
China,Q1226358,Ding Shisun,spouse,Q15912854,桂琳琳
China,Q15029,Hu Jintao,child,Q262261,Hu Haifeng
China,Q15029,Hu Jintao,child,Q4121018,Hu Haiqing
China,Q15029,Hu Jintao,spouse,Q487095,Liu Yongqing
China,Q15031,Xi Jinping,child,Q8044049,Xi Mingze
China,Q15031,Xi Jinping,father,Q301282,Xi Zhongxun
China,Q15031,Xi Jinping,mother,Q17499761,Qi Xin
China,Q15031,Xi Jinping,relative,Q15901784,Zhang Lanlan
China,Q15031,Xi Jinping,relative,Q8951054,Deng Jiagui
China,Q15031,Xi Jinping,relative,Q9295825,Ke Hua
China,Q15031,Xi Jinping,sibling,Q104837702,Xi Ganping
China,Q15031,Xi Jinping,sibling,Q104837711,Xi Heping
China,Q15031,Xi Jinping,sibling,Q104837712,Xi An'an
China,Q15031,Xi Jinping,sibling,Q104837764,Zhang Yannan
China,Q15031,Xi Jinping,sibling,Q1441290,Qi Qiaoqiao
China,Q15031,Xi Jinping,sibling,Q4119708,Xi Yuanping
China,Q15031,Xi Jinping,sibling,Q48880970,Xi Zhengning
China,Q15031,Xi Jinping,spouse,Q430911,Peng Liyuan
China,Q15031,Xi Jinping,spouse,Q97352031,Ke Lingling
China,Q150903,Gong Li,partner,Q55430,Zhang Yimou
China,Q150903,Gong Li,spouse,Q104326,Jean-Michel Jarre
China,Q150903,Gong Li,spouse,Q28793896,Ooi Hoe Seong
China,Q1592181,He Luli,father,Q8460116,He Siyuan
China,Q15934896,Bu Xiaolin,father,Q8920967,Buhe
