catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
China,President,Xi Jinping,Q15031,2013-03-14,male,1953-06-15,,Xi Jinping 2019 (49060546152) 2.jpg,Xi Jinping
China,Vice President,Wang Qishan,Q18113,2018-03-17,male,1948-07-19,,Wang Qishan in May 2018.jpg,Wang Qishan
China,General Secretary of the Chinese Communist Party,Xi Jinping,Q15031,2012-11-15,male,1953-06-15,,Xi Jinping 2019 (49060546152) 2.jpg,Xi Jinping
China,Premier of the State Council,Li Keqiang,Q18111,2013-03-15,male,1955-07-01,,Li Keqiang (cropped) 2.jpg,Li Keqiang
China,Vice Premier of the State Council,Hu Chunhua,Q1185298,2018-03-19,male,1963-04,,Hu Chunhua (2019-09-05) 2.jpg,Hu Chunhua
China,Vice Premier of the State Council,Sun Chunlan,Q195379,2018-03-19,female,1950-05-24,,Sun Chunlan (22551034609) (cropped).jpg,Sun Chunlan
China,Vice Premier of the State Council,Han Zheng,Q48405,2018-03-19,male,1954-04,,"Cristina Fernández junto a Han Zheng, el alcalde de Shanghai (cropped).jpg",Han Zheng
China,Vice Premier of the State Council,Liu He,Q8294074,2018-03-19,male,1952-01-25,,"Liu He, May 16, 2018.jpg",Liu He (politician)
China,State Councilor,Wang Yong,Q2548285,2013-03,male,1955-12-01,,"Vương Dũng, 2019.jpg",Wang Yong (politician)
China,State Councilor,Zhao Kezhi,Q197445,2018-03-19,male,1953-12,,Zhao Kezhi (cropped).jpg,Zhao Kezhi
China,State Councilor,Wang Yi,Q701801,2018-03-19,male,1953-10-19,,Wang Yi Japan 2019.jpg,Wang Yi (politician)
China,State Councilor,Wei Fenghe,Q7929529,2018-03-19,male,1954-02,,Wei Fenghe 2019 Shangri-La Dialogue.jpg,Wei Fenghe
China,Secretary-General of the State Council,Xiao Jie,Q999251,2018-03-19,male,1957,,Xiao Jie (cropped).jpg,Xiao Jie
China,Minister of Agriculture,Tang Renjian,Q20063077,2020-12,male,1962-08,,Tang Renjian.jpg,Tang Renjian
China,Minister of Civil Affairs,Tang Dengjie,Q47015950,2022-02-28,male,1964,,"Đường Đăng Kiệt, 2017.jpg",Tang Dengjie
China,Minister of Commerce,Wang Wentao,Q8292723,2020-12-26,male,1964-05,,Wang Wentao.jpg,Wang Wentao
China,Minister of Culture,Hu Heping,Q8292447,2020-08-11,male,1962-10,,Hu Heping.jpg,Hu Heping
China,Minister of Ecology and Environment,Huang Runqiu,Q11177950,2020-04-29,male,1963,,,Huang Runqiu
China,Minister of Education,Huai Jinpeng,Q9142144,2021-08-20,male,1962,,Han Zheng (2018-09-18) 01.jpg,Huai Jinpeng
China,Minister of Emergency Management,Wang Xiangxi,Q16906160,2022-07-29,male,1962,,,Wang Xiangxi
China,Minister of Finance,Liu Kun,Q8990322,2018-03-19,male,1956,,Liu Kun 2019.png,Liu Kun
China,Minister of Foreign Affairs,Wang Yi,Q701801,2013-03-17,male,1953-10-19,,Wang Yi Japan 2019.jpg,Wang Yi (politician)
China,Minister of Housing and Urban-Rural Development,Ni Hong,Q97175537,2022-06-25,male,1962-10,,,Ni Hong (politician)
China,Minister of Human Resources and Social Security,Zhou Zuyi,Q19849368,2022-06-25,male,1965-01,,,Zhou Zuyi
China,Minister of Industry and Information Technology,Jin Zhuanglong,Q8291855,2022-07-29,male,1964-03,,,Jin Zhuanglong
China,Minister of Justice,Tang Yijun,Q28409121,2020-04-29,male,1961,,,Tang Yijun
China,Minister of National Defence,Wei Fenghe,Q7929529,2018-03-19,male,1954-02,,Wei Fenghe 2019 Shangri-La Dialogue.jpg,Wei Fenghe
China,Minister in Charge of the National Development and Reform Commission,He Lifeng,Q8291839,2017-02-24,male,1955-02,,He Lifeng (cropped).jpg,He Lifeng
China,Minister in Charge of the National Health Commission,Ma Xiaowei,Q50825955,2018-03-19,male,1959-12,,马晓伟 2020.1.26.jpg,Ma Xiaowei
China,Minister in Charge of the State Ethnic Affairs Commission,Pan Yue,Q329841,2022-06-18,male,1960,,,Pan Yue (politician)
China,Minister of Natural Resources,Wang Guanghua,Q28414360,2022-06-25,male,1963-01,,,Wang Guanghua
China,Minister of Public Security,Wang Xiaohong,Q18109475,2022-06-25,male,1957-07,,Wang Xiaohong.png,Wang Xiaohong
China,Minister of Science and Technology,Wang Zhigang,Q16906030,2018-03-19,male,1957-10-10,,Wang Zhigang.png,Wang Zhigang
China,Minister of State Security,Chen Wenqing,Q8340313,2016-11-07,male,1960-01,,Chen Wenqing Iran.jpeg,Chen Wenqing
China,Minister of Transport,Li Xiaopeng,Q698688,2016-09,male,1959-06-07,,,Li Xiaopeng (politician)
China,Minister of Veterans Affairs,Pei Jinjia,Q22100202,2022-06-25,male,1963,,,Pei Jinjia
China,Minister of Water Resources,Li Guoying,Q8297956,2021-02-28,male,1964-01,,,Li Guoying
China,Auditor General,Hou Kai,Q15939018,2020-06-30,male,1962-04,,,
China,President of the Supreme People's Court,Zhou Qiang,Q198003,2013,male,1960-04-25,,ZhouQiang.jpg,Zhou Qiang
China,Governor of the People's Bank,Yi Gang,Q4743711,2018-03-19,male,1958,,Yi Gang World Economic Forum 2013 (2).jpg,Yi Gang
China,Chief of the Joint Staff,Li Zuocheng,Q8316069,2017-08,male,1953,,China’s Central Military Commission Gen. Li Zuocheng.jpg,Li Zuocheng
