catalog,id,name,relationship,relative,relativename
Bangladesh,Q13058434,Nurjahan Begum,father,Q13059455,Mohammad Nasiruddin
Bangladesh,Q15633746,Rowshan Ershad,child,Q69789768,Saad Ershad
Bangladesh,Q15633746,Rowshan Ershad,spouse,Q461816,Hussain Muhammad Ershad
Bangladesh,Q16148957,Syed Abul Hossain,child,Q23013651,Rubaiyat Hossain
Bangladesh,Q16345704,Nazmul Hasan Papon,father,Q57485,Zillur Rahman
Bangladesh,Q16345704,Nazmul Hasan Papon,mother,Q6099929,Ivy Rahman
Bangladesh,Q165672,Iajuddin Ahmed,spouse,Q25190499,Anwara Begum
Bangladesh,Q20265428,Abu Belal Muhammad Shafiul Huq,sibling,Q19668208,Annisul Huq
Bangladesh,Q20604143,Syed Mohsin Ali,spouse,Q43279499,Syeda Saira Mohsin
Bangladesh,Q20728058,Tarana Halim,spouse,Q4695986,Ahmed Rubel
Bangladesh,Q234814,Khaleda Zia,child,Q4783698,Arafat Rahman
Bangladesh,Q234814,Khaleda Zia,child,Q7686199,Tarique Rahman
Bangladesh,Q234814,Khaleda Zia,spouse,Q198313,Ziaur Rahman
Bangladesh,Q24945807,Fazle Noor Taposh,father,Q7492915,Sheikh Fazlul Haque Mani
Bangladesh,Q24945807,Fazle Noor Taposh,sibling,Q76356826,Sheikh Fazle Shams Parash
Bangladesh,Q26924492,Ismat Ara Sadique,spouse,Q27178697,ASHK Sadek
Bangladesh,Q27063153,Saifuzzaman Chowdhury,father,Q59529889,Akhtaruzzaman Chowdhury Babu
Bangladesh,Q27627669,Aziz Ahmed,sibling,Q105395175,Haris Ahmed
Bangladesh,Q27662532,Abul Hasanat Abdullah,child,Q87113463,Serniabat Sadiq Abdullah
Bangladesh,Q27662589,Sheikh Helal Uddin,child,Q60471418,Sheikh Sharhan Naser Tonmoy
Bangladesh,Q278403,A. Q. M. Badruddoza Chowdhury,child,Q6733938,Mahi B. Chowdhury
Bangladesh,Q27916345,Nazmul Huda,spouse,Q7512323,Sigma Huda
Bangladesh,Q28839619,Simeen Hussain Rimi,father,Q2975772,Tajuddin Ahmad
Bangladesh,Q28839619,Simeen Hussain Rimi,mother,Q15390687,Syeda Zohra Tajuddin
Bangladesh,Q28839619,Simeen Hussain Rimi,sibling,Q7683380,Tanjim Ahmad Sohel Taj
Bangladesh,Q3246667,Abdul Hamid,child,Q59780854,Mr. Rejwan Ahammad Taufiq
Bangladesh,Q3246667,Abdul Hamid,spouse,Q93723234,Rashida Hamid
Bangladesh,Q43279499,Syeda Saira Mohsin,spouse,Q20604143,Syed Mohsin Ali
Bangladesh,Q461816,Hussain Muhammad Ershad,spouse,Q15633746,Rowshan Ershad
Bangladesh,Q52183,Sheikh Hasina,child,Q23762565,Saima Wazed
Bangladesh,Q52183,Sheikh Hasina,child,Q7402629,Sajeeb Wazed
Bangladesh,Q52183,Sheikh Hasina,father,Q191375,Sheikh Mujibur Rahman
Bangladesh,Q52183,Sheikh Hasina,mother,Q18988084,Sheikh Fazilatunnesa Mujib
Bangladesh,Q52183,Sheikh Hasina,sibling,Q16346717,Sheikh Russel
Bangladesh,Q52183,Sheikh Hasina,sibling,Q16346721,Sheikh Rehana
Bangladesh,Q52183,Sheikh Hasina,sibling,Q7492933,Sheikh Jamal
Bangladesh,Q52183,Sheikh Hasina,sibling,Q7492936,Sheikh Kamal
Bangladesh,Q52183,Sheikh Hasina,spouse,Q6712366,M. A. Wazed Miah
Bangladesh,Q55694761,Joya Sengupta,spouse,Q7645405,Suranjit Sengupta
Bangladesh,Q57137802,Md. Rahamat Ali,child,Q85265390,Rumana Ali
Bangladesh,Q57485,Zillur Rahman,child,Q16345704,Nazmul Hasan Papon
Bangladesh,Q57485,Zillur Rahman,spouse,Q6099929,Ivy Rahman
Bangladesh,Q58264,Dipu Moni,father,Q25752728,MA Wadud
Bangladesh,Q59780854,Mr. Rejwan Ahammad Taufiq,father,Q3246667,Abdul Hamid
Bangladesh,Q59780854,Mr. Rejwan Ahammad Taufiq,mother,Q93723234,Rashida Hamid
Bangladesh,Q6400209,Khandaker Mosharraf Hossain,child,Q106769834,Khandakar Masrur Hossain Mitu
Bangladesh,Q6733938,Mahi B. Chowdhury,father,Q278403,A. Q. M. Badruddoza Chowdhury
Bangladesh,Q7294828,Rashed Khan Menon,father,Q4665428,Abdul Jabbar Khan
Bangladesh,Q7294828,Rashed Khan Menon,sibling,Q27460020,Sadek Khan
Bangladesh,Q7403479,Salahuddin Quader Chowdhury,father,Q5439239,Fazlul Qadir Chaudhry
Bangladesh,Q7492919,Sheikh Fazlul Karim Selim,child,Q64010702,Sheikh Fazle Fahim
Bangladesh,Q7645405,Suranjit Sengupta,spouse,Q55694761,Joya Sengupta
Bangladesh,Q8046660,Yafes Osman,father,Q7491268,Shawkat Osman
Bangladesh,Q93723234,Rashida Hamid,child,Q59780854,Mr. Rejwan Ahammad Taufiq
Bangladesh,Q93723234,Rashida Hamid,spouse,Q3246667,Abdul Hamid
