catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Bangladesh,President,Abdul Hamid,Q3246667,2013-03-14,male,1944-01-01,,Abdul Hamid - 2014 (cropped).jpg,Mohammad Abdul Hamid
Bangladesh,Prime Minister,Sheikh Hasina,Q52183,2009-01-06,female,1947-09-28,,Sheikh Hasina in London cropped.jpg,Sheikh Hasina
Bangladesh,Minister of Agriculture,Abdur Razzak,Q16057946,2019-01,male,1950-02-01,,"Dr. Muhammad Abdur Razzaque in New Delhi on February 12, 2011.jpg",Mohammad Abdur Razzaque
Bangladesh,Minister of Chittagong Hill Tracts Affairs,Ushwe Sing,Q26924794,2019-01-07,male,1960-01-10,,,Ushwe Sing
Bangladesh,Minister of Commerce,Tipu Munshi,Q52161621,2019-01,male,1950,,Tipu Munshi (cropped).jpg,Tipu Munshi
Bangladesh,Minister of Education,Dipu Moni,Q58264,2019-01-07,female,1965-12-08,,Dipu Moni February 2013 (8510153398).jpg,Dipu Moni
Bangladesh,"Minister of Environment, Forest and Climate Change",Md. Shahab Uddin,Q55694421,2019-01-07,male,1954,,Md. Shahab Uddin at COP15.jpg,Md. Shahab Uddin
Bangladesh,Minister of Expatriates' Welfare and Overseas Employment,Imran Ahmad,Q28457273,2019-07-13,male,1948,,,Imran Ahmad
Bangladesh,Minister of Finance,Mustafa Kamal,Q6943274,2019-01-07,male,1947-06-15,,Ambassador Earl Miller at ORACLE Office Launching Ceremony (50284221518).jpg,Mustafa Kamal (politician)
Bangladesh,Minister of Fisheries and Livestock,SM Rezaul Karim,Q66141625,2020-02-13,male,1962,,SM Rezaul Karim.png,SM Rezaul Karim
Bangladesh,Minister of Food,Sadhan Chandra Majumder,Q52224610,2019-01-07,male,1950-07-17,,বাবু সাধন চন্দ্র মজুমদার (cropped).jpg,Sadhan Chandra Majumder
Bangladesh,Minister of Foreign Affairs,Abul Kalam Abdul Momen,Q26923392,2019-01-07,male,1947-08-23,,Abulkalam Abdul Momen - 2019 (47512344132) (cropped).jpg,AK Abdul Momen
Bangladesh,Minister of Health and Family Welfare,Zahid Maleque,Q26924748,2019-01-07,male,1959-04-11,,Zahid Maleque.jpg,Zahid Maleque
