catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Myanmar,President,Myint Swe,Q3331362,2021-02-01,male,1951-05-24,,Myint Swe on 30 March 2016.jpg,Myint Swe
Myanmar,President,Win Myint,Q8023642,2021-04-16,male,1951-11-08,,Win Myint 2017 cropped.jpg,Win Myint
Myanmar,Vice-President,Henry Van Thio,Q23034406,2016-03-30,male,1958-08-09,,Henry Van Thio (cropped).jpg,Henry Van Thio
Myanmar,Vice-President,Myint Swe,Q3331362,2016-03-30,male,1951-05-24,,Myint Swe on 30 March 2016.jpg,Myint Swe
Myanmar,Vice-President,Duwa Lashi La,Q106577395,2021-04-16,male,,,,Duwa Lashi La
Myanmar,Chairman of the State Administration Council,Min Aung Hlaing,Q3462649,2021-02-02,male,1956-07-03,,Min Aung Hlaing in June 2017 (cropped).jpg,Min Aung Hlaing
Myanmar,Vice-Chairman of the State Administration Council,Soe Win,Q19702386,2021-02-02,male,1960-03-01,,Soe Win.jpg,Soe Win (general)
Myanmar,Prime Minister,Mahn Win Khaing Than,Q22343041,2021-04-16,male,1952-04-23,,,Mahn Win Khaing Than
Myanmar,Prime Minister,Min Aung Hlaing,Q3462649,2021-08-01,male,1956-07-03,,Min Aung Hlaing in June 2017 (cropped).jpg,Min Aung Hlaing
Myanmar,Deputy Prime Minister,Soe Win,Q19702386,2021-08-01,male,1960-03-01,,Soe Win.jpg,Soe Win (general)
Myanmar,"Minister of Agriculture, Livestock and Irrigation",Tin Htut Oo,Q114268443,2021-02-03,male,1963-02-27,,,
Myanmar,Minister of Border Affairs,Tun Tun Naung,Q111353513,2021-02-01,male,1961,,,Tun Tun Naung
Myanmar,Minister of Commerce,Khin Ma Ma Myo,Q108100380,2021-08-25,female,,,,Khin Ma Ma Myo
Myanmar,Minister of Commerce,Aung Naing Oo,Q105203929,2022-08-19,male,,,,Aung Naing Oo
Myanmar,Minister of Construction,Shwe Lay,Q114849625,2021-02-02,,,,,
Myanmar,Minister of Cooperatives and Rural Development,Hla Moe,Q114849619,2021-06-24,,,,,
Myanmar,Minister of Defence,Mya Tun Oo,Q19718465,2021-02-01,male,1961-05-05,,Mya Tun Oo during a meeting with Alexander Fomin on 17 August (cropped).jpg,Mya Tun Oo
Myanmar,Minister of Defence,U Tin Thit,Q21934500,2021-04-16,male,,,,Yee Mon
Myanmar,Minister of Education,Nyunt Pe,Q108081336,2021-02-16,male,,,,Nyunt Pe
Myanmar,Minister of Education,Zaw Wai Soe,Q59660264,2021-04-16,male,1962,,Dr Zaw Wai Soe.jpg,Zaw Wai Soe
Myanmar,Minister of Electric Power,Thaung Han,Q114849626,2022-05-02,,,,,
Myanmar,Minister of Electricity and Energy,Soe Thura Tun,Q114269088,2021-06-05,male,1970-05-12,,,
Myanmar,Minister of Energy,Myo Myint Oo,Q114849621,2022-08-05,,,,,
Myanmar,Minister of Ethnic Affairs,Saw Tun Aung Myint,Q114849624,2021-02-03,,,,,
Myanmar,Minister of Federal Union Affairs,Lian Hmung Sakhong,Q106608579,2021-04-16,male,,,,Lian Hmung Sakhong
Myanmar,Minister of Finance,Win Shein,Q17070236,2021-02-01,male,1957-07-31,,,Win Shein
Myanmar,Minister of Finance,Tin Tun Naing,Q25619633,2021-04-16,male,1971-01-30,,,Tin Tun Naing
Myanmar,Minister of Foreign Affairs,Wunna Maung Lwin,Q339081,2021-02-01,male,1952-05-30,,U Wunna Maung Lwin.jpg,Wunna Maung Lwin
Myanmar,Minister of Foreign Affairs,Zin Mar Aung,Q17985658,2021-04-16,female,1976-09-14,,Zin Mar Aung.jpg,Zin Mar Aung
Myanmar,Minister of Health,Thet Win Khaing,Q114269410,2021-02-01,male,1980-08-08,,,
Myanmar,Minister of Health,Zaw Wai Soe,Q59660264,2021-04-16,male,1962,,Dr Zaw Wai Soe.jpg,Zaw Wai Soe
Myanmar,Minister of Home Affairs,Soe Htut,Q91866659,2020-02-10,male,1960,,Soe Htut Minister.jpg,Soe Htut
Myanmar,Minister of Home Affairs,Lwin Ko Latt,Q105741482,2021-04-16,male,1976-01-20,,,Lwin Ko Latt
Myanmar,Minister of Hotels and Tourism,Htay Aung,Q20740965,2021-08-05,male,,,,Htay Aung
Myanmar,Minister of Human Rights,Aung Myo Min,Q107598235,2021-05-03,male,,,U Aung Myo Min in 2014.jpg,Aung Myo Min
Myanmar,Minister of Humanitarian Affairs and Disaster Management,Win Myat Aye,Q23386122,2021-04-16,male,1954-06-01,,Win Myat Aye.jpg,Win Myat Aye
Myanmar,Minister of Immigration and Population,Myint Kyaing,Q114837022,2022-08-19,male,,,,Myint Kyaing
Myanmar,Minister of Industry,Charlie Than,Q110192053,2021-05-22,male,,,,Charlie Than
