id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q107285242,Elena Tonnini,female,1979-01-02,11,,,,Elena Tonnini
Q108584119,Giacomo Simoncini,male,1994-11-30,11,,,Giacomo Simoncini 20220310.jpg,Giacomo Simoncini
Q1090389,Gian Marco Marcucci,male,1954-07-25,11,,,,Gian Marco Marcucci
Q110174519,Roberto Ciavatta,male,1976-09-23,11,,,,
Q110174541,Fabio Righi,male,1987,9,,,,
Q110174675,Catia Tomasetti,female,,,,,,
Q1112792,Anna Maria Muccioli,female,1964-08-15,11,,,,Anna Maria Muccioli
Q1353628,Italo Righi,male,1959-06-14,11,,,,Italo Righi
Q15039600,Gian Carlo Capicchioni,male,1956-02-19,11,,,,Gian Carlo Capicchioni
Q15998324,Luca Beccari,male,1974-10-29,11,,,Luca Beccari San Marino (cropped).jpg,Luca Beccari
Q16064803,Gian Carlo Venturini,male,1962-02-25,11,,,Gian Carlo Venturini al Quirinale 2021.jpg,Gian Carlo Venturini
Q16549371,Gian Nicola Berti,male,1960-08-09,11,,,,Gian Nicola Berti
Q167075,Valeria Ciavatta,female,1959-01-16,11,,,Valeria Ciavatta (cropped) (cropped).jpg,Valeria Ciavatta
Q18119638,Guerrino Zanotti,male,1962-10-24,11,,,,Guerrino Zanotti
Q18221867,Claudio Felici,male,1960-03-10,11,,,,
Q19691256,Andrea Belluzzi,male,1968-03-29,11,,,Andrea Belluzzi.jpg,Andrea Belluzzi
Q19691303,Roberto Venturini,male,1960-12-30,11,,,Roberto Venturini.jpg,Roberto Venturini
Q21035121,Nicola Renzi,male,1979-07-18,11,,,Nicola Renzi (cropped).jpg,Nicola Renzi
Q21035139,Lorella Stefanelli,female,1959-02-20,11,,,,Lorella Stefanelli
Q21196994,Massimo Roberto Rossini,male,1945,9,,,,
Q21525768,Clelio Galassi,male,1950-03-02,11,,,,
Q21589792,Fernando Bindi,male,1938,9,,,,
Q2247250,Cesare Gasperoni,male,1944,9,,,,Cesare Gasperoni
