catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Venezuela,President,Nicolás Maduro,Q58132,2013-03-05,male,1962-11-23,,Nicolás Maduro 2022 (cropped).jpeg,Nicolás Maduro
Venezuela,Vice President,Delcy Rodríguez,Q15081116,2018-06-14,female,1969-05-18,,Delcy Rodriguez June 2016 (27571633682) (cropped).jpg,Delcy Rodríguez
Venezuela,Minister of Agriculture,Wilmar Castro Soteldo,Q6167867,2016-01-06,male,,,,
Venezuela,Minister of Commerce,Dheliz Álvarez,Q109671346,2021-10-19,female,,,,
Venezuela,Minister of Communications and Information,Freddy Ñáñez,Q22133019,2020-09-04,male,1976,,DSC0492 2 Freddy Ñáñez retrato de su blog Lucha Almada.jpg,Freddy Ñáñez
Venezuela,Minister of Communities and Social Movements,Jorge Arreaza,Q6623799,2022-02-04,male,1973-10-06,,Jorge Arreaza 01.jpg,Jorge Arreaza
Venezuela,Minister of Corrections,Mirelys Contreras,Q114606668,2020-09-04,,,,,
Venezuela,Minister of Culture,Ernesto Villegas,Q3788643,2017-11-03,male,1970-04,,Ernestowikipedia299.jpg,Ernesto Villegas
Venezuela,Minister of Defence,Vladimir Padrino López,Q19519696,2014-09-03,male,1963-05-30,,Vladimir Padrino López.jpg,Vladimir Padrino López
Venezuela,Minister of Ecological Mining Development,William Serantes Pinto,Q98280254,2021-08-19,male,1964-04-14,,,
Venezuela,Minister of Ecosocialism,Josué Alejandro Lorca,Q114606665,2021-04-22,,,,,
Venezuela,Minister of Education,Yelitze Santaella,Q6169921,2021-08-19,female,1960-08-01,,,
Venezuela,Minister of Electrical Power,Néstor Reverol,Q6047488,2020-10-25,male,1964-10-28,,Nestor Reverol 2018.png,Néstor Reverol
Venezuela,Minister of Finance,Delcy Rodríguez,Q15081116,2020-09-10,female,1969-05-18,,Delcy Rodriguez June 2016 (27571633682) (cropped).jpg,Delcy Rodríguez
Venezuela,Minister of Fisheries and Aquaculture,Juan Carlos Loyo,Q113090321,2022-04-22,male,,,,
Venezuela,Minister of Food,Carlos Leal,Q109017878,2019-04-15,male,1964-04-03,,,
Venezuela,Minister of Foreign Affairs,Carlos Faria,Q113548777,2022-05-17,male,1962-12-11,,2022-09-20 Carlos Rafael Faría Tortosa und Adaljíza Magno (cropped).jpg,
Venezuela,Minister of Ground Transport,Ramón Celestino Velázquez,Q28503444,2022-05-16,male,1972-08-31,,,
Venezuela,Minister of Health,Magaly Gutiérrez Viña,Q114606666,2022-02-09,,,,,
Venezuela,Minister of Housing and Habitat,Ildemaro Moisés Villarroel Arismendi,Q114606664,2017-11-26,,,,,
Venezuela,Minister of Indigenous Peoples,Clara Vidal,Q111208069,2022-02-09,,,,,
Venezuela,Minister of Industries and National Production,Hipólito Abreu,Q107030818,2022-05-16,male,1969-07-12,,,
Venezuela,"Minister of the Interior, Justice and Peace",Remigio Ceballos,Q85383854,2021-08-19,male,1963-05-01,,ALMIRANTE-EN-JEFE-REMIGIO-CEBALLOS-ICHASO-GALA.jpg,Remigio Ceballos
Venezuela,Minister of Labour and Social Security,Francisco Torrealba,Q28503440,2022-05-16,male,,,,
Venezuela,Minister of the Office of the Presidency,Jorge Márquez,Q77892039,2017-10-26,male,1971,,,Jorge Elieser Márquez
Venezuela,Minister of Petroleum,Tareck El Aissami,Q506399,2020-04-27,male,1974-11-12,,Tareck El Aissami Portrait.jpg,Tareck El Aissami
Venezuela,Minister of Planning,Ricardo José Menéndez Prieto,Q6108259,2014-06-17,male,1969-12-07,,Ricardo Menéndez.jpeg,Ricardo Menéndez (politician)
Venezuela,Minister of Public Works,Raúl Alfonso Paredes,Q114605662,2018-06-14,,,,,
Venezuela,Minister of Science and Technology,Gabriela Jiménez,Q106975980,2019-06-06,female,1976,,,Gabriela Jiménez Ramírez
Venezuela,Minister of Tourism,Alí Padrón Paredes,Q114606662,2020-10-25,,,,,
Venezuela,Minister of University Education,Tibisay Lucena,Q6146383,2021-10-19,female,1959-04-26,,TIBISAY LUCENA (16548373134).jpg,Tibisay Lucena
Venezuela,Minister of Urban Agriculture,Greicys Dayamni Barrios,Q114606663,2020-09-04,,,,,
Venezuela,Minister of Water,Rodolfo Marco Torres,Q16301804,2021-09-17,male,1966-09-10,,Rodolfo Marco Torres.png,Rodolfo Marco Torres
Venezuela,Minister of Women and Gender Equality,Diva Guzmán,Q110992142,2022-02-09,female,1986-02-23,,,
Venezuela,Minister of Youth and Sports,Mervin Maldonado,Q109044864,2020-09-04,male,,,,
Venezuela,President of the National Assembly,Jorge Rodríguez,Q3295308,2021-01-05,male,1965-11-09,,Jorge Rodríguez Gómez.jpg,Jorge Rodríguez (Venezuelan politician)
Venezuela,President of the National Assembly,Dinorah Figuera,Q5807461,2023-01-05,female,1961-04-21,,,Dinorah Figuera
