catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Madagascar,President,Andry Rajoelina,Q57363,2019-01-19,male,1974-05-30,,Andry Rajoelina portrait UN.jpg,Andry Rajoelina
Madagascar,Prime Minister,Christian Ntsay,Q54806925,2018-06-06,male,1961-03-27,,Кристиан Нтсай (22-12-2020).jpg,Christian Ntsay
Madagascar,Minister of Agriculture,Harifidy Ramilison,Q114804443,2021-08-15,male,,,,
Madagascar,Minister of Communications,Lalatiana Andriatongarivo Rakotondrazafy,Q114804015,2019-01-24,female,,,,
Madagascar,Minister of Defence,Richard Rakotonirina,Q89408569,2019-01-24,male,1963-04-09,,,
Madagascar,Minister of Economy and Planning,Rindra Hasimbelo Rabarinirinarison,Q114804459,2021-08-15,female,,,,
Madagascar,Minister of Education,Marie Michele Sahondrarimalala,Q114804422,2021-08-15,female,,,,
Madagascar,Minister of Energy and Hydrocarbons,Andry Ramaroson,Q114804398,2021-08-15,male,,,,
Madagascar,"Minister of the Environment, Ecology and Forests",Orléa Vina,Q114804928,2022-03-16,female,,,,
Madagascar,Minister of Fishing,Paubert Mahatante,Q114805049,2022-03-17,male,,,,
Madagascar,Minister of Foreign Affairs,Richard Rakotonirina,Q89408569,2022-10-18,male,1963-04-09,,,
Madagascar,Minister of Handicrafts and Trades,Sophie Ratsiraka,Q114804462,2022-03-17,female,,,,
Madagascar,Minister of Health,Arivelo Zely Randriamanantany,Q114804500,2021-08-15,male,,,,
Madagascar,Minister of Higher Education and Scientific Research,Elia Béatrice Assoumacou,Q110634975,2020-01-29,female,,,,
Madagascar,Minister of Industry,Edgard Razafindravahy,Q44737017,2022-03-16,male,1961-06-25,,,
Madagascar,Minister of the Interior,Justin Tokely,Q114804939,2022-03-16,male,,,,
Madagascar,Minister of Justice,François Rakotozafy,Q114804918,2022-03-16,male,,,,
Madagascar,Minister of Mines and Petroleum,Olivier Rakotomalala,Q114804905,2022-03-16,male,,,,
Madagascar,Minister of Population,Princia Soafilira,Q114804412,2021-08-15,female,,,,
Madagascar,Minister of Posts and Telecommunications,Tahina Razafindramaro,Q114804389,2021-08-15,male,,,,
Madagascar,Minister of Public Security,Rodellys Fanomezantsoa Randrianarison,Q114804206,2020-01-29,male,,,,
Madagascar,Minister of Public Service and Labour,Gisèle Ranampy,Q114804180,2019-01-24,female,,,,
Madagascar,Minister of Public Works and Infrastructure,Jerry Hatrefindrazana,Q114805048,2022-03-17,male,,,,
Madagascar,Minister of Spatial Planning,Pierre Holder Ramaholimasy,Q114805050,2022-03-17,male,,,,
Madagascar,Minister of Technical Education and Vocational Training,Gabriella Vavitsara Rahantanirina,Q114805047,2022-03-17,female,,,,
Madagascar,Minister of Tourism,Joël Randriamandranto,Q114804136,2022-03-17,male,,,,
Madagascar,Minister of Transport,Roland Ranjatoelina,Q114804811,2022-03-16,male,,,,
Madagascar,"Minister of Water, Sanitation and Hygiene",Fidiniavo Ravokatra,Q114804132,2022-03-17,male,,,,
Madagascar,Minister of Youth and Sports,Roberto Tinoka,Q108159215,2022-03-16,male,,,,Roberto Tinoka
Madagascar,"Secretary of State of Defence, responsible for the Gendarmerie",Serge Gellé,Q110231077,2022-03-17,male,1964,,,Serge Gellé
Madagascar,Deputy Minister for Livestock,Dr Raymond,Q114804497,2021-08-15,male,,,,
Madagascar,Deputy Minister for New Towns and Housing,Gérard Andriamnohisoa,Q114804391,2021-08-15,male,,,,
Madagascar,President of the National Assembly,Christine Razanamahasoa,Q22338260,2019-07-16,female,,,,Christine Razanamahasoa
