id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q1000836,Buddhadeb Bhattacharjee,male,1944-03-01,11,,,BuddhadebBabu.jpg,Buddhadeb Bhattacharjee
Q100276686,Kalathil Abdulla,male,1959-02-20,11,,,,
Q100316110,N. D. Appachan,male,1949-05-02,11,,,,N. D. Appachan
Q100320558,Swarup Kumar Das,male,1970-04-11,11,,,Swarup Kumar Das.jpg,Swarup Kumar Das
Q100320657,Bijay Shankar Das,male,1992-05-14,11,,,Bijaya Shankar Das.jpg,
Q101429316,Gaitri Issar Kumar,female,1962-06-20,11,,,"The Vice President, Shri M. Venkaiah Naidu being received by the Deputy Head of Protocol, Belgium, Ms. Francine Chainaye and the Ambassador of India to Belgium, Ms. Gaitri Issar Kumar, on his arrival, in Brussels, Belgium.JPG",Gaitri Issar Kumar
Q102173567,Dipali Biswas,female,1970-08-02,11,,,,Dipali Biswas
Q10218,Rahul Gandhi,male,1970-06-19,11,,,Rahul Gandhi.jpg,Rahul Gandhi
Q104057437,Sunil Kumar,male,1984-07-07,11,,,,Sunil Kumar Kushwaha
Q104510173,Arya Rajendran,female,1999-01-12,11,,,,Arya Rajendran
Q104587931,Partha De,male,1940-01-01,11,,,,Partha De
Q104849366,Ram Singh,male,,,,,,Ram Singh (politician)
Q104862827,Sandeep Singh,male,,,,,Air Marshal Sandeep Singh AOC-in-C South Western Air Command.jpg,Sandeep Singh (air marshal)
Q105446577,Chandra Bhan Singh,male,1900-01-12,11,,,,
Q105507233,Venkatesh Varma,male,1961-10-07,11,,,D. B. Venkatesh Varma (cropped).jpg,
Q105720611,Ram Lal Sharma,male,1973-06-20,11,,,,Ram Lal Sharma
Q1058,Narendra Modi,male,1950-09-17,11,,,"Official portrait of Narendra Modi, 2022 (cropped).jpg",Narendra Modi
Q106238201,Amar Chaudhuri,male,,,,,,
Q106241341,Nirmal Das,male,,,,,,
Q106241802,Debaprasad Roy,male,,,,,,
Q106241848,Sourav Chakraborty,male,,,,,,
Q106243046,Shyamadas Banerjee,male,,,,,,
Q106243127,Amitava Mukhopadhyay,male,,,,,,
Q106244271,Prativa Ranjan Mukherjee,male,,,,,,
Q106255923,Nirode Roy Choudhury,male,,,,,,
Q106255938,Sarmistha Dutta,female,,,,,,
Q106255952,Satyasebi Kar,male,,,,,,
Q106309421,Paresh Chandra Adhikary,male,,,,,,Paresh Chandra Adhikary
Q106309438,Ramesh Roy,male,,,,,,
Q106309612,Haradhan Bauri,male,,,,,,
