id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100326685,Mohcine Jazouli,male,1967-03-10,11,,,MD JAZOULI.jpg,
Q104878589,Hamid Noughou,male,1981,9,,,,
Q105459288,Abderrahim Atmoun,male,1955-04-08,11,,,,
Q108069982,Driss Kachal,male,,,2017-04-11,11,,
Q108544123,Aawatif Hayar,female,,,,,Aawatif hayar 1.jpg,Aawatif Hayar
Q108699304,Nabila Rmili,female,1974-06-05,11,,,"Nabila Rmili, le médecin qui rêve de guérir les maux de la capitale économique.jpg",Nabila Rmili
Q108829155,Ghita Mezzour,female,,7,,,,
Q108839550,Mohamed Sadiki,male,1957,9,,,,Mohamed Sadiki
Q108839644,Younes Sekkouri,male,1981,9,,,Younes-sekkouri.jpg,Younes Sekkouri
Q108842763,Fatim-Zahra Ammor,female,1967,9,,,Fatim-Zahra Ammor.jpg,Fatim-Zahra Ammor
Q108846334,Leila Benali,female,1978,9,,,Leila Benali.jpg,Leila Benali
Q108847159,Mohamed Abdeljalil,male,1968-08,10,,,Mohamed Abdeljalil.jpg,Mohamed Abdeljalil
Q108880781,Naam Miyara,male,1968,9,,,,
Q108909080,Ryad Mezzour,male,1971,9,,,,Ryad Mezzour
Q109122839,Mohamed Faraj Doukkali,male,1937,9,2021,9,,
Q11956778,Abdellatif Jouahri,male,1939-06-10,11,,,عبد اللطيف الجواهري.jpg,Abdellatif Jouahri
Q12183734,Abouzaid El Mokrie El Idrissi,male,1960,9,,,"Abouzaid El Mokrie El Idrissi, Atawhid wa Islah Temara - Apr 5, 2019.jpg",
Q12251549,Yassine Ahajjam,male,1978-12-18,11,,,,
Q1393978,Mohamed El Ouafa,male,1948,9,2020-12-27,11,Mohamed Louafa (cropped).jpg,Mohamed El Ouafa
Q14125712,Omar Zniber,male,1956-09-02,11,,,Ambassadors’ Roundtable on Investing in the SDGs (44652223685).jpg,
Q16010718,Oumama Aouad Lahrech,female,1951-04-28,11,,,Oumama Aouad Lahrech.jpg,
Q16145515,Aziz Mekouar,male,1950-11-13,11,,,Aziz Mekouar.jpg,Aziz Mekouar
Q16145934,Najib Zerouali Ouariti,male,1950-05-15,11,,,,Najib Zerouali Ouariti
