catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
South Africa,President,Thabo Mbeki,Q101547,1999-06-14,2008-09-24,male,1942-06-18,,SthAfrica.ThaboMbeki.01.jpg,Thabo Mbeki
South Africa,President,Ivy Matsepe-Casaburri,Q467838,2005-09-14,2005-09-18,female,1937-09-18,2009-04-06,,Ivy Matsepe-Casaburri
South Africa,President,Kgalema Motlanthe,Q152327,2008-09-25,2009-05-09,male,1949-07-19,,"Kgalema Motlanthe, 12th AU Summit, 090202-N-0506A-140.jpg",Kgalema Motlanthe
South Africa,President,Ivy Matsepe-Casaburri,Q467838,2008-09-25,2008-09-25,female,1937-09-18,2009-04-06,,Ivy Matsepe-Casaburri
South Africa,President,Jacob Zuma,Q57282,2009-05-09,2018-02-14,male,1942-04-12,,Russian President Vladimir Putin alongside South African President Jacob Zuma (cropped).jpg,Jacob Zuma
South Africa,President,Matamela Cyril Ramaphosa,Q1148669,2018-02-15,,male,1952-11-17,,"Mr. Houlin Zhao, ITU Secretary-General with H. E. Mr. Cyril Ramaphosa, President, South Africa (cropped).jpg",Cyril Ramaphosa
South Africa,Deputy President,Phumzile Mlambo-Ngcuka,Q540935,2005-06-22,2008-09-23,female,1955-11-03,,Phumzile Mlambo-Ngcuka 2014.jpg,Phumzile Mlambo-Ngcuka
South Africa,Deputy President,Baleka Mbete,Q804894,2008-09-25,2009-05-09,female,1949-09-24,,Baleka Mbete.jpg,Baleka Mbete
South Africa,Deputy President,Kgalema Motlanthe,Q152327,2009-05-09,2014-05-26,male,1949-07-19,,"Kgalema Motlanthe, 12th AU Summit, 090202-N-0506A-140.jpg",Kgalema Motlanthe
South Africa,Deputy President,Matamela Cyril Ramaphosa,Q1148669,2014-05-26,2018-02-15,male,1952-11-17,,"Mr. Houlin Zhao, ITU Secretary-General with H. E. Mr. Cyril Ramaphosa, President, South Africa (cropped).jpg",Cyril Ramaphosa
South Africa,Deputy President,David Mabuza,Q1174142,2018-02-27,,male,1960-08-25,,David Mabuza.png,David Mabuza
South Africa,"Minister of Agriculture, Land Reform and Rural Development",Thoko Didiza,Q7786663,2019-05-30,,female,1965-06-02,,Minister Thoko Didiza.png,Thoko Didiza
South Africa,"Minister of Agriculture, Forestry and Fisheries",Thoko Didiza,Q7786663,1999-06-17,2006-05-22,female,1965-06-02,,Minister Thoko Didiza.png,Thoko Didiza
South Africa,"Minister of Agriculture, Forestry and Fisheries",Lulama Xingwana,Q6702772,2006,2009,female,1955-09-25,,Lulu Xingwana 2013 crop.jpg,Lulama Xingwana
South Africa,"Minister of Agriculture, Forestry and Fisheries",Tina Joemat-Peterson,Q4956754,2009-05-09,2014-05-24,female,1963-12-18,,Tina Joemat-Peterson.png,Tina Joemat-Pettersson
South Africa,"Minister of Agriculture, Forestry and Fisheries",Senzeni Zokwana,Q17388948,2014-05-26,2019-05-29,male,,,Senzeni Zokwana 20181017-TFAA-LSC-0053 (31518419668).jpg,Senzeni Zokwana
South Africa,Minister of Arts and Culture,Nathi Mthethwa,Q1966829,2014-05-25,2019-05-30,male,1967-01-23,,Nkosinathi Mthethwa (43752407695) (cropped).jpg,Nathi Mthethwa
South Africa,Minister of Communications,Roy Padayachie,Q7373242,2010-11-01,2011-10-24,male,1950-05-01,2012-05-05,,Roy Padayachie
South Africa,Minister of Communications,Ayanda Dlodlo,Q28839897,2017-03-31,2017-10-17,female,1963-05-22,,Minister Ayanda Dlodlo.png,Ayanda Dlodlo
South Africa,Minister of Communications,Mmamoloko Kubayi,Q16746680,2017-10-17,2018-02-26,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of Communications,Nomvula Mokonyane,Q7048706,2018-02-28,2018-11-22,female,1963-06-28,,Nomvula Paula Mokonyane (cropped).jpg,Nomvula Mokonyane
South Africa,Minister of Communications,Stella Ndabeni-Abrahams,Q28086074,2018-11-22,2021-08-05,female,1978-06-30,,Stella Tembisa Ndabeni Abrahams (cropped).jpg,Stella Ndabeni-Abrahams
South Africa,Minister of Communications,Khumbudzo Ntshavheni,Q64399456,2021-08-05,,female,1977-01-30,,,Khumbudzo Ntshavheni
South Africa,Minister of Cooperative Governance and Traditional Affairs,Pravin Gordhan,Q561279,2014-05-25,2015-12-14,male,1949-04-12,,Pravin Gordhan - World Economic Forum Annual Meeting 2012.jpg,Pravin Gordhan
South Africa,Minister of Cooperative Governance and Traditional Affairs,Nkosazana Dlamini-Zuma,Q150276,2019-05-30,,female,1949-01-27,,Nkosazana Dlamini-Zuma 2009.jpg,Nkosazana Dlamini-Zuma
South Africa,Minister of Defence and Military Veterans,Lindiwe Sisulu,Q3241428,2009-05-10,2012-06-12,female,1954-05-10,,Lindiwe Sisulu in New York - 2018 (44058077895) (cropped).jpg,Lindiwe Sisulu
South Africa,Minister of Defence,Mosiuoa Lekota,Q982259,1999-06-26,2008-09-25,male,1948-08-13,,"Mosiuoa Lekota, 000215-D-9880W-112 detail.jpg",Mosiuoa Lekota
South Africa,Minister of Defence,Charles Nqakula,Q5081288,2008-09-25,2009-04-21,male,1942-09-13,,,Charles Nqakula
South Africa,Minister of Defence,Thandi Modise,Q1625605,2021-08-06,,female,1959-12-25,,Spotkanie premier Beaty Szydło z Thandi Modise (cropped).jpg,Thandi Modise
South Africa,Minister of Education,Naledi Pandor,Q11043304,2004-05-12,2009-05-10,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Education,Angie Motshekga,Q4763221,2009-05-11,,female,1955-06-19,,Minister Angie Motshekga.jpg,Angie Motshekga
South Africa,Minister of Employment and Labour,Thulas Nxesi,Q16193273,2019-05-30,,male,1959-01-01,,Minister Thulas Nxesi.png,Thulas Nxesi
South Africa,Minister of Energy,Tina Joemat-Peterson,Q4956754,2014-05-25,2017-03-31,female,1963-12-18,,Tina Joemat-Peterson.png,Tina Joemat-Pettersson
South Africa,Minister of Energy,Mmamoloko Kubayi,Q16746680,2017-03-31,2017-10-17,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of Energy,Jeff Radebe,Q1686353,2018-02-26,2019-05-30,male,1953-02-18,,JeffRadebe.jpg,Jeff Radebe
South Africa,"Minister of Environment, Forestry and Fisheries",Edna Molewa,Q5340080,2010-10-31,2014-05-25,female,1957-03-23,2018-09-22,Edna Molewa.jpg,Edna Molewa
South Africa,"Minister of Environment, Forestry and Fisheries",Nomvula Mokonyane,Q7048706,2018-11-22,2019-05-29,female,1963-06-28,,Nomvula Paula Mokonyane (cropped).jpg,Nomvula Mokonyane
South Africa,"Minister of Environment, Forestry and Fisheries",Barbara Creecy,Q64711336,2019-05-30,,female,1958-06-17,,Barbara Creecy.jpg,Barbara Creecy
South Africa,Minister of Finance,Nhlanhla Nene,Q7023365,2014-05-26,2015-12-09,male,1958-12-05,,,Nhlanhla Nene
South Africa,Minister of Finance,David van Rooyen,Q21694330,2015-12-09,2015-12-13,male,1968-11-20,,,Des van Rooyen
South Africa,Minister of Finance,Pravin Gordhan,Q561279,2015-12-13,2017-03-31,male,1949-04-12,,Pravin Gordhan - World Economic Forum Annual Meeting 2012.jpg,Pravin Gordhan
South Africa,Minister of Finance,Malusi Gigaba,Q1887900,2017-03-31,2018-02-27,male,1971-08-30,,Malusi Gigaba.jpg,Malusi Gigaba
South Africa,Minister of Finance,Tito Mboweni,Q7810182,2018-10-09,2021-08-05,male,1959-03-16,,Tito Mboweni - New Champions - World Economic Forum on Africa 2011.jpg,Tito Mboweni
South Africa,Minister of Finance,Enoch Godongwana,Q16746658,2021-08-05,,male,1957-06-09,,,Enoch Godongwana
South Africa,Minister of Health,Manto Tshabalala-Msimang,Q460644,1999-06-14,2008-09-25,female,1940-10-09,2009-12-16,"The Minister of Health of the Republic of South Africa Dr. (Mrs.) Tshabala Msimange calls on the Union Minister for Health and Family Welfare Smt. Sushma Swaraj in New Delhi on March 3, 2004.jpg",Manto Tshabalala-Msimang
South Africa,Minister of Health,Barbara Hogan,Q2883966,2008-09-25,2009-05-10,female,1952-02-28,,"Minister Barbara Hogan in New Delhi, June 2010.jpg",Barbara Hogan
South Africa,Minister of Health,Aaron Motsoaledi,Q302359,2009-05-11,2019-05-29,male,1958-08-07,,"Dr Pakishe Aaron Motsoaledi, Minister of Health, South Africa.jpg",Aaron Motsoaledi
South Africa,Minister of Health,Zweli Mkhize,Q243833,2019-05-30,2021-08-05,male,1956-02-02,,Zweli Mkhize Willowfontein and Muzi Thusi School visit.jpg,Zweli Mkhize
South Africa,Minister of Health,Mmamoloko Kubayi,Q16746680,2021-06-09,2021-08-05,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of Health,Joseph Phaahla,Q47530048,2021-08-05,,male,1957-01-11,,,Joe Phaahla
South Africa,Minister of Higher Education and Training,Blade Nzimande,Q16765311,2009-05-11,2017-10-17,male,1958-04-14,,Blade Nzimande - Unisa Roundtable.jpg,Blade Nzimande
South Africa,Minister of Higher Education and Training,Naledi Pandor,Q11043304,2018-02-28,2019-05-29,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Higher Education and Training,Blade Nzimande,Q16765311,2019-05-30,,male,1958-04-14,,Blade Nzimande - Unisa Roundtable.jpg,Blade Nzimande
South Africa,Minister of Home Affairs,Nkosazana Dlamini-Zuma,Q150276,2009-05-10,2012-10-03,female,1949-01-27,,Nkosazana Dlamini-Zuma 2009.jpg,Nkosazana Dlamini-Zuma
South Africa,Minister of Home Affairs,Naledi Pandor,Q11043304,2012-10-04,2014-05-25,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Home Affairs,Malusi Gigaba,Q1887900,2014-05-25,2017-03-31,male,1971-08-30,,Malusi Gigaba.jpg,Malusi Gigaba
South Africa,Minister of Home Affairs,Ayanda Dlodlo,Q28839897,2017-10-17,2018-02-28,female,1963-05-22,,Minister Ayanda Dlodlo.png,Ayanda Dlodlo
South Africa,Minister of Home Affairs,Malusi Gigaba,Q1887900,2018-02-27,2018-11-13,male,1971-08-30,,Malusi Gigaba.jpg,Malusi Gigaba
South Africa,Minister of Home Affairs,Blade Nzimande,Q16765311,2018-11-13,2018-11-22,male,1958-04-14,,Blade Nzimande - Unisa Roundtable.jpg,Blade Nzimande
South Africa,Minister of Home Affairs,Siyabonga Cwele,Q2290959,2018-11-22,2019-05-29,male,1958-09-03,,Siyabonga Cyprian Cwele - 2018 (cropped).jpg,Siyabonga Cwele
South Africa,Minister of Home Affairs,Aaron Motsoaledi,Q302359,2019-05-30,,male,1958-08-07,,"Dr Pakishe Aaron Motsoaledi, Minister of Health, South Africa.jpg",Aaron Motsoaledi
South Africa,Minister of Human Settlements,Nomaindia Mfeketo,Q1632021,2018,2019,female,1952-06-02,,,Nomaindia Mfeketo
South Africa,Minister of Human Settlements,Lindiwe Sisulu,Q3241428,2019-05-30,2021-08-05,female,1954-05-10,,Lindiwe Sisulu in New York - 2018 (44058077895) (cropped).jpg,Lindiwe Sisulu
South Africa,Minister of Human Settlements,Mmamoloko Kubayi,Q16746680,2021-08-05,,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of International Relations and Cooperation,Nkosazana Dlamini-Zuma,Q150276,1999-06-14,2009-05-10,female,1949-01-27,,Nkosazana Dlamini-Zuma 2009.jpg,Nkosazana Dlamini-Zuma
South Africa,Minister of International Relations and Cooperation,Maite Nkoana-Mashabane,Q58160,2009-05-10,2018-02-26,female,1963-09-30,,South African Foreign Minister Nkoana-Mashabane (cropped).jpg,Maite Nkoana-Mashabane
South Africa,Minister of International Relations and Cooperation,Lindiwe Sisulu,Q3241428,2018-02-27,2019-05-29,female,1954-05-10,,Lindiwe Sisulu in New York - 2018 (44058077895) (cropped).jpg,Lindiwe Sisulu
South Africa,Minister of International Relations and Cooperation,Naledi Pandor,Q11043304,2019-05-30,,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Justice and Constitutional Development,Jeff Radebe,Q1686353,2009-05-11,2014-05-25,male,1953-02-18,,JeffRadebe.jpg,Jeff Radebe
South Africa,Minister of Justice and Constitutional Development,Michael Masutha,Q20774316,2014-05-26,2019-05-30,male,1965,,,Michael Masutha
South Africa,Minister of Justice and Constitutional Development,Ronald Lamola,Q1718291,2019-05-30,,male,1983-11-21,,Ronald Lamola (cropped).jpg,Ronald Lamola
South Africa,Minister of Labour,Mildred Oliphant,Q16765319,2010-11-01,2019-05-29,female,,,Mildred Oliphant - 2016 (cropped).jpg,Mildred Oliphant
South Africa,Minister of Mineral Resources,Susan Shabangu,Q7648369,2009-05-11,2014-05-25,female,1956-02-28,,"Foreign Minister Bob Carr with South Africa's Mining Minister Susan Shibango, 2012. Photo- AusAID (10695929445).jpg",Susan Shabangu
South Africa,Minister of Mineral Resources,Gwede Mantashe,Q975366,2018-02-27,,male,1955-06-21,,Gwede Mantashe in 2019.png,Gwede Mantashe
South Africa,Minister of Police,Charles Nqakula,Q5081288,2002-05-07,2008-09-25,male,1942-09-13,,,Charles Nqakula
South Africa,Minister of Police,Nathi Mthethwa,Q1966829,2008-09-25,2009-05-10,male,1967-01-23,,Nkosinathi Mthethwa (43752407695) (cropped).jpg,Nathi Mthethwa
South Africa,Minister of Police,Nathi Mthethwa,Q1966829,2009-05-10,2014-05-25,male,1967-01-23,,Nkosinathi Mthethwa (43752407695) (cropped).jpg,Nathi Mthethwa
South Africa,Minister of Police,Fikile Mbalula,Q1412305,2017-03-31,2018-02-26,male,1971-04-01,,Fikile Mbalula.png,Fikile Mbalula
South Africa,Minister of Police,Bheki Cele,Q4901661,2018-02-26,,male,1952-04-22,,Bheki Cele at press conference on crime at World Cup 2010-06-29 1.jpg,Bheki Cele
South Africa,Minister in the Presidency,Jeff Radebe,Q1686353,2014-05-01,2018-02-01,male,1953-02-18,,JeffRadebe.jpg,Jeff Radebe
South Africa,Minister in the Presidency,Nkosazana Dlamini-Zuma,Q150276,2018-02-28,2019-05-29,female,1949-01-27,,Nkosazana Dlamini-Zuma 2009.jpg,Nkosazana Dlamini-Zuma
South Africa,Minister in the Presidency,Jackson Mthembu,Q6117269,2019-05-30,2021-01-21,male,1958-06-05,2021-01-21,,Jackson Mthembu
South Africa,Minister in the Presidency,Khumbudzo Ntshavheni,Q64399456,2021-01-28,2021-08-05,female,1977-01-30,,,Khumbudzo Ntshavheni
South Africa,Minister in the Presidency,Mondli Gungubele,Q16746664,2021-08-06,,male,1957-02-01,,Mondli Gungubele.jpg,Mondli Gungubele
South Africa,Minister of Public Enterprises,Jeff Radebe,Q1686353,1999-06-17,2004-04-28,male,1953-02-18,,JeffRadebe.jpg,Jeff Radebe
South Africa,Minister of Public Enterprises,Malusi Gigaba,Q1887900,2010-11-01,2014-05-25,male,1971-08-30,,Malusi Gigaba.jpg,Malusi Gigaba
South Africa,Minister of Public Enterprises,Pravin Gordhan,Q561279,2018-02-28,,male,1949-04-12,,Pravin Gordhan - World Economic Forum Annual Meeting 2012.jpg,Pravin Gordhan
South Africa,Minister of Public Service and Administration,Roy Padayachie,Q7373242,2011-10-24,2012-05-05,male,1950-05-01,2012-05-05,,Roy Padayachie
South Africa,Minister of Public Service and Administration,Lindiwe Sisulu,Q3241428,2012-06-12,2014-05-25,female,1954-05-10,,Lindiwe Sisulu in New York - 2018 (44058077895) (cropped).jpg,Lindiwe Sisulu
South Africa,Minister of Public Service and Administration,Senzo Mchunu,Q16192838,2019-05-30,2021-08-05,male,1958-04-21,,,Senzo Mchunu
South Africa,Minister of Public Service and Administration,Ayanda Dlodlo,Q28839897,2020-08-05,2022-04-04,female,1963-05-22,,Minister Ayanda Dlodlo.png,Ayanda Dlodlo
South Africa,Minister of Public Service and Administration,Thulas Nxesi,Q16193273,2022-04-04,,male,1959-01-01,,Minister Thulas Nxesi.png,Thulas Nxesi
South Africa,Minister of Public Works,Thoko Didiza,Q7786663,2006-05-22,2008-09-25,female,1965-06-02,,Minister Thoko Didiza.png,Thoko Didiza
South Africa,Minister of Public Works,Thulas Nxesi,Q16193273,2011-10-24,2017-03-31,male,1959-01-01,,Minister Thulas Nxesi.png,Thulas Nxesi
South Africa,Minister of Public Works,Patricia de Lille,Q445654,2019-05-30,,female,1951-02-17,,Patricia de Lille.jpg,Patricia de Lille
South Africa,Minister of Science and Technology,Naledi Pandor,Q11043304,2009-05-10,2012-10-04,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Science and Technology,Derek Hanekom,Q3023722,2012-10-04,2014-05-25,male,1953-01-13,,Derek Hanekom.JPG,Derek Hanekom
South Africa,Minister of Science and Technology,Naledi Pandor,Q11043304,2014-05-25,2018-02-28,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Science and Technology,Mmamoloko Kubayi,Q16746680,2018-02-27,2019-05-29,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of Small Business Development,Lindiwe Zulu,Q20982109,2014-05-25,2019-05-29,female,1958-04-21,,Lindiwe Daphney Zulu Forum Session - High Level Panel Discussion.jpg,Lindiwe Zulu
South Africa,Minister of Small Business Development,Khumbudzo Ntshavheni,Q64399456,2019-05-30,2021-08-04,female,1977-01-30,,,Khumbudzo Ntshavheni
South Africa,Minister of Small Business Development,Stella Ndabeni-Abrahams,Q28086074,2021-08-05,,female,1978-06-30,,Stella Tembisa Ndabeni Abrahams (cropped).jpg,Stella Ndabeni-Abrahams
South Africa,Minister of Social Development,Zola Skweyiya,Q8073542,1999,2009,male,1942-04-14,2018-04-11,Zola Skweyiya.jpg,Zola Skweyiya
South Africa,Minister of Social Development,Edna Molewa,Q5340080,2009-05-11,2010-10-31,female,1957-03-23,2018-09-22,Edna Molewa.jpg,Edna Molewa
South Africa,Minister of Social Development,Bathabile Dlamini,Q4868980,2010-11-01,2018-02-27,female,1968-09-10,,"Manmohan Singh and his wife Smt. Gursharan Kaur being received by the Minister for Social Justice, South Africa, Ms. Bathabile Dlamini, on their arrival at Waterkloof Air Force Base, Pretoria for the 5th IBSA Summit.jpg",Bathabile Dlamini
South Africa,Minister of Social Development,Susan Shabangu,Q7648369,2018-02-26,2019-05-29,female,1956-02-28,,"Foreign Minister Bob Carr with South Africa's Mining Minister Susan Shibango, 2012. Photo- AusAID (10695929445).jpg",Susan Shabangu
South Africa,Minister of Social Development,Lindiwe Zulu,Q20982109,2019-05-30,,female,1958-04-21,,Lindiwe Daphney Zulu Forum Session - High Level Panel Discussion.jpg,Lindiwe Zulu
South Africa,Minister of Sport and Recreation,Fikile Mbalula,Q1412305,2010-11-01,2017-03-31,male,1971-04-01,,Fikile Mbalula.png,Fikile Mbalula
South Africa,Minister of Sport and Recreation,Thulas Nxesi,Q16193273,2017-03-31,2018-02-28,male,1959-01-01,,Minister Thulas Nxesi.png,Thulas Nxesi
South Africa,Minister of Sport and Recreation,Tokozile Xasa,Q33870385,2018-02-26,2019-05-29,female,1965-04-28,,,Tokozile Xasa
South Africa,Minister of Sport and Recreation,Nathi Mthethwa,Q1966829,2019-05-30,,male,1967-01-23,,Nkosinathi Mthethwa (43752407695) (cropped).jpg,Nathi Mthethwa
South Africa,Minister of State Security,Siyabonga Cwele,Q2290959,2008-09-25,2009-05-10,male,1958-09-03,,Siyabonga Cyprian Cwele - 2018 (cropped).jpg,Siyabonga Cwele
South Africa,Minister of State Security,Siyabonga Cwele,Q2290959,2009-05-11,2014-05-25,male,1958-09-03,,Siyabonga Cyprian Cwele - 2018 (cropped).jpg,Siyabonga Cwele
South Africa,Minister of State Security,Ayanda Dlodlo,Q28839897,2019-05-30,2021-08-05,female,1963-05-22,,Minister Ayanda Dlodlo.png,Ayanda Dlodlo
South Africa,Minister of Tourism,Derek Hanekom,Q3023722,2014-05-25,2017-03-30,male,1953-01-13,,Derek Hanekom.JPG,Derek Hanekom
South Africa,Minister of Tourism,Tokozile Xasa,Q33870385,2017-03-31,2018-02-28,female,1965-04-28,,,Tokozile Xasa
South Africa,Minister of Tourism,Mmamoloko Kubayi,Q16746680,2019-05-30,2021-08-05,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of Tourism,Lindiwe Sisulu,Q3241428,2021-08-05,,female,1954-05-10,,Lindiwe Sisulu in New York - 2018 (44058077895) (cropped).jpg,Lindiwe Sisulu
South Africa,Minister of Trade and Industry,Rob Davies,Q1450938,2009-05-11,2019-05-29,male,1948-05-12,,Rob Davies - World Economic Forum on Africa 2012.jpg,Rob Davies (politician)
South Africa,Minister of Trade and Industry,Ebrahim Patel,Q5331984,2019-05-29,,male,1962,,Ebrahim Patel - World Economic Forum on Africa 2011.jpg,Ebrahim Patel
South Africa,Minister of Transport,Jeff Radebe,Q1686353,2004-04-29,2009-05-10,male,1953-02-18,,JeffRadebe.jpg,Jeff Radebe
South Africa,Minister of Transport,Blade Nzimande,Q16765311,2018-02-28,2019-05-29,male,1958-04-14,,Blade Nzimande - Unisa Roundtable.jpg,Blade Nzimande
South Africa,Minister of Transport,Fikile Mbalula,Q1412305,2019-05-30,,male,1971-04-01,,Fikile Mbalula.png,Fikile Mbalula
South Africa,Minister of Water and Sanitation,Nomvula Mokonyane,Q7048706,2014-05-26,2018-01-28,female,1963-06-28,,Nomvula Paula Mokonyane (cropped).jpg,Nomvula Mokonyane
South Africa,Minister of Water and Sanitation,Gugile Nkwinti,Q16765235,2018-02-26,2019-05-29,male,1948-12-18,,,Gugile Nkwinti
South Africa,Minister of Water and Sanitation,Senzo Mchunu,Q16192838,2021-08-05,,male,1958-04-21,,,Senzo Mchunu
South Africa,Minister of Women in the Presidency,Susan Shabangu,Q7648369,2014-06-03,2018-02-28,female,1956-02-28,,"Foreign Minister Bob Carr with South Africa's Mining Minister Susan Shibango, 2012. Photo- AusAID (10695929445).jpg",Susan Shabangu
South Africa,Minister of Women in the Presidency,Bathabile Dlamini,Q4868980,2018-02-27,2019-05-29,female,1968-09-10,,"Manmohan Singh and his wife Smt. Gursharan Kaur being received by the Minister for Social Justice, South Africa, Ms. Bathabile Dlamini, on their arrival at Waterkloof Air Force Base, Pretoria for the 5th IBSA Summit.jpg",Bathabile Dlamini
South Africa,Minister of Women in the Presidency,Maite Nkoana-Mashabane,Q58160,2019-05-30,,female,1963-09-30,,South African Foreign Minister Nkoana-Mashabane (cropped).jpg,Maite Nkoana-Mashabane
South Africa,Speaker of the National Assembly,Baleka Mbete,Q804894,2004-07-13,2008-09-25,female,1949-09-24,,Baleka Mbete.jpg,Baleka Mbete
South Africa,Speaker of the National Assembly,Baleka Mbete,Q804894,2014-05-21,2019-05-22,female,1949-09-24,,Baleka Mbete.jpg,Baleka Mbete
South Africa,Speaker of the National Assembly,Thandi Modise,Q1625605,2019-05-22,2021-08-05,female,1959-12-25,,Spotkanie premier Beaty Szydło z Thandi Modise (cropped).jpg,Thandi Modise
South Africa,Speaker of the National Assembly,Nosiviwe Mapisa-Nqakula,Q510746,2021-08-09,,female,1956-11-13,,"Nosiviwe Mapisa-Nqakula at the Pentagon Sept. 12, 2012.jpg",Nosiviwe Mapisa-Nqakula
South Africa,Chief Justice,Ismail Mahomed,Q6084777,1998,2000,male,1931-07-25,2000-06-17,,Ismail Mahomed
South Africa,Chief Justice,Arthur Chaskalson,Q4777178,2001-11,2005-06,male,1931-11-24,2012-12-01,,Arthur Chaskalson
South Africa,Chief Justice,Pius Langa,Q7199595,2005-06,2009-10,male,1939-03-25,2013-07-24,,Pius Langa
South Africa,Chief Justice,Sandile Ngcobo,Q7416361,2009-10-12,2011-08-12,male,1953-03-01,,,Sandile Ngcobo
South Africa,Chief Justice,Mogoeng Mogoeng,Q6890661,2011-09-08,2021-10-11,male,1961-01-14,,Moseneke.jpg,Mogoeng Mogoeng
South Africa,Chief Justice,Dikgang Moseneke,Q5276523,2013-11-04,2014-03-31,male,1947-12-20,,Moseneke.jpg,Dikgang Moseneke
South Africa,Chief Justice,Raymond Zondo,Q7299252,2021-10-11,2022-04-01,male,1960-05-04,,Raymond Zondo.png,Ray Zondo
South Africa,Chief Justice,Raymond Zondo,Q7299252,2022-04-01,,male,1960-05-04,,Raymond Zondo.png,Ray Zondo
South Africa,Governor of the Reserve Bank,Lesetja Kganyago,Q19666670,2014-10-06,,male,1965-10-07,,Lesetja Kganyago.jpg,Lesetja Kganyago
South Africa,Chief of the National Defence Force,Siphiwe Nyanda,Q951030,1998-06-01,2005-05-31,male,1950-05-22,,Siphiwe Nyanda c. 1996.jpg,Siphiwe Nyanda
South Africa,Chief of the National Defence Force,Godfrey Ngwenya,Q5576518,2005-06-01,2011-05-01,male,1950-04-28,,Godfrey Ngwenya 100520-N-0696M-086.jpg,Godfrey Ngwenya
South Africa,Chief of the National Defence Force,Solly Shoke,Q2299037,2011-05-02,2021-05-30,male,1956-08-15,,General Solly Shoke - SEAC visits Africom.jpg,Solly Shoke
South Africa,Chief of the National Defence Force,Rudzani Maphwanya,Q96106331,2021-06-01,,male,1960-11-23,,,Rudzani Maphwanya
South Africa,Premier of the Eastern Cape,Makhenkesi Stofile,Q1886347,1997-02-04,2004-04-26,male,1944-12-27,2016-08-15,,Makhenkesi Stofile
South Africa,Premier of the Eastern Cape,Nosimo Balindlela,Q7061817,2004-04-26,2008-08-01,female,1949-11-28,,Nosimo-21-02-09.JPG,Nosimo Balindlela
South Africa,Premier of the Eastern Cape,Mbulelo Sogoni,Q6799806,2008-08-01,2009-05-06,male,1966-01-16,,,Mbulelo Sogoni
