id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100230412,Nomusa Dube-Mncube,female,,,,,Nomusa Dube-Ncube Forum Session - High Level Panel Discussion- Promoting ICT opportunities women empowerment - (cropped).jpg,Nomusa Dube-Ncube
Q100276037,Monde Sondaba,male,,,,,,
Q100276049,Yazini Tetyana,male,,,,,,
Q100329166,Makhaya Merriman Twabu,male,,,,,,
Q100329175,Koliswa Vimbayo,female,,,,,,
Q100329186,Peter Edmund van Vuuren,male,1956-05-15,11,,,,
Q100329239,Ntombizodwa Tamara Xhanti,female,,,,,,
Q100329345,Nomvano Zibonda,female,,,,,,
Q100329402,Litha Law Zibula,male,,,,,,
Q100341661,Celeste Heloise Barker,female,1960-07-07,11,,,,
Q100342412,Mojalefa Patrick Buti,male,,,,,,
Q100342551,Leona Mary Kleynhans,female,,,,,,
Q100342883,Motshidise Agnes Koloi,female,,,,,,
Q100343143,Limakatso Patricia Mahasa,female,,,,,,
Q100343205,Ishmael Mahlomola Majake,male,,,,,,
Q100343336,Mandisa Makesini,female,,,,,,
Q100343561,Malambule Samuel Mashinini,male,,,,,,
Q100344534,Thabo Piet Meeko,male,,,,,,
Q100345616,Makalo Petrus Mohale,male,,,,,,
Q100345897,Malitaba Sarah Moleleki,female,,,,,,
Q100346202,Malefane Johannes Msimanga,male,,,,,,
Q100346383,Lirampele Jemina Nanyane,female,,,,,,
Q100346862,Mariette Pittaway,female,,,,,,
Q100377199,Motlagomang Grazy Qabathe,female,,,,,,
Q100377211,Jabulane Michael Radebe,male,,,,,,
Q100377252,Heinrich Charl Smith,male,,,,,,
Q100429051,Erns Kleynhans,male,,,,,,Erns Kleynhans
Q100975164,Mokhaugelo Chabalala,male,,,,,,
Q100975176,Agatha Cilliers,female,1969-03-14,11,,,,Ina Cilliers
Q100975206,Mervyn Cirota,male,1953-03-24,11,,,,Mervyn Cirota
Q100975229,Andrias Dumisani Dakile,male,,,,,,
Q100975261,Kedibone Pauline Diale,female,,,,,,
Q100975316,Janho Engelbrecht,male,,,,,,Janho Engelbrecht
Q100975423,Jacobus Johannes Hoffman,male,,,,,,
Q100975487,Jeremia Mpapa,male,,,,,,
Q100975585,Refiloe Johannah Kekana,female,,,,,,
Q100975620,Sochayile Khanyile,male,,,,,,
Q100975819,Mzikayifane Elias Khumalo,male,,,,,,
Q100975915,Moses Segatike Koma,male,,,,,,
Q100975938,Lindiwe Lasindwa,female,,,,,,
Q100976066,Malesela Frans Ledwaba,male,,,,,,
Q100976209,Dolly Caroline Ledwaba,female,,,,,,
Q100976403,Boitumelo Ezra Letsoalo,male,,,,,,
Q100976943,Petrus Butana Mabunda,male,,,,,,
Q100977183,Lesego Ellis Makhubela,male,,,,,,
Q100977430,Duitso Paul Malema,male,,,,,,
Q100977487,Nomvuyo Memory Manamela,female,,,,,,
Q100977736,Ruth Baloibotlhe Masemola,female,,,,,,
Q100977805,William Mathafeng Matsheke,male,,,,,,
Q100979568,Kitinki Cecil Mazwi,male,,,,,,
Q100979602,Mpho Gift Modise,female,,,,,,
Q100979627,Mamsie Rose Mofama,female,,,,,,
Q100979649,Joe Mpisi,male,,,,,,
Q100979878,Itani Edwin Mukwevho,male,,,,,,
Q100979959,Alphina Anna Ndlovana,female,,,,,,
Q101547,Thabo Mbeki,male,1942-06-18,11,,,SthAfrica.ThaboMbeki.01.jpg,Thabo Mbeki
Q104528417,Dumisani Mthenjane,male,,,,,,Dumisani Mthenjane
Q104903655,Nombulelo Hermans,female,1970-01-01,11,2021-01-18,11,,Nombulelo Hermans
