catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
South Africa,President,Cyril Ramaphosa,Q1148669,2018-02-15,male,1952-11-17,,"Mr. Houlin Zhao, ITU Secretary-General with H. E. Mr. Cyril Ramaphosa, President, South Africa (cropped).jpg",Cyril Ramaphosa
South Africa,Deputy President,David Mabuza,Q1174142,2018-02-27,male,1960-08-25,,David Mabuza.png,David Mabuza
South Africa,"Minister of Agriculture, Land Reform and Rural Development",Thoko Didiza,Q7786663,2019-05-30,female,1965-06-02,,Minister Thoko Didiza.png,Thoko Didiza
South Africa,Minister of Communications,Khumbudzo Ntshavheni,Q64399456,2021-08-05,female,1977-01-30,,,Khumbudzo Ntshavheni
South Africa,Minister of Cooperative Governance and Traditional Affairs,Nkosazana Dlamini-Zuma,Q150276,2019-05-30,female,1949-01-27,,Nkosazana Dlamini-Zuma 2009.jpg,Nkosazana Dlamini-Zuma
South Africa,Minister of Defence,Thandi Modise,Q1625605,2021-08-06,female,1959-12-25,,Spotkanie premier Beaty Szydło z Thandi Modise (cropped).jpg,Thandi Modise
South Africa,Minister of Education,Angie Motshekga,Q4763221,2009-05-11,female,1955-06-19,,Minister Angie Motshekga.jpg,Angie Motshekga
South Africa,Minister of Employment and Labour,Thulas Nxesi,Q16193273,2019-05-30,male,1959-01-01,,Minister Thulas Nxesi.png,Thulas Nxesi
South Africa,"Minister of Environment, Forestry and Fisheries",Barbara Creecy,Q64711336,2019-05-30,female,1958-06-17,,Barbara Creecy.jpg,Barbara Creecy
South Africa,Minister of Finance,Enoch Godongwana,Q16746658,2021-08-05,male,1957-06-09,,,Enoch Godongwana
South Africa,Minister of Health,Joseph Phaahla,Q47530048,2021-08-05,male,1957-01-11,,Joe Phaahla.jpg,Joe Phaahla
South Africa,Minister of Higher Education and Training,Blade Nzimande,Q16765311,2019-05-30,male,1958-04-14,,Blade Nzimande - Unisa Roundtable.jpg,Blade Nzimande
South Africa,Minister of Home Affairs,Aaron Motsoaledi,Q302359,2019-05-30,male,1958-08-07,,"Dr Pakishe Aaron Motsoaledi, Minister of Health, South Africa.jpg",Aaron Motsoaledi
South Africa,Minister of Human Settlements,Mmamoloko Kubayi,Q16746680,2021-08-05,female,1978-05-08,,Minister of Energy Mmamoloko Kubayi.jpg,Mmamoloko Kubayi
South Africa,Minister of International Relations and Cooperation,Naledi Pandor,Q11043304,2019-05-30,female,1953-12-07,,Naledi Pandor 2012.jpg,Naledi Pandor
South Africa,Minister of Justice and Constitutional Development,Ronald Lamola,Q1718291,2019-05-30,male,1983-11-21,,Ronald Lamola (cropped).jpg,Ronald Lamola
South Africa,Minister of Mineral Resources,Gwede Mantashe,Q975366,2018-02-27,male,1955-06-21,,Gwede Mantashe in 2019.png,Gwede Mantashe
South Africa,Minister of Police,Bheki Cele,Q4901661,2018-02-26,male,1952-04-22,,Bheki Cele at press conference on crime at World Cup 2010-06-29 1.jpg,Bheki Cele
South Africa,Minister in the Presidency,Mondli Gungubele,Q16746664,2021-08-06,male,1957-02-01,,Mondli Gungubele.jpg,Mondli Gungubele
South Africa,Minister of Public Enterprises,Pravin Gordhan,Q561279,2018-02-28,male,1949-04-12,,Pravin Gordhan - World Economic Forum Annual Meeting 2012.jpg,Pravin Gordhan
South Africa,Minister of Public Service and Administration,Thulas Nxesi,Q16193273,2022-04-04,male,1959-01-01,,Minister Thulas Nxesi.png,Thulas Nxesi
South Africa,Minister of Public Works,Patricia de Lille,Q445654,2019-05-30,female,1951-02-17,,Patricia de Lille.jpg,Patricia de Lille
South Africa,Minister of Small Business Development,Stella Ndabeni-Abrahams,Q28086074,2021-08-05,female,1978-06-30,,Stella Tembisa Ndabeni Abrahams (cropped).jpg,Stella Ndabeni-Abrahams
South Africa,Minister of Social Development,Lindiwe Zulu,Q20982109,2019-05-30,female,1958-04-21,,Lindiwe Daphney Zulu Forum Session - High Level Panel Discussion.jpg,Lindiwe Zulu
South Africa,Minister of Sport and Recreation,Nathi Mthethwa,Q1966829,2019-05-30,male,1967-01-23,,Nkosinathi Mthethwa (43752407695) (cropped).jpg,Nathi Mthethwa
South Africa,Minister of Tourism,Lindiwe Sisulu,Q3241428,2021-08-05,female,1954-05-10,,Lindiwe Sisulu in New York - 2018 (44058077895) (cropped).jpg,Lindiwe Sisulu
South Africa,Minister of Trade and Industry,Ebrahim Patel,Q5331984,2019-05-29,male,1962,,Ebrahim Patel - World Economic Forum on Africa 2011.jpg,Ebrahim Patel
South Africa,Minister of Transport,Fikile Mbalula,Q1412305,2019-05-30,male,1971-04-01,,Fikile Mbalula.png,Fikile Mbalula
South Africa,Minister of Water and Sanitation,Senzo Mchunu,Q16192838,2021-08-05,male,1958-04-21,,,Senzo Mchunu
South Africa,Minister of Women in the Presidency,Maite Nkoana-Mashabane,Q58160,2019-05-30,female,1963-09-30,,South African Foreign Minister Nkoana-Mashabane (cropped).jpg,Maite Nkoana-Mashabane
South Africa,Speaker of the National Assembly,Nosiviwe Mapisa-Nqakula,Q510746,2021-08-09,female,1956-11-13,,"Nosiviwe Mapisa-Nqakula at the Pentagon Sept. 12, 2012.jpg",Nosiviwe Mapisa-Nqakula
South Africa,Governor of the Reserve Bank,Lesetja Kganyago,Q19666670,2014-10-06,male,1965-10-07,,Lesetja Kganyago.jpg,Lesetja Kganyago
South Africa,Chief of the National Defence Force,Rudzani Maphwanya,Q96106331,2021-06-01,male,1960-11-23,,Rudzani Maphwanya - Africa Aerospace & Defence Exhibition.jpg,Rudzani Maphwanya
