catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Liberia,President,George Weah,Q173139,2018-01-22,male,1966-10-01,,President George Weah in 2019 (cropped).jpg,George Weah
Liberia,Vice President,Jewel Taylor,Q1688608,2018-01-22,female,1963-01-17,,Jewel Taylor (9061) (cropped).jpg,Jewel Taylor
Liberia,Minister of Agriculture,Jeanine M. Cooper,Q110517571,2020-01-16,female,1960,,,
Liberia,Minister of Commerce and Industry,Mawine G. Diggs,Q110517885,2020-10-01,female,,,,
Liberia,Minister of Defence,Daniel Dee Ziankahn,Q99485794,2018-01-22,male,,,,
Liberia,Minister of Education,Ansu Sonii,Q110517565,2018-01-22,,,,,
Liberia,Minister of Finance,Samuel D. Tweah,Q110515210,2018-01,male,,,,
Liberia,Minister of Foreign Affairs,Dee-Maxwell Saah Kemaya Sr.,Q110515353,2020-10-12,male,,,,
Liberia,Minister of Gender and Development,Williametta Saydee-Tarr,Q60169093,2018-01-22,female,1977-05-30,,,
Liberia,Minister of Health and Social Welfare,Williamina Jallah,Q110517574,2018-01-22,,,,,
Liberia,"Minister of Information, Culture, and Tourism",Ledgerhood Julius Rennie,Q110517961,2020-10-01,,,,,
Liberia,Minister of Internal Affairs,Varney Ali Sirleaf,Q110517560,2018-01-22,,,,,
Liberia,Minister of Justice,Musa F. Dean,Q110517550,2018-01-22,,,,,
Liberia,Minister of Labour,Moses Y. Kollie,Q95952220,2018-01-22,,,,,
Liberia,"Minister of Lands, Mines, and Energy",Gesler E. Murray,Q110517575,2018-01-22,,,,,
Liberia,Minister of Posts and Telecommunications,Cooper Kruah,Q110517567,2018-01-22,,,,,
Liberia,Minister of Public Works,Ruth Coker Collins,Q110544461,2020-10-30,female,,,,
Liberia,Minister of Transport,Samuel Wlue,Q110517588,2018-01-22,,,,,
Liberia,Minister of Youth and Sport,Dester Zeogar Wilson,Q110517581,2018-01-22,,,,,
Liberia,Minister of State for Presidential Affairs,Nathaniel F. McGill,Q110517593,2018-01-22,,,,,
Liberia,Minister of State without Portfolio,Trokon A. Kpui,Q110517595,2018-01-22,,,,,
Liberia,Speaker of the House of Representatives,Bhofal Chambers,Q110517635,2018-01-15,male,1961,,,Bhofal Chambers
Liberia,Executive Governor of the Central Bank,J. Aloysius Tarlue,Q110517789,2019-11,male,,,,
Liberia,Chief of Staff of the Armed Forces,Prince C. Johnson III,Q66498832,2018-02-06,male,1976,,Prince C. Johnson III 190813-A-AY109-028 (48941466903).jpg,Prince C. Johnson III
