catalog,id,name,relationship,relative,relativename
Belgium,Q12498,Stefaan De Clerck,father,Q1985246,Albert De Clerck
Belgium,Q1283280,Albert Liénard,child,Q2929895,Bénédicte Liénard
Belgium,Q12978,Guy Verhofstadt,sibling,Q1998566,Dirk Verhofstadt
Belgium,Q12983,Herman Van Rompuy,child,Q3140213,Peter Van Rompuy
Belgium,Q12983,Herman Van Rompuy,father,Q59544808,Vic Van Rompuy
Belgium,Q12983,Herman Van Rompuy,sibling,Q1266784,Tine Van Rompuy
Belgium,Q12983,Herman Van Rompuy,sibling,Q451040,Eric Van Rompuy
Belgium,Q12983,Herman Van Rompuy,sibling,Q62090714,Anita Van Rompuy
Belgium,Q12983,Herman Van Rompuy,spouse,Q59544332,Geertrui Windels
Belgium,Q1351926,Herman De Croo,child,Q476596,Alexander De Croo
Belgium,Q1382799,Rik Daems,spouse,Q2020669,Sophie Pécriaux
Belgium,Q1471482,Frédéric Daerden,father,Q772642,Michel Daerden
Belgium,Q15056,Jean-Luc Dehaene,child,Q2289183,Tom Dehaene
Belgium,Q15127115,Egbert Lachaert,father,Q1933678,Patrick Lachaert
Belgium,Q1534851,Pieter De Crem,father,Q1923493,Jan De Crem
Belgium,Q155004,Philippe I of Belgium,child,Q1147467,Prince Emmanuel of Belgium
Belgium,Q155004,Philippe I of Belgium,child,Q1199838,Prince Gabriel of Belgium
Belgium,Q155004,Philippe I of Belgium,child,Q830697,"Princess Elisabeth, Duchess of Brabant"
Belgium,Q155004,Philippe I of Belgium,child,Q935320,Princess Éléonore of Belgium
Belgium,Q155004,Philippe I of Belgium,father,Q3911,Albert II of Belgium
Belgium,Q155004,Philippe I of Belgium,godparent,Q12973,Leopold III of Belgium
Belgium,Q155004,Philippe I of Belgium,godparent,Q2796565,Luisa Gazelli dei conti di Rossana
Belgium,Q155004,Philippe I of Belgium,mother,Q31129,Queen Paola of Belgium
Belgium,Q155004,Philippe I of Belgium,sibling,Q170194,"Princess Astrid, Archduchess of Austria-Este"
Belgium,Q155004,Philippe I of Belgium,sibling,Q432537,Princess Delphine of Belgium
Belgium,Q155004,Philippe I of Belgium,sibling,Q700152,Prince Laurent of Belgium
Belgium,Q155004,Philippe I of Belgium,spouse,Q94334,Queen Mathilde of Belgium
Belgium,Q15991,Luc Van den Brande,child,Q64853871,Barend Van den Brande
Belgium,Q15993,Bart Somers,father,Q2034973,Joos Somers
Belgium,Q1663490,Alain Mathot,father,Q1557552,Guy Mathot
Belgium,Q1684787,Jean-Claude Van Cauwenberghe,father,Q1900804,André Van Cauwenberghe
Belgium,Q170194,"Princess Astrid, Archduchess of Austria-Este",child,Q2057996,"Princess Luisa Maria of Belgium, Archduchess of Austria-Este"
Belgium,Q170194,"Princess Astrid, Archduchess of Austria-Este",child,Q2071496,"Prince Amedeo, Hereditary Archduke of Austria-Este"
Belgium,Q170194,"Princess Astrid, Archduchess of Austria-Este",child,Q2361842,Princess Laetitia Maria of Belgium
Belgium,Q170194,"Princess Astrid, Archduchess of Austria-Este",child,Q2720169,"Prince Joachim of Belgium, Archduke of Austria-Este"
Belgium,Q170194,"Princess Astrid, Archduchess of Austria-Este",child,Q970268,"Princess Maria Laura of Belgium, Archduchess of Austria-Este"
Belgium,Q170194,"Princess Astrid, Archduchess of Austria-Este",father,Q3911,Albert II of Belgium
