catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Antigua and Barbuda,monarch,Charles III,Q43274,2022-09-08,male,1948-11-14,,Prince Charles in Aotearoa (cropped).jpg,Charles III
Antigua and Barbuda,Governor-General,Rodney Williams,Q17566330,2014-08-14,male,1947-11-02,,Governor General Of Antigua And Barbuda (37250652361) (cropped).jpg,Rodney Williams (governor-general)
Antigua and Barbuda,Prime Minister,Gaston Browne,Q17177542,2014-06-13,male,1967-02-09,,PM Gaston Browne (36764147103).jpg,Gaston Browne
Antigua and Barbuda,"Minister of Education, Creative Industries And Sport",Daryll Mathew,Q104634506,2023-01-20,male,,,,Daryll Mathew
Antigua and Barbuda,Minister of Finance & Corporate Governance & Public Private Partnerships,Gaston Browne,Q17177542,2023-01-20,male,1967-02-09,,PM Gaston Browne (36764147103).jpg,Gaston Browne
Antigua and Barbuda,"Minister of Foreign Affairs, Agriculture, Trade & Barbuda Affairs",Paul Chet Greene,Q20172097,2023-01-20,male,1964-01-15,,EP Chet Greene 2022 (cropped).jpg,Paul Chet Greene
Antigua and Barbuda,"Minister of Health, Wellness, Social Transformation & The Environment",Molwyn Joseph,Q16730448,2023-01-20,male,,,,Molwyn Joseph
Antigua and Barbuda,"Minister for Housing, Works, Lands AND Urban Renewal",Maria Bird-Browne,Q100606338,2023-01-20,female,1991,,,Maria Bird-Browne
Antigua and Barbuda,"Minister of Information, Communication, Technologies (ICT's) Utilities and Energy",Melford Nicholas,Q20850520,2023-01-20,male,,,Melford Walter Nicholas - 2nd Global Forum on Emergency Telecommunications (GET 2016).jpg,Melford Walter Nicholas
Antigua and Barbuda,"Minister of Legal Affairs, Public Safety, Immigration and Labour",Steadroy Benjamin,Q7605192,2023-01-20,male,,,,Steadroy Benjamin
Antigua and Barbuda,"Minister of Tourism, Civil Aviation, Transportation and Investment",Charles Fernandez,Q20171771,2023-01-20,male,1954-12-24,,Charles Max Fernandez.jpg,Charles Fernandez
Antigua and Barbuda,Attorney General,Steadroy Benjamin,Q7605192,2014,male,,,,Steadroy Benjamin
Antigua and Barbuda,Speaker of the House of Representatives,Gerald Watt,Q104642679,2014-06-25,male,1938-12-19,,,Gerald Watt
Antigua and Barbuda,President of the Senate,Alincia Williams-Grant,Q48417293,2014-06-25,female,,,,Alincia Williams-Grant
