id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q100430171,Artan Grubi,male,1977-06-07,11,,,,
Q100452540,Fatmir Bytyqi,male,1975-10-26,11,,,,
Q100453088,Bojan Marichic,male,1983-01-07,11,,,,
Q100554151,Arianit Hoxha,male,1986-10-18,11,,,,
Q100605105,Jeton Shaqiri,male,1987-03-17,11,,,,
Q100789744,Irena Stefoska,female,1967-09-16,11,,,Irena Stefoska official portrait 2020 (cropped).jpg,
Q1023595,Ljubisa Georgievski,male,1937-05-30,11,2018-12-06,11,,
Q104847128,Danela Arsovska,female,1979-12-20,11,,,Danela Arsovska 12.jpg,Danela Arsovska
Q106702193,Bisera Kostadinovska-Stojcevska,female,1986-02-20,11,,,,
Q106707216,Slavjanka Petrovska,female,1982-01-11,11,,,,
Q108454838,Aleksandar Dimitrov,male,,,,,,
Q108714136,Goran Stevcevski,male,1963,9,,,,
Q110288715,Dimitar Kovačevski,male,1974,9,,,Dimitar Kovachevski official portrait 2020 (cropped).jpg,Dimitar Kovačevski
Q11055502,Vladimir Dimov,male,1956-09-17,11,,,,
Q110628915,Slavica Grkovska,female,1970-07-27,11,,,,
Q110636245,Nikola Tupančevski,,,,,,,
Q110636304,Admirim Aliti,,,,,,,
Q110636359,Bekim Sally,,,,,,,
Q110636372,Jovana Trenchevska,,,,,,,
Q110636434,Xhemail Xhupi,,,,,,,
Q11316822,Иджет Мемети,male,1961-01-08,11,,,IMemeti.jpg,
Q12276319,Gjorgji Bojadžiev,male,1950,9,,,,Gjorgji Bojadžiev
Q12277169,Gorančo Koteski,male,1965-08-18,11,,,Gorančo Koteski.jpg,Gorančo Koteski
Q12277977,Джевдет Насуфи,male,1948,9,,,,
Q12281877,Исмаил Дарлища,male,1964-04-04,11,,,,
Q12283938,Koce Trajanovski,male,1956,9,,,Koce Trajanovski cropp.jpg,Koce Trajanovski
Q12286495,Мери Младеновска-Георгиевска,female,1969-04-30,11,,,,
Q12286565,Metodi Stamboliski,male,1947-04-10,11,,,,Metodi Stamboliski
Q12288374,Nikola Dimitrov,male,1972-09-30,11,,,Informal meeting of ministers for foreign affairs (Gymnich). Arrivals Nikola Dimitrov (36957321831)-cropped.jpg,Nikola Dimitrov
Q12292416,Risto Penov,male,1957-09-28,11,,,,
Q126476,Jordan Plevnes,male,1953-10-09,11,,,Јордан Плевнеш.jpg,Jordan Plevnes
Q1363047,Ljupčo Jordanovski,male,1953-02-13,11,2010-10-07,11,,Ljupčo Jordanovski
Q1528947,Gjorgji Orovčanec,male,1951-09-10,11,,,,
Q157111,Branko Crvenkovski,male,1962-10-12,11,,,Branko-Crvenkovski.JPG,Branko Crvenkovski
Q15967423,Stevo Pendarovski,male,1963-04-03,11,,,Stevo Pendarovski in January 2018.jpg,Stevo Pendarovski
Q162983,Radmila Šekerinska,female,1972-06-10,11,,,Radmila Shekerinska official portrait 2020 (cropped).jpg,Radmila Šekerinska
Q18851379,Adnan Jashari,male,1965-11-29,11,,,,Adnan Jashari
Q1968223,Stojan Andov,male,1935-11-30,11,,,,Stojan Andov
Q19945606,Mitko Chavkov,male,1963-01-24,11,,,,Mitko Čavkov
Q2043193,Gordana Jankuloska,female,1975-10-12,11,,,Milovanovic and Jankuloska (Gordana).jpg,Gordana Jankuloska
Q2047775,Ljubomir Mihajlovski,male,1954-12-10,11,,,,Ljubomir Mihajlovski
Q2047795,Slobodan Čašule,male,1945-09-27,11,2015-12-18,11,Слободан Чашуле.jpg,Slobodan Čašule
Q20568079,Renata Deskoska,female,1972-05-03,11,,,,
Q20569077,Petar Miloshevski,male,1949,9,2015-01-10,11,,
Q2059975,Fatmir Besimi,male,1975-11-18,11,,,Fatmir Besimi.jpeg,Fatmir Besimi
Q2064061,Bujar Osmani,male,1979-09-11,11,,,Bujar Osmani official portrait 2020 (cropped).jpg,Bujar Osmani
Q21467814,Oliver Spasovski,male,1976-10-21,11,,,Oliver Spasovski official portrait 2020 (cropped).jpg,Oliver Spasovski
Q218214,Zoran Stavreski,male,1964-10-29,11,,,Zoran Stavreski.jpg,Zoran Stavreski
Q220579,Zoran Zaev,male,1974-10-08,11,,,Zoran Zaev official portrait 2020 (cropped).jpg,Zoran Zaev
Q22077723,Emil Dimitriev,male,1979-03-19,11,,,Emil Dimitriev January 2016 (cropped).jpg,Emil Dimitriev
Q237782,Boris Trajkovski,male,1956-06-25,11,2004-02-26,11,Борис Трайковский (07-03-2002) (cropped).jpg,Boris Trajkovski
Q23935711,Valdet Xhaferi,male,1989-10-30,11,,,,
Q23953072,Metodija Velichkovski,male,1966-05-11,11,,,,Metodija Velichkovski
Q24053611,Jovan Andrevski,male,1942-01-14,11,,,,Jovan Andrevski
Q2502340,Trajko Veljanovski,male,1962-11-02,11,,,Trajko Veljanovski 2015.jpg,Trajko Veljanovski
Q2529738,Vlado Bučkovski,male,1962-12-02,11,,,Vlado Bučkovski 2005.jpg,Vlado Bučkovski
Q2535415,Ljube Boškoski,male,1960-10-24,11,,,Ljube-slika.jpg,Ljube Boškoski
Q25483496,Vasko Gjurchinovski,male,1970-07-11,11,,,Vasko Gjurčinovski 2020 (cropped).jpg,
Q28464307,Agim Nuhiu,male,1977-08-24,11,,,,Agim Nuhiu
Q28551730,Kiril Minovski,male,1971-10-30,11,,,,
Q30149722,Dragan Tevdovski,male,1979-01-21,11,,,Драган Тевдовски.jpg,
Q30166625,Билен Салиу,male,1975-06-23,11,,,,
Q30180409,Kreshnik Bekteshi,male,1985,9,,,,
Q30181068,Mila Carovska,female,1984-05-06,11,,,Mila Carovska official portrait 2020.jpg,
Q30181895,Ljupco Nikolovski,male,1983-08-20,11,,,,
Q30213912,Arben Tarawari,male,1973-04-07,11,,,,
Q30306429,Svetlana Karapetrova,female,1965-03-31,11,,,,
Q31155310,Jagoda Shahpaska,female,1964-03-18,11,,,Jagoda Shahpaska (2021) (cropped).jpeg,
Q3355314,Zoran Jolevski,male,1959-07-16,11,,,Bush MKAmb Joleski (cropped).jpg,Zoran Jolevski
Q3397286,Trifun Kostovski,male,1946-12-27,11,,,,Trifun Kostovski
Q3397553,Miroslav Stojanovski,male,1959-07-10,11,,,Miroslav Stojanovski (cropped).jpg,Miroslav Stojanovski
Q3398886,Imer Selmani,male,1968-02-20,11,,,,
Q3400763,Pande Petrovski,male,1943-12-26,11,2006-12-31,11,,Pande Petrovski
Q3402989,Siljan Avramovski,male,1960-04-10,11,,,Slika1test.jpg,Siljan Avramovski
Q3403696,Nikola Todorov,male,1979-01-07,11,,,Nikola Todorov.jpg,
Q3407365,Михайло Маневски,male,1937-12-26,11,,,,
Q3407430,Nikola Popovski,male,1962-05-24,11,,,,
Q3624669,Aleksandar Dimitrov,male,1949-11-29,11,,,,
Q4080596,"Беджети, Блерим",male,1976-10-16,11,,,,
Q462796,Vasko Naumovski,male,1980,9,,,,Vasko Naumovski
Q466210,Ilinka Mitreva,female,1950-02-11,11,2022-08-01,11,Ilinka Mitreva.jpg,Ilinka Mitreva
Q469024,Dosta Dimovska,female,1954-02-17,11,2011-04-04,11,,Dosta Dimovska
Q46996713,Petre Shilegov,male,1969-06-12,11,,,Петре-Шилегов-7-1-.jpg,
Q47537475,Blagoj Bocvarski,male,1985-01-09,11,,,Blagoj Bochvarski official portrait 2020.jpg,
Q48645088,Trajce Krstevski,male,1938-12-03,11,2017-12-30,11,,
Q51458326,Venko Filipče,male,1977-06-13,11,,,Venko Filipche official portrait 2020 (cropped).jpg,Venko Filipče
Q5223722,Darko Angelov,male,,,,,Amb. Angelov 2.jpg,Darko Angelov
Q552598,Savo Klimovski,male,1947-06-13,11,,,,Savo Klimovski
Q57436,Gjorge Ivanov,male,1960-05-02,11,,,Gjorge Ivanov.jpg,Gjorge Ivanov
Q57766,Nikola Gruevski,male,1970-08-31,11,,,Gruevski.jpg,Nikola Gruevski
Q58110,Nikola Poposki,male,1977-10-24,11,,,Nikola Poposki in Tallinn (8th February 2012) (cropped).jpg,Nikola Poposki
Q5860953,Talat Xhaferi,male,1962-04-15,11,,,"Macedonian Minister of Defense Talat Xhaferi, left, tours a field hospital run by soldiers from Montenegro, Macedonia and Albania during a distinguished visitor day in Pepeliste, Macedonia, June 6, 2013 130606-A-BS718-005 (cropped).jpg",Talat Xhaferi
Q603634,Antonio Milošoski,male,1976-01-29,11,,,Antonio Milososki (2007).jpg,Antonio Milošoski
Q6540258,Liljana Popovska,female,1956-05-24,11,,,,
Q65617178,Naser Nuredini,male,1979-09-23,11,,,,
Q65617235,Goran Milevski,male,1978-11-01,11,,,,
Q690405,Srgjan Kerim,male,1948-12-12,11,,,Srgjan Kerim.jpg,Srgjan Kerim
Q71167619,Nina Angelovska,female,1988-07-13,11,,,Nina Angelovska (48909342406).jpg,Nina Angelovska
Q85987020,Anita Angelovska Bezhoska,female,1971-11-05,11,,,,
Q87412222,Nake Chulev,,1972-07-26,11,,,Nakje Chulev.png,
Q956519,Ljubčo Georgievski,male,1966-01-17,11,,,Ljubco Georgievski.jpg,Ljubčo Georgievski
Q965523,Hari Kostov,male,1959-11-13,11,,,,Hari Kostov
