catalog,id,name,relationship,relative,relativename
Australia,Q101068208,Amanda Camm,relative,Q21537624,Ron Camm
Australia,Q101071308,Jimmy Sullivan,father,Q7705056,Terry Sullivan
Australia,Q102105618,Jeannette Young,spouse,Q106577054,Graeme Nimmo
Australia,Q105949236,Hannah Beazley,father,Q304561,Kim Beazley
Australia,Q106318802,Ayor Makur Chuot,sibling,Q38339872,Akec Makur Chuot
Australia,Q107015364,Barbara Baker,father,Q16011139,Bob Baker
Australia,Q107015364,Barbara Baker,mother,Q2838322,Alison Burton
Australia,Q107015364,Barbara Baker,spouse,Q59545976,Don Chalmers
Australia,Q1075384,Chloë Fox,mother,Q122736,Mem Fox
Australia,Q109652019,Allegra Spender,father,Q6258649,John Spender
Australia,Q109652019,Allegra Spender,mother,Q5041122,Carla Zampatti
Australia,Q109860630,Greg Mirabella,spouse,Q7563039,Sophie Mirabella
Australia,Q111305122,Ashton Hurn,relative,Q21598212,Brian Hurn
Australia,Q111305122,Ashton Hurn,sibling,Q7488892,Shannon Hurn
Australia,Q111513180,Jana Stewart,relative,Q77492799,Alice Kelly
Australia,Q111772495,Alison Byrnes,spouse,Q27897941,Paul Scully
Australia,Q112078635,Dean Harriss,father,Q7151160,Paul Harriss
Australia,Q112103422,Kate Chaney,father,Q6829205,Michael Chaney
Australia,Q112103422,Kate Chaney,mother,Q112194706,Rosemary Margaret Anderson
Australia,Q112103422,Kate Chaney,relative,Q15462333,Fred Chaney
Australia,Q112103422,Kate Chaney,relative,Q5494804,"Fred Chaney, Sr."
Australia,Q115453704,Jess Wilson,father,Q7364544,Ron Wilson
Australia,Q1239291,Alexander Downer,child,Q56159193,Georgina Downer
Australia,Q1239291,Alexander Downer,father,Q4714124,Alick Downer
Australia,Q1239291,Alexander Downer,mother,Q6779338,Mary Downer
Australia,Q1239291,Alexander Downer,relative,Q1937440,William Gosse
Australia,Q1239291,Alexander Downer,relative,Q22019311,Ralph Robey
Australia,Q1239291,Alexander Downer,relative,Q7341896,Robert Barr Smith
Australia,Q1239291,Alexander Downer,relative,Q7815712,Tom Elder Barr Smith
Australia,Q1239291,Alexander Downer,relative,Q8010046,William Gosse
Australia,Q1239291,Alexander Downer,spouse,Q52386992,Nicky Downer
Australia,Q1281683,John Alexander,father,Q42826772,Gilbert Alexander
Australia,Q1281683,John Alexander,mother,Q42827163,Thelma Fletcher Hipgrave
Australia,Q1281683,John Alexander,sibling,Q18012436,Susan Alexander
Australia,Q1281683,John Alexander,spouse,Q28810281,Rosemary Brown
Australia,Q1348182,Richard Butler,spouse,Q7648344,Susan Ryan
Australia,Q1378246,Ted Baillieu,child,Q75528377,Martha Baillieu
Australia,Q1378246,Ted Baillieu,child,Q75528381,Eleanor Baillieu
Australia,Q1378246,Ted Baillieu,child,Q75528414,Robert Baillieu
Australia,Q1378246,Ted Baillieu,father,Q75325051,Darren Baillieu
Australia,Q1378246,Ted Baillieu,mother,Q75325052,Diana Margaret Knox
Australia,Q1378246,Ted Baillieu,spouse,Q75528376,Robyn Baillieu
Australia,Q1400580,Simon Crean,father,Q444481,Frank Crean
Australia,Q1400580,Simon Crean,sibling,Q5232656,David Crean
