catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
Australia,Governor-General,David Hurley,Q5235277,2019-07-01,male,1953-08-26,,David Hurley official photo (cropped).jpg,David Hurley
Australia,Prime Minister,Anthony Albanese,Q335697,2022-05-23,male,1963-03-02,,Anthony Albanese portrait.jpg,Anthony Albanese
Australia,Deputy Prime Minister,Richard Marles,Q7327642,2022-05-23,male,1967-07-13,,Richard Marles.jpg,Richard Marles
Australia,Minister for Aged Care,Anika Wells,Q64205577,2022-05-23,female,1985-08-11,,,Anika Wells
Australia,Minister for Agriculture and Northern Australia,Murray Watt,Q6939517,2022-05-23,male,1973-01-20,,Murray Watt 2022.png,Murray Watt
Australia,Minister for the Arts,Tony Burke,Q1449483,2022-05-23,male,1969-11-04,,Tony Burke Portrait 2008.jpg,Tony Burke
Australia,Minister for Climate Change and Energy Efficiency,Chris Bowen,Q1077015,2022-05-23,male,1973-01-17,,Chris Bowen 2016.jpg,Chris Bowen
Australia,"Minister for Communications, Urban Infrastructure, Cities and the Arts",Michelle Rowland,Q6837228,2022-05-23,female,1971-11-16,,Michelle Rowland 2012 (cropped).jpg,Michelle Rowland
Australia,Minister for Cybersecurity,Clare O'Neil,Q5126228,2022-05-23,female,1980-09-12,,Clare O'Neil 2022.jpg,Clare O'Neil
Australia,Minister for Defence,Richard Marles,Q7327642,2022-06-01,male,1967-07-13,,Richard Marles.jpg,Richard Marles
Australia,Minister for Defence Materiel,Pat Conroy,Q16218414,2022-05-23,male,1979-05-10,,Pat Conroy 2016.jpg,Pat Conroy (politician)
Australia,Minister for Defence Science and Personnel,Matt Keogh,Q25752522,2022-05-23,male,1981-11-11,,,Matt Keogh
Australia,Minister for Early Childhood Education,Anne Aly,Q20631311,2022-05-23,female,1967-03-29,,Anne Aly MP.jpg,Anne Aly
Australia,Minister for Education,Jason Clare,Q6162219,2022-05-23,male,1972-03-22,,"Jason Clare, Beenleigh PCYC, August 2013 (cropped).jpg",Jason Clare
Australia,Minister for Emergency Management and National Recovery and Resilience,Murray Watt,Q6939517,2022-05-23,male,1973-01-20,,Murray Watt 2022.png,Murray Watt
Australia,Minister for Employment and Workplace Relations,Tony Burke,Q1449483,2022-05-23,male,1969-11-04,,Tony Burke Portrait 2008.jpg,Tony Burke
Australia,Minister for the Environment,Tanya Plibersek,Q7684036,2022-05-23,female,1969-12-02,,Tanya Plibersek 2013 (cropped).jpg,Tanya Plibersek
Australia,Minister for Finance,Katy Gallagher,Q463507,2022-05-23,male,1970-03-17,,Katy Gallagher.jpg,Katy Gallagher
Australia,Minister for Financial Services,Stephen Jones,Q7609616,2022-05-23,male,1965-06-29,,172 Stephen Jones MP at a health forum in Cleveland Queensland 10 June 2016.jpg,Stephen Jones (Australian politician)
Australia,Minister for Foreign Affairs,Penny Wong,Q456759,2022-05-23,female,1968-11-05,,Penny Wong June 2015.jpg,Penny Wong
Australia,Minister for Health,Mark Butler,Q6766947,2022-05-23,male,1970-07-08,,Mark Butler July 2013.jpg,Mark Butler
Australia,Minister for Home Affairs,Clare O'Neil,Q5126228,2022-06-01,female,1980-09-12,,Clare O'Neil 2022.jpg,Clare O'Neil
Australia,"Minister for Homelessness, Social and Community Housing",Julie Collins,Q6308091,2022-05-23,female,1971-07-03,,Julie Collins MP 2012.jpg,Julie Collins
Australia,Minister for Housing,Julie Collins,Q6308091,2022-05-23,female,1971-07-03,,Julie Collins MP 2012.jpg,Julie Collins
Australia,Minister for Human Services,Bill Shorten,Q4910865,2022-05-23,male,1967-05-12,,Bill Shorten.jpg,Bill Shorten
Australia,Minister for Immigration and Border Protection,Andrew Giles,Q16214422,2022-05-23,male,1973-07-31,,Andrew Giles.jpg,Andrew Giles
Australia,Minister for Indigenous Affairs,Linda Burney,Q6551428,2022-05-23,female,1957-04-25,,Linda Burney MP.jpg,Linda Burney
Australia,Minister for Industry and Innovation,Ed Husic,Q5334974,2022-05-23,male,1970-02-03,,Women of the Year1.jpg.thumb.1280.1280 (Husic cropped).jpg,Ed Husic
Australia,Minister for Infrastructure and Transport,Catherine King,Q5052776,2022-05-23,female,1966-06-02,,Catherine King Headshot.JPG,Catherine King (politician)
Australia,Minister for International Development and the Pacific,Pat Conroy,Q16218414,2022-05-23,male,1979-05-10,,Pat Conroy 2016.jpg,Pat Conroy (politician)
Australia,Minister for the National Disability Insurance Scheme,Bill Shorten,Q4910865,2022-05-23,male,1967-05-12,,Bill Shorten.jpg,Bill Shorten
Australia,Minister for Northern Australia,Madeleine King,Q25756137,2022-05-23,female,1973-03-31,,Gary Gray .jpg,Madeleine King
Australia,Minister for the Public Service,Katy Gallagher,Q463507,2022-05-23,male,1970-03-17,,Katy Gallagher.jpg,Katy Gallagher
Australia,"Minister for Regional Development, Local Government and Territories",Kristy McBain,Q96970848,2022-05-23,female,1982-09-29,,,Kristy McBain
Australia,Minister for Resources and Water,Madeleine King,Q25756137,2022-05-23,female,1973-03-31,,Gary Gray .jpg,Madeleine King
Australia,Minister for Skills and Training,Brendan O'Connor,Q4961047,2022-05-23,male,1962-03-02,,Brendan O'Connor MP 2011.jpg,Brendan O'Connor (politician)
Australia,Minister for Small Business,Julie Collins,Q6308091,2022-05-23,female,1971-07-03,,Julie Collins MP 2012.jpg,Julie Collins
Australia,Minister for Social Services,Amanda Rishworth,Q4739745,2022-05-23,female,1978-07-10,,Amanda Rishworth.jpg,Amanda Rishworth
Australia,Minister for Sport,Anika Wells,Q64205577,2022-05-23,female,1985-08-11,,,Anika Wells
Australia,Minister for Trade,Don Farrell,Q5292594,2022-05-23,male,1954-06-06,,Don Farrell.jpg,Don Farrell
Australia,Minister for Veterans' Affairs,Matt Keogh,Q25752522,2022-05-23,male,1981-11-11,,,Matt Keogh
Australia,Minister for the Status of Women,Katy Gallagher,Q463507,2022-05-23,male,1970-03-17,,Katy Gallagher.jpg,Katy Gallagher
Australia,Minister for Youth,Anne Aly,Q20631311,2022-05-23,female,1967-03-29,,Anne Aly MP.jpg,Anne Aly
Australia,Cabinet Secretary,Mark Dreyfus,Q6767411,2022-05-23,male,1956-10-03,,"Mark Dreyfus, Australian Labor MP in 2005.jpg",Mark Dreyfus
Australia,Special Minister of State,Don Farrell,Q5292594,2022-05-23,male,1954-06-06,,Don Farrell.jpg,Don Farrell
Australia,Assistant Minister for Climate Change and Energy,Jenny McAllister,Q16732210,2022-05-23,female,1973-07-04,,,Jenny McAllister
Australia,"Assistant Minister for Competition, Charities and Treasury",Andrew Leigh,Q4757734,2022-05-23,male,1972-08-03,,Andrew Leigh MP.jpg,Andrew Leigh
Australia,Assistant Minister for Defence,Matt Thistlethwaite,Q6789423,2022-05-23,male,1972-09-06,,Matt Thistlethwaite.jpg,Matt Thistlethwaite
Australia,Assistant Minister for Education,Anthony Chisholm,Q18719336,2022-05-23,male,1978-02-24,,Senator Chisholm.jpg,Anthony Chisholm (politician)
Australia,Assistant Minister for Foreign Affairs,Tim Watts,Q16222127,2022-05-23,male,1982-06-08,,Tim Watts 2016.jpg,Tim Watts (politician)
Australia,Assistant Minister for Health and Aged Care,Ged Kearney,Q14954679,2022-05-23,female,1963-10-29,,Ged Kearney 29 Oct 2013.jpg,Ged Kearney
Australia,Assistant Minister for Indigenous Australians,Malarndirri McCarthy,Q6741359,2022-05-23,female,1970-04-19,,Malarndirri McCarthy.jpg,Malarndirri McCarthy
Australia,Assistant Minister for Indigenous Health,Malarndirri McCarthy,Q6741359,2022-05-23,female,1970-04-19,,Malarndirri McCarthy.jpg,Malarndirri McCarthy
Australia,Assistant Minister for Infrastructure and Transport,Carol Brown,Q5044273,2022-05-23,female,1963-07-19,,Senator Carol Brown Portrait Shot.png,Carol Brown (politician)
Australia,Assistant Minister for Manufacturing,Tim Ayres,Q64152293,2022-05-23,male,1973-12-18,,,Tim Ayres
Australia,Assistant Minister for Mental Health and Suicide Prevention,Emma McBride,Q25844494,2022-05-23,female,1975-04-27,,Emma McBride Tacoma Public School 2017 (cropped).jpg,Emma McBride
Australia,Assistant Minister for the Prevention of Family Violence,Justine Elliot,Q6318352,2022-05-23,female,1967-07-29,,Justine Elliot.jpg,Justine Elliot
Australia,Assistant Minister for Regional Development and Territories,Anthony Chisholm,Q18719336,2022-05-23,male,1978-02-24,,Senator Chisholm.jpg,Anthony Chisholm (politician)
Australia,Assistant Minister for the Republic,Matt Thistlethwaite,Q6789423,2022-05-23,male,1972-09-06,,Matt Thistlethwaite.jpg,Matt Thistlethwaite
Australia,Assistant Minister for Rural and Regional Health,Emma McBride,Q25844494,2022-05-23,female,1975-04-27,,Emma McBride Tacoma Public School 2017 (cropped).jpg,Emma McBride
Australia,Assistant Minister for Social Services,Justine Elliot,Q6318352,2022-05-23,female,1967-07-29,,Justine Elliot.jpg,Justine Elliot
Australia,Assistant Minister for Trade,Tim Ayres,Q64152293,2022-05-23,male,1973-12-18,,,Tim Ayres
Australia,Assistant Minister for Veterans' Affairs,Matt Thistlethwaite,Q6789423,2022-05-23,male,1972-09-06,,Matt Thistlethwaite.jpg,Matt Thistlethwaite
Australia,Assistant Minister to the Prime Minister,Patrick Gorman,Q55807656,2022-05-23,male,1984-12-12,,Patrick Gorman PMC 2022.jpg,Patrick Gorman (politician)
Australia,President of the Senate,Sue Lines,Q16185446,2022-07-26,female,1953-12-15,,Sue Lines 2017-02-23.JPG,Sue Lines
Australia,Speaker of the House of Representatives,Milton Dick,Q20983429,2022-07-26,male,1972-07-21,,Milton Dick Inala Police Look to the Stars (cropped).jpg,Milton Dick
Australia,Leader of the Government in the Senate,Simon Birmingham,Q7518284,2020-10-30,male,1974-06-14,,Simon Birmingham.jpg,Simon Birmingham
Australia,Manager of Government Business in the Senate,Anne Ruston,Q4768766,2019-05-29,female,1963-06-10,,Anne Ruston 2018-11-21.jpg,Anne Ruston
Australia,Attorney-General,Mark Dreyfus,Q6767411,2022-05-23,male,1956-10-03,,"Mark Dreyfus, Australian Labor MP in 2005.jpg",Mark Dreyfus
Australia,Chief Justice,Susan Kiefel,Q7648065,2017-01-30,female,1954-01-17,,Susan Kiefel 2011.jpg,Susan Kiefel
Australia,Chief Justice of the Federal Court,James Allsop,Q6128666,2013-03-01,male,1953,,1 james allsop 2017.jpg,James Allsop
Australia,Director of Public Prosecutions,Sarah McNaughton,Q81408591,2016-05-16,female,,,,Sarah McNaughton
