catalog,id,name,relationship,relative,relativename
Uruguay,Q110251215,Gustavo Fajardo,sibling,Q715224,Arturo Fajardo
Uruguay,Q15147,Jorge Batlle Ibáñez,father,Q728925,Luis Batlle Berres
Uruguay,Q15147,Jorge Batlle Ibáñez,mother,Q2877957,Matilde Ibáñez Tálice
Uruguay,Q15147,Jorge Batlle Ibáñez,sibling,Q1876352,Luis Batlle Ibáñez
Uruguay,Q15147,Jorge Batlle Ibáñez,spouse,Q9031696,Mercedes Menafra
Uruguay,Q16543727,Carolina Cosse,father,Q1694813,Villanueva Cosse
Uruguay,Q16596518,Macarena Gelman,father,Q55222552,Marcelo Ariel Gelman Schuberoff
Uruguay,Q16596518,Macarena Gelman,mother,Q55220329,María Claudia García Irureta Goyena
Uruguay,Q2995047,Constanza Moreira,father,Q42395708,Iradier Moreira
Uruguay,Q311428,Julio María Sanguinetti,child,Q28065868,Emma Sanguinetti
Uruguay,Q311428,Julio María Sanguinetti,spouse,Q5390478,Marta Canessa
Uruguay,Q3824716,Ope Pasquet,spouse,Q28663008,Elena Martínez Rosso
Uruguay,Q5390478,Marta Canessa,child,Q28065868,Emma Sanguinetti
Uruguay,Q5390478,Marta Canessa,mother,Q16601548,María de Montserrat
Uruguay,Q5390478,Marta Canessa,spouse,Q311428,Julio María Sanguinetti
Uruguay,Q5858305,Felipe Michelini,father,Q3575151,Zelmar Michelini
Uruguay,Q5858305,Felipe Michelini,mother,Q5829531,Elisa Delle Piane
Uruguay,Q5858305,Felipe Michelini,sibling,Q958940,Rafael Michelini
Uruguay,Q5998504,Mario Bergara,partner,Q24044782,Blanca Isabel Rodríguez González
Uruguay,Q6101178,Raúl Fernando Sendic Rodrígue,child,Q18693124,Ana Clara
Uruguay,Q6101178,Raúl Fernando Sendic Rodrígue,father,Q592686,Raúl Sendic
Uruguay,Q62060883,Guido Manini Ríos,relative,Q6069417,Pedro Manini Ríos
Uruguay,Q62060883,Guido Manini Ríos,relative,Q8264046,Carlos Manini Ríos
Uruguay,Q6300980,Juan Sartori,spouse,Q15057217,Ekaterina Rybolovleva
Uruguay,Q6800406,Luis Lacalle Pou,father,Q336253,Luis Alberto Lacalle
Uruguay,Q6800406,Luis Lacalle Pou,mother,Q9016411,María Julia Pou Brito del Pino
Uruguay,Q6800406,Luis Lacalle Pou,spouse,Q86076653,Lorena Ponce de León
Uruguay,Q72980918,Irene Moreira,spouse,Q62060883,Guido Manini Ríos
Uruguay,Q9013534,José Amorín Batlle,father,Q99619808,Julio Amorín Larrañaga
Uruguay,Q9029949,María Auxiliadora Delgado,spouse,Q9099,Tabaré Vázquez
Uruguay,Q9031696,Mercedes Menafra,spouse,Q15147,Jorge Batlle Ibáñez
Uruguay,Q9094,José Mujica,spouse,Q977078,Lucía Topolansky
Uruguay,Q9099,Tabaré Vázquez,spouse,Q9029949,María Auxiliadora Delgado
Uruguay,Q91272452,Verónica Mato,father,Q55237754,Miguel Ángel Mato Fagian
Uruguay,Q922744,Eduardo Bonomi,child,Q201,3
Uruguay,Q961132,Luis Hierro López,father,Q3076962,Luis Hierro Gambardella
Uruguay,Q961599,Hugo Fernández Faingold,father,Q1789015,Hugo Fernández Artucio
Uruguay,Q977078,Lucía Topolansky,partner,Q9094,José Mujica
Uruguay,Q977078,Lucía Topolansky,sibling,Q62988139,María Elia Topolansky
Uruguay,Q977078,Lucía Topolansky,spouse,Q9094,José Mujica
