id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q102101678,Elmedin Konaković,male,1974-09-03,11,,,,Elmedin Konaković
Q106421203,Benjamina Karić,female,1991-04-08,11,,,Benjamina Karić (cropped).jpg,Benjamina Karić
Q107018,Christian Schmidt,male,1957-08-26,11,,,Christian Schmidt (51554749990) (cropped).jpg,Christian Schmidt (politician)
Q109646599,Miloš Lučić,male,1986-11-19,11,,,,Miloš Lučić
Q111533931,Biljana Gutić-Bjelica,female,,,,,Biljana Gutić-Bjelica1.jpg,
Q112145,Valentin Inzko,male,1949-05-22,11,,,Valentin Inzko (27944610377) (cropped).jpg,Valentin Inzko
Q112891,Wolfgang Petritsch,male,1947-08-26,11,,,"Wolfgang Petritsch (Stimmen für Van der Bellen, Konzerthaus, 2016-05-16) 03.jpg",Wolfgang Petritsch
Q115792272,Dževad Mahmutović,male,1972-04-16,11,,,,
Q12636401,Martin Raguž,male,1958-03-02,11,,,Martin Raguž.jpg,Martin Raguž
Q12752078,Zoran Tegeltija,male,1961-09-29,11,,,P059246-371454 (cropped).jpg,Zoran Tegeltija
Q12759664,Staša Košarac,male,1975-03-19,11,,,,Staša Košarac
Q1276440,Ejup Ganić,male,1946-03-03,11,,,,Ejup Ganić
Q12800875,Senad Mašović,male,1969-07-19,11,,,Senad Mašović.jpg,
Q1282695,Anton Kasipović,male,1956,9,,,Антон Касиповић.jpg,
Q1392741,Fahrudin Radončić,male,1957-05-24,11,,,Fahrudin Radončić.jpg,Fahrudin Radončić
Q1396155,Sven Alkalaj,male,1948-11-11,11,,,Sven Alkalaj (cropped).jpg,Sven Alkalaj
Q1564343,Ivo Komšić,male,1948-06-16,11,,,Ivo Komsic Sarajevo 1353 (cropped).jpg,Ivo Komšić
Q1567559,Jadranko Prlić,male,1959-06-10,11,,,Jadranko Prlić.jpg,Jadranko Prlić
Q1596641,Mustafa Mujezinović,male,1954-12-27,11,2019-12-23,11,,Mustafa Mujezinović (Bosnian politician)
Q183848,Alija Izetbegović,male,1925-08-08,11,2003-10-19,11,Izetbegovic.jpg,Alija Izetbegović
Q19501831,Denis Zvizdić,male,1964-06-09,11,,,Denis Zvizdić (cropped).jpg,Denis Zvizdić
Q19959221,Igor Crnadak,male,1972-07-28,11,,,Igor Crnadak (cropped).jpg,Igor Crnadak
Q20525169,Šefik Džaferović,male,1957-09-09,11,,,Šefik Džaferović (cropped).jpg,Šefik Džaferović
Q20525402,Fadil Novalić,male,1959-09-25,11,,,Novalic (cropped).jpg,Fadil Novalić
Q22671805,Marina Pendeš,female,1964-08-20,11,,,Marina-Pendes-2016.jpg,Marina Pendeš
Q2269131,Semiha Borovac,female,1955-03-02,11,,,Semiha Borovac (cropped).jpg,Semiha Borovac
Q22696487,Josip Grubeša,male,1978-11-04,11,,,,Josip Grubeša
Q2444338,Mirko Šarović,male,1956-09-16,11,,,Mirko Šarović (cropped).jpg,Mirko Šarović
Q2478723,Živko Budimir,male,1962-11-20,11,,,General bojnik Živko Budimir.jpg,Živko Budimir
Q25431462,Senad Softić,male,1963-08-10,11,,,,
Q2665070,Jozo Križanović,male,1944-07-28,11,2009-12-02,11,,Jozo Križanović
Q26776,Momčilo Krajišnik,male,1945-01-20,11,2020-09-15,11,Momcilo Krajisnik crop.jpeg,Momčilo Krajišnik
Q27999462,Halid Genjac,male,1958-03-08,11,,,Halid Genjac (cropped).jpg,Halid Genjac
Q297825,Željko Komšić,male,1964-01-20,11,,,Željko Komšić 2021.jpg,Željko Komšić
Q310136,Nebojša Radmanović,male,1949-10-01,11,,,Nebojsa Radmanovic.jpg,Nebojša Radmanović
Q311882,Nikola Špirić,male,1956-09-04,11,,,Nikola Špirić 2010-03-20 (cropped).jpg,Nikola Špirić
Q312355,Bakir Izetbegović,male,1956-06-28,11,,,EPP Congress Rotterdam - Day 1 (cropped).jpg,Bakir Izetbegović
Q333066,Paddy Ashdown,male,1941-02-27,11,2018-12-22,11,Official portrait of Lord Ashdown of Norton-sub-Hamdon crop 2.jpg,Paddy Ashdown
Q335688,Milorad Dodik,male,1959-03-12,11,,,Dodik (2022-06-18) (cropped).jpg,Milorad Dodik
Q3436394,Niko Lozančić,male,1957,9,,,,Niko Lozančić
Q3437194,Krešimir Zubak,male,1947-01-25,11,,,Kresimir Zubak at the Sarajevo Air Force Base - Flickr - The Central Intelligence Agency (cropped).jpg,Krešimir Zubak
Q3443267,Selmo Cikotić,male,1964-01-25,11,,,Selmo Cikotić cropped.jpg,Selmo Cikotić
Q3445847,Pero Bukejlović,male,1946-08-09,11,,,,Pero Bukejlović
Q3446969,Alija Behmen,male,1940-12-25,11,2018-08-01,11,Alija-Behmen-2009-IMG 9339 (cropped).jpg,Alija Behmen
Q350384,Milan Jelić,male,1956-03-26,11,2007-09-30,11,,Milan Jelić
Q355737,Ante Jelavić,male,1963-08-21,11,,,,Ante Jelavić
Q359826,Adnan Terzić,male,1960-04-05,11,,,AdnanTerzic (cropped).jpg,Adnan Terzić
Q3608404,Petar Djokić,male,1961-07-29,11,,,,
Q361173,Sulejman Tihić,male,1951-11-26,11,2014-09-25,11,Sulejman Tihić.jpg,Sulejman Tihić
Q362643,Nedžad Branković,male,1962-12-28,11,,,,Nedžad Branković
Q387491,Borjana Krišto,female,1961-08-13,11,,,Borjana Krišto (cropped).jpg,Borjana Krišto
Q391160,Srebrenka Golić,female,1958,9,,,Srebrenka Golić (cropped).jpg,Srebrenka Golić
Q391171,Nedeljko Čubrilović,male,1953-04-05,11,,,Nedeljko Čubrilović.jpg,Nedeljko Čubrilović
Q401864,Ahmet Hadžipašić,male,1952-06-01,11,2008-07-23,11,,Ahmet Hadžipašić
Q43266497,Abdulah Skaka,male,1983-12-05,11,,,Abdulah Skaka (cropped).jpg,Abdulah Skaka
Q45297,Rajko Kuzmanović,male,1931-12-01,11,,,,Rajko Kuzmanović
Q467905,Miroslav Lajčák,male,1963-03-20,11,,,M-Lajcak.jpg,Miroslav Lajčák
Q470649,Borislav Paravac,male,1943-02-18,11,,,"Borislav Paravac, Pope johnpaul funeral politics.jpg",Borislav Paravac
Q4808727,Živko Radišić,male,1937-08-15,11,2021-09-05,11,Zivko Radisic (cropped).jpg,Živko Radišić
Q4891938,Beriz Belkić,male,1946-09-08,11,,,,Beriz Belkić
Q4917286,Bisera Turković,female,1954-12-08,11,,,Bisera Turkovic (01119744) (cropped).jpg,Bisera Turković
Q4953066,Božidar Matić,male,1937-09-08,11,2016-05-12,11,Božidar Matić - 1971 (cropped).jpg,Božidar Matić
Q50358315,Rasim Gačanović,male,1950,9,,,,
Q543308,Smilja Avramov,female,1918-02-15,11,2018-10-02,11,Smilja Avramov.jpg,Smilja Avramov
Q5528031,Željka Cvijanović,female,1967-03-04,11,,,Željka Cvijanović (cropped).jpg,Željka Cvijanović
Q559756,Dragan Čović,male,1956-08-20,11,,,"EPP Western Balkans Summit (2), 5 October 2021, Ljubljana (cropped).jpg",Dragan Čović
Q560051,Ivo Miro Jović,male,1950-07-15,11,,,Ivo Miro Jovic.jpg,Ivo Miro Jović
Q57381,Haris Silajdžić,male,1945-10-01,11,,,Haris Silajdžić.jpg,Haris Silajdžić
Q57844,Vjekoslav Bevanda,male,1956-05-13,11,,,Bevanda (cropped).jpg,Vjekoslav Bevanda
Q58124,Zlatko Lagumdžija,male,1955-12-26,11,,,Lagumdžija February 2015 (cropped).jpg,Zlatko Lagumdžija
Q58416549,Radovan Višković,male,1964-02-01,11,,,Radovan Višković (cropped).jpg,Radovan Višković
Q58467033,Muhidin Hamamdžić,male,1936-04-16,11,,,,
