id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q1000379,Ferdinand Oyono,male,1929-09-14,11,2010-06-10,11,,Ferdinand Oyono
Q105971259,Bonaventure Mvondo Assam,male,,,,,,
Q105971791,Robert Nkili,male,,,,,,
Q106576581,Emilia Monjowa Lifaka,female,1959-04-11,11,2021-04-20,11,Emilia Monjowa Lifaka in 2012.jpg,Emilia Monjowa Lifaka
Q106975887,Marinette Yetna,female,1965-12-10,11,2021-05-24,11,Honorable Marinette Yetna.jpg,Marinette Yetna
Q107253305,Colette Sohaing,female,,,,,,
Q108038959,Achille Bassilekin III,male,1969-03-20,11,,,Achille Bassileken III.jpg,
Q108183571,Emmanuel Bonde,male,1947-01-14,11,,,Emmanuel Bonde.jpg,
Q108296065,Martin Mbarga Nguélé,male,,,,,,
Q108312431,Oswald Baboke,male,1972-02-28,11,,,,
Q109801616,Gabriel Mbairobe,male,1958,9,,,,
Q109801724,Georges Elanga Obam,male,1961-10-21,11,,,,
Q109801746,Dr Taïga,male,1960-04-19,11,,,,
Q109801766,Gaston Eloundou Essomba,male,,,,,,
Q109803969,Joseph Le,male,1959-03-19,11,,,,
Q109804006,Gabriel Dodo Ndoke,male,,,,,,
Q109804040,Manaouda Malachie,male,1973,9,,,Malachie p.jpg,
Q109804077,Ernest Ngalle Bibehe,male,1962-03-09,11,,,,
Q109804250,Balungeli Confiance Ebune,male,1969-09-01,11,,,,
Q110511220,Théodore Datouo,male,,,,,,
Q111207400,Augustine Awa Fonka,,,,,,,
Q111209206,Gilbert Tsimi Evouna,,,,,,,
Q111340963,Abba Alim,,,,,,,
Q111340964,Abe Mkheal Ndra,,,,,,,
Q111340969,Abomo Fama Margueritte Aline,female,,,,,,
Q111340970,Adama Epse Djibrine,,,,,,,
Q111340971,Adamu Edward Lambe,,,,,,,
Q111340972,Agbwah Ntiba Eric,,,,,,,
Q111340973,Agho Olivier,,,,,,,
Q111340974,Aka Martin Tyoga,,,,,,,
Q111340975,Ali Adjit,male,,,,,,
Q111340976,Ali Mamouda,,,,,,,
Q111340977,Ali Salihou,,,,,,,
Q111340978,Aliyoum Fadil,male,,,,,,
Q111340979,Aminatou Abbo,,,,,,,
Q111340980,Anyere Charles,,,,,,,
Q111340982,Atangana Aligui Celine Catherine épouse Mendouga,,,,,,,
Q111340983,Ateawung Foju Bernard,,,,,,,
Q111340984,Awutah Philip,,,,,,,
Q111340985,Banmi Emmanuel Dingha,male,,,,,,
Q111340986,Théophile Baoro,,,,,,,
Q111340987,Bara Julien,,,,,,,
