catalog,id,name,relationship,relative,relativename
Peru,Q101580009,María del Carmen de Reparaz,father,Q10290542,Gonzalo de Reparaz Ruiz
Peru,Q103838608,Pedro Castillo,spouse,Q107183577,Lilia Paredes
Peru,Q104432932,Hernando Guerra García,father,Q101130643,Roger Guerra-García Cueva
Peru,Q107347941,Segundo Héctor Acuña Peralta,sibling,Q107347942,María Grimaneza Acuña Peralta
Peru,Q107347941,Segundo Héctor Acuña Peralta,sibling,Q16941560,Humberto Acuña Peralta
Peru,Q107347941,Segundo Héctor Acuña Peralta,sibling,Q5065409,Cesar Acuña
Peru,Q107347941,Segundo Héctor Acuña Peralta,sibling,Q6163644,Virgilio Acuña Peralta
Peru,Q107347942,María Grimaneza Acuña Peralta,sibling,Q107347941,Segundo Héctor Acuña Peralta
Peru,Q107347942,María Grimaneza Acuña Peralta,sibling,Q16941560,Humberto Acuña Peralta
Peru,Q107347942,María Grimaneza Acuña Peralta,sibling,Q5065409,Cesar Acuña
Peru,Q107347942,María Grimaneza Acuña Peralta,sibling,Q6163644,Virgilio Acuña Peralta
Peru,Q107494056,Maricarmen Alva,father,Q107919728,Miguel Alva Orlandini
Peru,Q11015795,Verónika Mendoza,spouse,Q5935625,Jorge Millones
Peru,Q1259,Javier Pérez de Cuéllar,spouse,Q108709306,Yvette Roberts-Darricau
Peru,Q133040,Alberto Fujimori,child,Q235137,Keiko Fujimori
Peru,Q133040,Alberto Fujimori,child,Q6389326,Kenji Fujimori
Peru,Q133040,Alberto Fujimori,father,Q106497138,Naoichi Fujimori
Peru,Q133040,Alberto Fujimori,mother,Q106497139,Mutsue Inomoto Fujimori
Peru,Q133040,Alberto Fujimori,spouse,Q265813,Susana Higuchi
Peru,Q133040,Alberto Fujimori,spouse,Q9320206,Satomi Kataoka
Peru,Q16297357,Diana Álvarez-Calderón,relative,Q5654876,Manuel Bartolomé Ferreyros
Peru,Q16297357,Diana Álvarez-Calderón,relative,Q5853840,Luis Gallo Porras
Peru,Q167211,Alan García,child,Q63398474,Carla García Buscaglia
Peru,Q167211,Alan García,spouse,Q63533303,Carla Buscaglia Castellano
Peru,Q167211,Alan García,spouse,Q9059638,Pilar Nores de García
Peru,Q16941560,Humberto Acuña Peralta,sibling,Q107347941,Segundo Héctor Acuña Peralta
Peru,Q16941560,Humberto Acuña Peralta,sibling,Q107347942,María Grimaneza Acuña Peralta
Peru,Q16941560,Humberto Acuña Peralta,sibling,Q5065409,Cesar Acuña
Peru,Q16941560,Humberto Acuña Peralta,sibling,Q6163644,Virgilio Acuña Peralta
Peru,Q18223214,Fernando Meléndez,sibling,Q47405599,Jorge Meléndez Celis
Peru,Q18719683,Patricia Rosa Chirinos Venegas,father,Q5833168,Enrique Chirinos Soto
