catalog,id,name,relationship,relative,relativename
Netherlands,Q100779990,Jan Keunen,father,Q2371691,Rudy Keunen
Netherlands,Q1028887,Camiel Eurlings,father,Q2438491,Martin Eurlings
Netherlands,Q105338,Geert Wilders,father,Q107125188,Johannes Henricus Andreas Wilders
Netherlands,Q105338,Geert Wilders,mother,Q107125192,Maria Anne Ording
Netherlands,Q105338,Geert Wilders,sibling,Q26745481,Paul Wilders
Netherlands,Q105338,Geert Wilders,spouse,Q26721525,Krisztina Wilders
Netherlands,Q105750190,Fonda Sahla,sibling,Q109942934,Soumaya Sahla
Netherlands,Q110401312,Gunay Uslu,sibling,Q14642576,Meral Uslu
Netherlands,Q110401312,Gunay Uslu,sibling,Q65220144,Atılay Uslu
Netherlands,Q110699193,Ingrid Mortiers,spouse,Q105393591,Peter Hofstede
Netherlands,Q110699411,Dorienke de Grave-Verkerk,spouse,Q2320629,Frank de Grave
Netherlands,Q12013388,Eric Smaling,father,Q2018805,Eelke de Jong
Netherlands,Q1279554,Eberhard van der Laan,father,Q53252478,Edzard van der Laan
Netherlands,Q1279554,Eberhard van der Laan,spouse,Q110845941,Femke van der Laan
Netherlands,Q133386,Jan Peter Balkenende,father,Q13418237,Jan Pieter Balkenende
Netherlands,Q133386,Jan Peter Balkenende,spouse,Q4335418,Bianca Hoogendijk
Netherlands,Q1358714,Ernst Hirsch Ballin,child,Q85504870,Marianne Hirsch Ballin
Netherlands,Q1358714,Ernst Hirsch Ballin,father,Q62023576,E.D. Hirsch Ballin
Netherlands,Q1366279,Jozias van Aartsen,father,Q1682422,Jan van Aartsen
Netherlands,Q1375236,Halbe Zijlstra,spouse,Q84517460,Ingrid de Bondt
Netherlands,Q1396958,Jan Marijnissen,child,Q1882072,Lilian Marijnissen
Netherlands,Q1396958,Jan Marijnissen,spouse,Q1961129,Mari-Anne Marijnissen
Netherlands,Q1397450,Jan Terlouw,child,Q14307621,Sanne Terlouw
Netherlands,Q1397450,Jan Terlouw,child,Q46123266,Ashley Terlouw
Netherlands,Q1397450,Jan Terlouw,spouse,Q24014785,Alexandra Terlouw-van Hulst
Netherlands,Q14520235,Wopke Hoekstra,father,Q96102049,Joost Hoekstra
Netherlands,Q14753258,Tjitske Siderius,relative,Q3304713,Meinardus Siderius
Netherlands,Q15077856,Sigrid Kaag,spouse,Q104775812,Anis al-Qaq
Netherlands,Q154952,Willem-Alexander of the Netherlands,child,Q1061685,Princess Alexia of the Netherlands
Netherlands,Q154952,Willem-Alexander of the Netherlands,child,Q1076063,Princess Ariane of the Netherlands
Netherlands,Q154952,Willem-Alexander of the Netherlands,child,Q855749,"Catharina-Amalia, Princess of Orange"
