id,name,gender,dob,dobp,dod,dodp,image,enwiki
Q103067242,Randolph G. K. Tan,male,,,,,,
Q105648475,Lew Chuen Hong,male,,,,,"Radm. Lew Chuen Hong, Chief of Navy, Singapore Armed Forces.jpg",Lew Chuen Hong
Q1071599,Chiam See Tong,male,1935-03-12,11,,,ChiamSeeTong-SDARally-20060502.jpg,Chiam See Tong
Q107464954,Tan Yia Swam,female,1980,9,,,,
Q107465002,Shahira Abdullah,female,1988,9,,,,
Q107465013,Raj Joshua Thomas,male,1979,9,,,,
Q107465020,Janet Ang,female,1959,9,,,,
Q107465039,Cheng Hsing Yao,male,1971,9,,,,
Q107465048,Abdul Samad,male,1972,9,,,,
Q107750791,Ho Wee San,,,,,,,
Q107750800,Lim Sun Sun,,,,,,,
Q107750805,Irene Quay,,,,,,,
Q110897498,Abbas Ali Mohamed Irshad,male,,,,,,
Q110897500,Arasu Duraisamy,male,,,,,,
Q110897619,K. Karthikeyan,male,,,,,,
Q110897621,Laurence Lien Tsung Chern,male,,,,,,
Q110897623,Mary Liew Kiah Eng,female,,,,,,
Q110897627,Mohd Ismail bin Hussein,male,,,,,,
Q110897628,Nicholas Fang Kuo Wei,male,,,,,,
Q110897630,Ramasamy Dhinakaran,male,,,,,,
Q110897638,Rita Soh Siow Lan,female,,,,,,
Q110897639,Tan Su Shan,female,,,,,,
Q110897674,Cham Hui Fong,female,,,,,,
Q110897676,Edwin Khew,male,,,,,,
Q110897677,Gautam Banerjee,male,,,,,,
Q110897680,Jessie Phua,female,,,,,,
Q110897686,Mildred Tan-Sim,female,,,,,,
Q110897687,Ong Ah Heng,male,,,,,,
Q110897690,Ong Kian Min,male,,,,,,
Q110897691,Ong Seh Hong,male,,,,,,
Q110897693,Siew Kum Hong,male,,,,,,
Q110897697,Terry Lee Kok Hua,male,,,,,,
Q131248,Lee Kuan Yew,male,1923-09-16,11,2015-03-23,11,Lee Kuan Yew.jpg,Lee Kuan Yew
Q14188985,Lim Hwee Hua,female,1959-02-26,11,,,Lim Hwee Hua.jpg,Lim Hwee Hua
Q14946896,Hazel Poa,female,1970-08-27,11,,,,Hazel Poa
Q14950534,Lee Bee Wah,female,1960-10-06,11,,,Lee Bee Wah Nomination Day GE 2011.jpg,Lee Bee Wah
Q15082672,Cedric Foo,male,1960-07-16,11,,,,Cedric Foo
Q15122247,Gan Thiam Poh,male,1963-10-23,11,,,Gan Thiam Poh.jpg,Gan Thiam Poh
Q15131896,Ang Hin Kee,male,1965-10-22,11,,,,Ang Hin Kee
Q1515536,Joscelin Yeo,female,1979-05-02,11,,,,Joscelin Yeo
Q1521378,S. Jayakumar,male,1939-08-12,11,,,Jayakumar (1).jpg,S. Jayakumar (Singaporean politician)
Q15410291,Ng Chee Meng,male,1968-08-08,11,,,"Maj Gen Ng Chee Meng at the Shangri-La Dialogue, Singapore - 20140530.jpg",Ng Chee Meng
Q15798338,Perry Lim,male,,,,,Singapore Army Lieutenant General Perry Lim Cheng Yeow (Flickr id 38876138601).jpg,Perry Lim
Q16115675,Lim Siong Guan,male,1947,9,,,,Lim Siong Guan
Q16136702,Lina Loh,female,1949-06-04,11,,,,Lina Loh
Q16146711,Ang Wei Neng,male,1967-03-31,11,,,Ang Wei Neng.jpg,Ang Wei Neng
Q16185445,Lily Neo,female,1953-08-12,11,,,,Lily Neo
Q16189029,Ellen Lee,female,1957-04-13,11,,,,Ellen Lee
Q16193659,Faizah Jamal,female,1960-06-27,11,,,,Faizah Jamal
Q16194240,David Ong,male,1961-05-19,11,,,,David Ong
Q16195647,Liang Eng Hwa,male,1964-03-20,11,,,Liang Eng Hwa 2.jpg,Liang Eng Hwa
Q16197159,Penny Low,female,1967,9,,,"Penny Low, Founder, Social Innovation Park, Singapore.jpg",Penny Low
Q16204683,Josephine Teo,female,1968-07-08,11,,,Josephine Teo September 2016 (29908295102).jpg,Josephine Teo
Q16213804,Patrick Tay,male,1971-12-01,11,,,Patrick Tay.jpg,Patrick Tay
Q16214961,Low Yen Ling,female,1974-08-17,11,,,,Low Yen Ling
Q16215002,Zaqy Mohamad,male,1974-09-15,11,,,,Zaqy Mohamad
Q16215442,Muhamad Faisal Manap,male,1975-06-06,11,,,Faisal Manap 3 (cropped).jpg,Muhamad Faisal Manap
Q16215886,Desmond Lee,male,1976-07-15,11,,,"Desmond Lee at Bukit Brown Cemetery, Singapore - 20171118.jpg",Desmond Lee (Singaporean politician)
Q16216181,Yaw Shin Leong,male,1976-06-02,11,,,Yaw Shin Leong 2011.JPG,Yaw Shin Leong
Q16221695,Alex Yam,male,1981-06-20,11,,,Alex Yam.jpg,Alex Yam
Q16730956,Janice Koh,female,1969-04-26,11,,,Janice Koh at the Singapore Premiere of Crazy Rich Asians.jpg,Janice Koh
Q16926847,Muhammad Faishal Ibrahim,male,1968-06-16,11,,,,Muhammad Faishal Ibrahim
Q17152083,Peter Ong,male,1961,9,,,,Peter Ong
Q17152348,Zainal Sapari,male,1965-11-30,11,,,Zainal Sapari Loyang Bus Depot 03.jpg,Zainal Sapari
Q17722375,Masagos Zulkifli,male,1963-04-16,11,,,"Masagos Zulkifli at The Pentagon, USA - 20061017.jpg",Masagos Zulkifli
Q1812042,Lee Yi Shyan,male,1962-03-09,11,,,,Lee Yi Shyan
Q18687930,Intan Azura Mokhtar,female,1980-08-23,11,,,,Intan Azura Mokhtar
Q1876076,Lui Tuck Yew,male,1961-08-16,11,,,"Lui Tuck Yew giving the Partner of the Year award to Paul Daff of Jetstar Asia at the Changi Airline Awards, Singapore - 20120510 (version 2).jpg",Lui Tuck Yew
Q189122,Hri Kumar Nair,male,1966-06-16,11,,,,Hri Kumar Nair
Q1984113,Ng Eng Hen,male,1958-12-10,11,,,Ng Eng Hen at the Pentagon - 20120404.jpg,Ng Eng Hen
Q20745958,Melvyn Ong,male,1975,9,,,"Lt. Gen. Melvyn Ong, Chief of Defence Force, Singapore Armed Forces.jpg",Melvyn Ong
Q2077565,J. B. Jeyaretnam,male,1926-01-05,11,2008-09-30,11,JoshuaBenjaminJeyaretnam-Singapore-20051107.jpg,J. B. Jeyaretnam
Q20966075,Amrin Amin,male,1978,9,,,,Amrin Amin
Q20979710,Darryl David,male,1970-10-19,11,,,Darryl David.jpg,Darryl David
Q20983254,Chee Hong Tat,male,1974,9,,,,Chee Hong Tat
Q20983255,Cheng Li Hui,female,1985,9,,,Cheng Li Hui.jpg,Cheng Li Hui
Q20983484,Leon Perera,male,1970,9,,,Leon Perera 2 (cropped).jpg,Leon Perera
Q20983840,Chia Yong Yong,female,1962,9,,,,Chia Yong Yong
Q20983937,Tan Wu Meng,male,1975,9,,,Tan Wu Meng.jpg,Tan Wu Meng
Q20990652,Fatimah Lateef,female,1966-03-16,11,,,,Fatimah Lateef
Q20990654,Rahayu Mahzam,female,1980,9,,,Rahayu Mahzam.jpg,Rahayu Mahzam
Q20990655,Saktiandi Supaat,male,1973-10-28,11,,,Saktiandi Supaat.jpg,Saktiandi Supaat
Q212188,S. R. Nathan,male,1924-07-03,11,2016-08-22,11,President of Singapore SR Nathan.jpg,S. R. Nathan
Q21663168,Henry Kwek,male,1976-04-20,11,,,Henry Kwek.jpg,Henry Kwek
Q22003605,Cheryl Chan,female,1976,9,,,CherylChan.jpg,Cheryl Chan
Q22007161,Louis Ng,male,1978-12-08,11,,,Louis Ng.jpg,Louis Ng
Q23416672,Melvin Yong,male,1972-02-19,11,,,Portrait photo of Melvin Yong.jpg,Melvin Yong
Q23670480,Lian Pin Koh,male,1976-04-22,11,,,"Lian Pin Koh, Founding Director, ConservationDrones.org; and Professor of Applied Ecology and Conservation, University of Adelaide (34299001125) (cropped).jpg",Lian Pin Koh
Q23772394,Joan Pereira,female,1967,9,,,,Joan Pereira
Q23772395,Sun Xueling,female,1979-07-10,11,,,House Visits.jpg,Sun Xueling
Q24006711,Murali Pillai,male,1967-10-30,11,,,Muralirallyspeech2016april (cropped).jpg,Murali Pillai
Q27058387,Kok Heng Leun,male,1966,9,,,Kok Heng Leun.jpeg,Kok Heng Leun
Q27733955,Gan Siow Huang,female,1975,9,,,Gan Siow Huang.jpg,Gan Siow Huang
Q28224450,Peter Ho,male,,,,,,Peter Ho (chairman)
Q28415107,Chia Shi-Lu,male,1971-10-13,11,,,,Chia Shi-Lu
Q29093145,K Thanaletchimi,female,1966,9,,,,K. Thanaletchimi
Q30084589,Hian-teck Hoon,male,1959,9,,,,
Q313300,Goh Chok Tong,male,1941-05-20,11,,,GohChokTong-WashingtonDC-20010614.jpg,Goh Chok Tong
Q33136404,Lucien Wong,male,1953,9,,,,Lucien Wong
Q3518218,Teo Chee Hean,male,1954-12-27,11,,,Teo Chee Hean.jpg,Teo Chee Hean
Q3786667,Lee Li Lian,female,1978-07-19,11,,,,Lee Li Lian
Q3846565,Chen Show Mao,male,1961-02-06,11,,,"Chen Show Mao at a Workers' Party general election rally, Serangoon Stadium, Singapore - 20110429 (cropped).jpg",Chen Show Mao
Q38987,Tony Tan Keng Yam,male,1940-02-07,11,,,Tony Tan Keng Yam cropp.jpg,Tony Tan
Q42212002,Daniel Goh,male,,,,,,Daniel Goh
Q4354964,Khaw Boon Wan,male,1952-12-08,11,,,Minister Khaw Boon Wan.JPG,Khaw Boon Wan
Q461128,Wong Kan Seng,male,1946-09-08,11,,,WongKanSeng-20060314.jpg,Wong Kan Seng
Q4666073,Abdullah Tarmugi,male,1944-08-25,11,,,,Abdullah Tarmugi
Q4738255,Alvin Yeo,male,1962-03-28,11,2022-07-30,11,,Alvin Yeo
Q4749263,Amy Khor,female,1958-02-23,11,,,,Amy Khor
Q4761856,Ang Mong Seng,male,1949-09-30,11,,,,Ang Mong Seng
Q4798703,Arthur Fong,male,1964-05-24,11,,,,Arthur Fong
Q4841314,Baey Yam Keng,male,1970-08-31,11,,,Baey Yam Keng at a cycling event in Singapore - 20120923.jpg,Baey Yam Keng
Q4849852,Balaji Sadasivan,male,1955-07-11,11,2010-09-27,11,"Balaji Sadasivan at the World Economic Forum on East Asia, Ho Chi Minh City, Vietnam - 20100606.jpg",Balaji Sadasivan
Q4899825,Bey Soo Khiang,male,1955-08-10,11,,,,Bey Soo Khiang
Q5024354,Calvin Cheng,male,1975-09-24,11,,,CalvinCheng.jpg,Calvin Cheng
Q5070296,Chan Chun Sing,male,1969-10-09,11,,,Chan Chun Sing at USTR.jpg,Chan Chun Sing
Q5070361,Chan Sek Keong,male,1937-11-05,11,,,1 chan sek keong 2012.jpg,Chan Sek Keong
Q5070367,Chan Soo Sen,male,1956-10-01,11,,,,Chan Soo Sen
Q5072730,Chao Hick Tin,male,1957,9,,,,Chao Hick Tin
Q5076232,Charles Chong,male,1953-06-24,11,,,,Charles Chong
Q5113490,Christopher de Souza,male,1976-01-21,11,,,Chris de Souza.JPG,Christopher de Souza
Q51571528,Mahdev Mohan,male,1979,9,,,,
Q5200144,Cynthia Phua,female,1958-08-19,11,,,,Cynthia Phua
Q5257739,Denise Phua,female,1959-12-09,11,,,Denise Phua.jpg,Denise Phua
Q5264684,Desmond Choo,male,1977,9,,,Desmond Choo.jpg,Desmond Choo
Q5264753,Desmond Kuek,male,1963-08-28,11,,,Desmond Kuek.jpg,Desmond Kuek
Q5346875,Edwin Tong,male,1969-08-12,11,,,,Edwin Tong
Q5407786,Eugene Tan,male,1970-02-18,11,,,"Eugene Tan at the Mochtar Riady Auditorium, Singapore Management University - 20151111-02 (cropped).jpg",Eugene Tan
Q5409769,Eunice Olsen,female,1977-10-24,11,,,Eunice Olsen MSU2011.jpg,Eunice Olsen
Q5465241,Foo Mee Har,female,1966-01-10,11,,,Foo Mee Har.jpg,Foo Mee Har
Q5520446,Gan Kim Yong,male,1952-12-08,11,,,Gan Kim Yong at a PCF graduation ceremony - 20081113 (cropped).jpg,Gan Kim Yong
Q5549173,Gerald Giam,male,1977-11-22,11,,,"Gerald Giam at a Workers' Party general election rally, Bedok Stadium, Singapore - 20110430-04.jpg",Gerald Giam
Q55752957,Seah Kian Peng,male,1961,9,,,Seah Kian Peng at International Co-operative Alliance General Assembly 2007 in Singapore.jpg,Seah Kian Peng
Q55753587,Chong Kee Hiong,male,1966,9,,,,Chong Kee Hiong
Q55753589,Ong Teng Koon,male,,,,,,
Q55753591,Yee Chia Hsing,,1971,9,,,,
Q55753594,Lim Wee Kiak,male,1968-12-27,11,,,,Lim Wee Kiak
Q55767861,Ganesh Rajaram,,,,,,,
Q55767870,Kuik Shiao-Yin,female,,,,,,
Q55767889,Dennis Tan Lip Fong,male,1970,9,,,,Dennis Tan
Q55767907,Azmoon Ahmad,male,1962,9,,,,
Q55767915,Thomas Chua Kee Seng,male,,,,,,
Q55767964,Randolph Tan,,,,,,,
Q5591179,Grace Fu,female,1964-03-29,11,,,GraceFu-2010SummerYouthOlympics-20090426-02.jpg,Grace Fu
Q5642345,Halimah Yacob,female,1954-08-23,11,,,"Republic of Singapore President Halimah Yacob witnesses the program proper during her visit to the Philippine Eagle Center in Davao City on September 11, 2019 (cropped).jpg",Halimah Yacob
Q5714190,Heng Chee How,male,1961-07-14,11,,,,Heng Chee How
Q5714209,Heng Swee Keat,male,1961-11-01,11,,,"Heng Swee Keat at Nan Hua High School, Singapore - 20120707.jpg",Heng Swee Keat
Q57643,Lee Hsien Loong,male,1952-02-10,11,,,Lee Hsien-Loong - World Economic Forum Annual Meeting 2012 cropped.jpg,Lee Hsien Loong
Q58142,George Yeo,male,1954-09-13,11,,,George Yeo by Michael Wuertenberg.jpg,George Yeo
Q5874044,Ho Geok Choo,female,1956-04-15,11,,,,Ho Geok Choo
Q5874137,Ho Peng Kee,male,1954-05-09,11,,,1 ho peng kee 2019.jpg,Ho Peng Kee
Q6017702,Inderjit Singh,male,1960-06-05,11,,,,Inderjit Singh (Singaporean politician)
Q6026908,Indranee Rajah,female,1963-04-12,11,,,"Indranee Rajah in Lecture Theatre B.2.17, Block B, SIM University, Singapore - 20150905-02 (cropped).jpg",Indranee Rajah
Q6069175,Irene Ng,female,1963-12-24,11,,,,Irene Ng (politician)
Q6109288,J.Y Pillay,male,1934-03-30,11,,,,J. Y. Pillay
Q6154464,Janil Puthucheary,male,1973,9,,,,Janil Puthucheary
Q6187512,Jessica Tan,female,1966-05-28,11,,,Jessica Tan 2.jpg,Jessica Tan
Q6324008,K. Shanmugam,male,1959-03-26,11,,,K Shanmugam crop.jpg,K. Shanmugam
Q6425858,Koh Juat Jong,female,,,,,,Koh Juat Jong
Q6425864,Koh Poh Koon,male,1972-03-16,11,,,,Koh Poh Koon
Q6430492,Koo Tsai Kee,male,1954-11-29,11,,,,Koo Tsai Kee
Q64735794,Anthea Ong,female,1968,9,,,AntheaOng.jpg,Anthea Ong
Q6480680,Lam Pin Min,male,1969-09-01,11,,,Lam Pin Min 2018.jpg,Lam Pin Min
Q6504758,Lawrence Wong,male,1972-12-18,11,,,Lawrence Wong 2022-08.jpg,Lawrence Wong
Q6513114,Lee Boon Yang,male,1947-10-01,11,,,,Lee Boon Yang
Q6548656,Lim Biow Chuan,male,1963-05-22,11,,,Lim Biow Chuan.jpg,Lim Biow Chuan
Q6548659,Lim Boon Heng,male,1947-11-18,11,,,LimBoonHeng-Singapore-20071018.jpg,Lim Boon Heng
Q6548671,Lim Chuan Poh,male,1962-01,10,,,,Lim Chuan Poh
Q6548691,Lim Hng Kiang,male,1954-04-09,11,,,Minister Lim Hng Kiang.jpg,Lim Hng Kiang
Q6548759,Lim Swee Say,male,1954-07-13,11,,,Lim Swee Say at the PAP Community Foundation 25th Anniversary Carnival - 20110402 (cropped).jpg,Lim Swee Say
Q6732618,Mah Bow Tan,male,1948-09-12,11,,,Mah Bow Tan at the World Economic Forum Global Redesign Summit 2010.jpg,Mah Bow Tan
Q6743667,Maliki Osman,male,1965-07-19,11,,,Maliki Osman July 2018 (43440550432) (cropped).jpg,Maliki Osman
Q6767053,Mark Chay,male,1982-02-18,11,,,,Mark Chay
Q6791625,Matthias Yao,male,1956-01-12,11,,,,Matthias Yao
Q6833355,Michael Palmer,male,1968-07-14,11,,,,Michael Palmer (politician)
Q6991880,Neo Kian Hong,male,,,,,Neo Kian Hong.jpg,Neo Kian Hong
Q7021791,Ng Yat Chung,male,,,,,"Ng Yat Chung detail, 050602-F-0193C-114.jpg",Ng Yat Chung
Q7093791,Ong Chit Chung,male,1949-01-28,11,2008-07-14,11,,Ong Chit Chung
Q7093820,Ong Ye Kung,male,1969-11-15,11,,,Ong Ye Kung at the 2018 G20 Education Ministerial Meeting.jpg,Ong Ye Kung
