catalog,position,person,personID,start,end,gender,DOB,DOD,image,enwiki
São Tomé and Príncipe,President,Miguel Trovoada,Q504522,1995-08-21,2001-09-03,male,1936-12-27,,Miguel Trovoada in 1995.jpg,Miguel Trovoada
São Tomé and Príncipe,President,Fradique de Menezes,Q271012,2001-09-03,2003-07-16,male,1942-03-21,,SaoTomePrincipe.FradiqueMenezes.01.jpg,Fradique de Menezes
São Tomé and Príncipe,President,Fernando Pereira,Q1281014,2003-07-16,2003-07-23,male,1963,,,Fernando Pereira (major)
São Tomé and Príncipe,President,Fradique de Menezes,Q271012,2003-07-23,2011-09-03,male,1942-03-21,,SaoTomePrincipe.FradiqueMenezes.01.jpg,Fradique de Menezes
São Tomé and Príncipe,President,Manuel Pinto da Costa,Q295049,2011-09-03,2016-09-03,male,1937-08-05,,Manuel Pinto da Costa.jpg,Manuel Pinto da Costa
São Tomé and Príncipe,President,Evaristo Carvalho,Q709734,2016-09-03,2021-10-02,male,1941-10-22,2022-05-28,Evaristo Carvalho 2016.jpg,Evaristo Carvalho
São Tomé and Príncipe,President,Carlos Vila Nova,Q27982047,2021-10-02,,male,1959-07-27,,WSIS FORUM 2015 Day 2 - Carlos Vila Nova (cropped).jpg,Carlos Vila Nova
São Tomé and Príncipe,Prime Minister,Guilherme Posser da Costa,Q956967,1999-01-05,2001-09-26,male,1953-05-18,,Guilherme Posser da Costa 2018 (cropped).jpg,Guilherme Posser da Costa
São Tomé and Príncipe,Prime Minister,Evaristo Carvalho,Q709734,2001-09-26,2002-03-28,male,1941-10-22,2022-05-28,Evaristo Carvalho 2016.jpg,Evaristo Carvalho
São Tomé and Príncipe,Prime Minister,Gabriel Costa,Q867590,2002-03-28,2002-10-07,male,1954-12-11,,Gabriel Arcanjo Ferreira da Costa 2014.jpg,Gabriel Costa (politician)
São Tomé and Príncipe,Prime Minister,Maria das Neves,Q454046,2002-10-07,2004-09-18,female,1958,,Maria das Neves.jpg,Maria das Neves
São Tomé and Príncipe,Prime Minister,Damião Vaz d'Almeida,Q1158585,2004-09-18,2005-06-08,male,1951-04-28,,,Damião Vaz d'Almeida
São Tomé and Príncipe,Prime Minister,Maria do Carmo Silveira,Q441483,2005-06-08,2006-04-21,female,1961-02-14,,Maria do Carmo Silveira.jpg,Maria do Carmo Silveira
São Tomé and Príncipe,Prime Minister,Tomé Vera Cruz,Q1286743,2006-04-21,2008-02-14,male,1953,,Tomé Vera Cruz (cropped).jpg,Tomé Vera Cruz
São Tomé and Príncipe,Prime Minister,Patrice Trovoada,Q459822,2008-02-14,2008-06-22,male,1962-03-18,,"Dr. Partice Emery Trovoda, October 28, 2015 (cropped).jpg",Patrice Trovoada
São Tomé and Príncipe,Prime Minister,Joaquim Rafael Branco,Q718450,2008-06-22,2010-08-14,male,1953-09-07,,,Joaquim Rafael Branco
São Tomé and Príncipe,Prime Minister,Patrice Trovoada,Q459822,2010-08-14,2012-12-12,male,1962-03-18,,"Dr. Partice Emery Trovoda, October 28, 2015 (cropped).jpg",Patrice Trovoada
São Tomé and Príncipe,Prime Minister,Gabriel Costa,Q867590,2012-12-12,2014-11-25,male,1954-12-11,,Gabriel Arcanjo Ferreira da Costa 2014.jpg,Gabriel Costa (politician)
São Tomé and Príncipe,Prime Minister,Patrice Trovoada,Q459822,2014-11-25,2018-12-03,male,1962-03-18,,"Dr. Partice Emery Trovoda, October 28, 2015 (cropped).jpg",Patrice Trovoada
São Tomé and Príncipe,Prime Minister,Jorge Bom Jesus,Q57085436,2018-12-03,,male,1962-07-26,,Jorge Bom Jesus (cropped).jpg,Jorge Bom Jesus
São Tomé and Príncipe,Minister of Agriculture,Francisco dos Ramos,Q114668029,2018-12-03,,,,,,
São Tomé and Príncipe,Minister of Defence,Victor Monteiro,Q59535822,2002-03-28,2002-10-07,male,1957,,,
São Tomé and Príncipe,Minister of Defence,Fernando Daqua,Q28105143,2002-10-07,2003-08-01,male,,,,
São Tomé and Príncipe,Minister of Defence,Óscar Sousa,Q5574245,2003-08-09,2008-06-22,male,1951-09-08,,,Óscar Sousa
São Tomé and Príncipe,Minister of Defence,Elsa Teixeira Pinto,Q42626636,2008-06-22,2010-08-14,female,,,Elsa Pinto and Neven Mimica 2019 01 (cropped).jpg,Elsa Teixeira Pinto
São Tomé and Príncipe,Minister of Defence,Raul Cravid,Q7296154,2008-06-22,2010-08-14,male,,,,Raul Cravid
São Tomé and Príncipe,Minister of Defence,Carlos Olímpio Stock,Q59572738,2010-08-14,2012-12-05,male,,,Carlos Stock (cropped).jpg,
São Tomé and Príncipe,Minister of Defence,Óscar Sousa,Q5574245,2012-12-12,2014-11-24,male,1951-09-08,,,Óscar Sousa
São Tomé and Príncipe,Minister of Defence,Armindo Ramos,Q27986398,2014-11-25,2016-10-18,male,,,,
São Tomé and Príncipe,Minister of Defence,Carlos Olímpio Stock,Q59572738,2014-11-25,2016-10-18,male,,,Carlos Stock (cropped).jpg,
São Tomé and Príncipe,Minister of Defence,Armindo Ramos,Q27986398,2016-10-18,2018-12-03,male,,,,
São Tomé and Príncipe,Minister of Defence,Óscar Sousa,Q5574245,2018-12-03,2021-08,male,1951-09-08,,,Óscar Sousa
São Tomé and Príncipe,Minister of Defence,Jorge Bom Jesus,Q57085436,2021-08,2022-02-02,male,1962-07-26,,Jorge Bom Jesus (cropped).jpg,Jorge Bom Jesus
São Tomé and Príncipe,Minister of Defence,Jorge Amado,Q106904935,2022-02-02,,male,,,Jorge Amado arquivo.jpg,
São Tomé and Príncipe,Minister of Education,Julieta Izidro Rodrigues,Q114668030,2018-12-03,,,,,,
São Tomé and Príncipe,Minister of Finance,Engrácio da Graça,Q114668025,2021-10-13,,,,,,
São Tomé and Príncipe,Minister of Foreign Affairs,Paulo Jorge Espirito Santo,Q28497473,1999-07,2000-04-05,male,1965,,,
São Tomé and Príncipe,Minister of Foreign Affairs,Joaquim Rafael Branco,Q718450,2000,2001,male,1953-09-07,,,Joaquim Rafael Branco
São Tomé and Príncipe,Minister of Foreign Affairs,Patrice Trovoada,Q459822,2001,2002-02,male,1962-03-18,,"Dr. Partice Emery Trovoda, October 28, 2015 (cropped).jpg",Patrice Trovoada
São Tomé and Príncipe,Minister of Foreign Affairs,Mateus Meira Rita,Q6786672,2002-02,2002-03-08,male,,,,Mateus Meira Rita
São Tomé and Príncipe,Minister of Foreign Affairs,Alda Bandeira,Q4713407,2002-03-08,2002-10-07,female,1949-09-22,,,Alda Bandeira
São Tomé and Príncipe,Minister of Foreign Affairs,Mateus Meira Rita,Q6786672,2002-10-07,2004-03-08,male,,,,Mateus Meira Rita
São Tomé and Príncipe,Minister of Foreign Affairs,Óscar Sousa,Q5574245,2004-03-08,2004-03-30,male,1951-09-08,,,Óscar Sousa
São Tomé and Príncipe,Minister of Foreign Affairs,Ovídio Manuel Barbosa Pequeno,Q3358982,2004-03-30,2006-01-16,male,1954-11-05,,,Ovídio Manuel Barbosa Pequeno
São Tomé and Príncipe,Minister of Foreign Affairs,Óscar Sousa,Q5574245,2006-01-16,2006-04,male,1951-09-08,,,Óscar Sousa
São Tomé and Príncipe,Minister of Foreign Affairs,Carlos Gustavo dos Anjos,Q2939360,2006-04-21,2007-11-20,male,1956-09-01,,,Carlos Gustavo dos Anjos
São Tomé and Príncipe,Minister of Foreign Affairs,Ovídio Manuel Barbosa Pequeno,Q3358982,2007-11-20,2008,male,1954-11-05,,,Ovídio Manuel Barbosa Pequeno
São Tomé and Príncipe,Minister of Foreign Affairs,Carlos Tiny,Q447911,2008-06,2010-08,male,1950,,,Carlos Tiny
São Tomé and Príncipe,Minister of Foreign Affairs,Manuel Salvador dos Ramos,Q28497468,2010-08,2012-12-12,male,1956,,H. E. Salvador dos Ramos (cropped).jpg,
São Tomé and Príncipe,Minister of Foreign Affairs,Natália Pedro da Costa Umbelina Neto,Q28497470,2012-12-12,2014-11-24,female,1951-11-03,,Ma Ying-jeou and Natália Pedro da Costa Umbelina Neto 2014 (cropped).jpg,Natália Pedro da Costa Umbelina Neto
São Tomé and Príncipe,Minister of Foreign Affairs,Manuel Salvador dos Ramos,Q28497468,2014-11,2016-10-18,male,1956,,H. E. Salvador dos Ramos (cropped).jpg,
São Tomé and Príncipe,Minister of Foreign Affairs,Urbino Botelho,Q27986410,2016-10-18,2018-12-03,male,,,,
São Tomé and Príncipe,Minister of Foreign Affairs,Elsa Teixeira Pinto,Q42626636,2018-12-03,2020-09-19,female,,,Elsa Pinto and Neven Mimica 2019 01 (cropped).jpg,Elsa Teixeira Pinto
São Tomé and Príncipe,Minister of Foreign Affairs,Edite Ten Juá,Q99510744,2020-09-19,,female,1972-12-31,,,Edite Tenjua
São Tomé and Príncipe,Minister of Health,Filomena Monteiro,Q114668028,2022-02-02,,,,,,
São Tomé and Príncipe,Minister of Infrastructure,Osvaldo Abreu,Q30118193,2018-12-03,,male,,,,
São Tomé and Príncipe,Minister of Justice,Paulo Jorge Rodrigues Espírito Santo,Q114667730,1996,2000,,,,,
São Tomé and Príncipe,Minister of Justice,Alberto Paulino,Q28497471,1999,2001,male,,,,
São Tomé and Príncipe,Minister of Justice,José Paquete D'Alva Teixeira,Q114667729,2001,2002,,,,,
São Tomé and Príncipe,Minister of Justice,Alda Alves de Melo dos Santos,Q111575515,2002,2002,female,,,,
