catalog,position,person,personID,start,gender,DOB,DOD,image,enwiki
UAE,President,Mohammed bin Zayed Al Nahyan,Q1951896,2022-05-14,male,1961-03-11,,Mohammed bin Zayed Al Nahyan - 2021 (51683733605) (cropped).jpg,Mohamed bin Zayed Al Nahyan
UAE,Vice President,Mohammed bin Rashid Al Maktoum,Q57655,2006-01-05,male,1949-07-15,,Mohamedu bin Rašidu Almaktūmu.jpg,Mohammed bin Rashid Al Maktoum
UAE,Prime Minister,Mohammed bin Rashid Al Maktoum,Q57655,2006-02-11,male,1949-07-15,,Mohamedu bin Rašidu Almaktūmu.jpg,Mohammed bin Rashid Al Maktoum
UAE,Deputy Prime Minister,Mansour bin Zayed Al Nahyan,Q556607,2009-05-10,male,1970-11-20,,Sheikh Mansour shaking the hand of Michael Spindelegger (crop).jpg,Mansour bin Zayed Al Nahyan
UAE,Deputy Prime Minister,Saif bin Zayed Al Nahyan,Q7400024,2009-05-10,male,1968,,Saif bin Zayed Al Nahyan.jpg,Saif bin Zayed Al Nahyan
UAE,Deputy Prime Minister,Maktoum bin Mohammed Al Maktoum,Q12244819,2021-09-25,male,1982-11-13,,Sheikh Maktoum.jpg,Maktoum bin Mohammed Al Maktoum
UAE,Minister of Culture and Youth,Noura Al Kaabi,Q16733485,2020-07-05,female,1979-03-18,,نورة الكعبي.jpg,Noura Al Kaabi
UAE,Minister of Defence,Mohammed bin Rashid Al Maktoum,Q57655,1971-12-09,male,1949-07-15,,Mohamedu bin Rašidu Almaktūmu.jpg,Mohammed bin Rashid Al Maktoum
UAE,Minister of Finance,Maktoum bin Mohammed Al Maktoum,Q12244819,2021-09-25,male,1982-11-13,,Sheikh Maktoum.jpg,Maktoum bin Mohammed Al Maktoum
UAE,Minister of Foreign Affairs,Abdullah bin Zayed Al Nahyan,Q58301,2006-02-09,male,1972-04-30,,Abdullah bin Zayed Al Nahyan in London - 2018 (29653209427) (cropped).jpg,Abdullah bin Zayed Al Nahyan
UAE,Minister of Health,Abdul Rahman Mohammed Al Oweis,Q20740526,2013-03-12,male,1967,,AbdulRahman Bin Mohamed Al Owais.jpg,Abdul Rahman Mohammed Al Owais
UAE,Minister of the Interior,Saif bin Zayed Al Nahyan,Q7400024,2004-11-01,male,1968,,Saif bin Zayed Al Nahyan.jpg,Saif bin Zayed Al Nahyan
UAE,Minister of Presidential Affairs,Mansour bin Zayed Al Nahyan,Q556607,2009-11-01,male,1970-11-20,,Sheikh Mansour shaking the hand of Michael Spindelegger (crop).jpg,Mansour bin Zayed Al Nahyan
UAE,Emir of Abu Dhabi,Mohammed bin Zayed Al Nahyan,Q1951896,2022-05-13,male,1961-03-11,,Mohammed bin Zayed Al Nahyan - 2021 (51683733605) (cropped).jpg,Mohamed bin Zayed Al Nahyan
UAE,Ruler of Dubai,Mohammed bin Rashid Al Maktoum,Q57655,2006-01-04,male,1949-07-15,,Mohamedu bin Rašidu Almaktūmu.jpg,Mohammed bin Rashid Al Maktoum
UAE,Deputy Ruler of Dubai,Maktoum bin Mohammed Al Maktoum,Q12244819,2008-02-01,male,1982-11-13,,Sheikh Maktoum.jpg,Maktoum bin Mohammed Al Maktoum
UAE,Ruler of Sharjah,Sultan bin Mohamed Al-Qasimi,Q754778,1987-06-23,male,1939-07-02,,"Empfang für Sheik Qasimi, Sharjah, im Kölner Rathaus-0198.jpg",Sultan bin Muhammad Al-Qasimi
UAE,Ruler of Ajman,Humaid bin Rashid Al Nuaimi,Q2984620,1981,male,1931,,GMC Hospital Ajman Inaugration.png,Humaid bin Rashid Al Nuaimi III
UAE,Ruler of Fujairah,Hamad bin Mohammed Al Sharqi,Q1371101,1975,male,1949-02-22,,,Hamad bin Mohammed Al Sharqi
UAE,Ruler of Umm al-Quwain,Saud bin Rashid Al Mu'alla,Q347571,2009,male,1952-10-01,,,Saud bin Rashid Al Mualla
UAE,Ruler of Ras al-Khaimah,Saud bin Saqr al Qasimi,Q1368398,2010-10-27,male,1956-02-10,,Sheikh Saud in 2010.jpg,Saud bin Saqr Al Qasimi
